"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,5.666991218E-3,-2.163768862E-3,-8.838318620E-2
2.176400000E-2,-4.278460226E-4,6.183879943E-3,-1.029997087E-1
4.352400000E-2,1.562887225E-3,2.936997950E-2,-9.949918170E-2
6.528200000E-2,-3.830236200E-2,5.372535945E-2,-8.324832587E-2
8.704100000E-2,-1.991484221E-2,4.603465375E-2,-8.113134144E-2
1.088150000E-1,-3.621313130E-2,6.405323707E-2,-5.804995558E-2
1.305610000E-1,-3.052583928E-2,7.790362358E-2,-6.852778687E-2
1.523190000E-1,-3.603425218E-2,9.601760332E-2,-6.892022640E-2
1.741090000E-1,-5.686075525E-2,1.061054756E-1,-6.976350910E-2
1.958480000E-1,-5.590706981E-2,1.178521207E-1,-6.764436852E-2
2.176260000E-1,-5.161514500E-2,1.163761647E-1,-6.990173180E-2
2.393800000E-1,-4.376972563E-2,1.222762063E-1,-5.431887011E-2
2.611450000E-1,-7.196594968E-2,1.310879420E-1,-4.021906788E-2
2.829040000E-1,-7.562176138E-2,1.410380027E-1,-6.004213393E-2
3.046600000E-1,-6.339500047E-2,1.601290156E-1,-5.521324286E-2
3.264210000E-1,-7.920712327E-2,1.772740569E-1,-5.805694483E-2
3.481800000E-1,-6.079235454E-2,1.821030713E-1,-4.262396372E-2
3.699600000E-1,-9.115150477E-2,1.796982942E-1,-4.343386247E-2
3.917180000E-1,-9.096877014E-2,1.991758629E-1,-3.698533150E-2
4.134820000E-1,-1.039691222E-1,1.966325617E-1,-2.230176244E-2
4.352480000E-1,-9.824123547E-2,2.171092185E-1,-4.952735097E-2
4.570070000E-1,-8.713174501E-2,2.282582142E-1,-1.986853729E-2
4.787650000E-1,-9.176230126E-2,2.357563912E-1,-2.897639108E-2
5.005420000E-1,-1.012818242E-1,2.314737443E-1,-1.652940371E-2
5.222830000E-1,-1.155728943E-1,2.416511886E-1,-3.218090509E-2
5.440730000E-1,-1.033185556E-1,2.564109313E-1,-3.279341463E-2
5.658320000E-1,-1.076336728E-1,2.801189240E-1,-3.614244166E-2
5.875910000E-1,-1.121190719E-1,2.962457823E-1,-2.088482448E-2
6.093500000E-1,-1.114930179E-1,2.696774049E-1,-3.527771840E-2
6.311070000E-1,-1.226273498E-1,2.887464176E-1,-2.519012252E-2
6.528690000E-1,-1.333991088E-1,2.935453189E-1,-9.682245656E-3
6.746270000E-1,-1.147633473E-1,2.939732985E-1,-1.423478955E-2
6.963860000E-1,-1.154693803E-1,3.065487042E-1,-3.959558567E-2
7.181750000E-1,-1.098616355E-1,3.018145792E-1,-1.733392005E-2
7.399360000E-1,-1.331566503E-1,3.221214292E-1,-1.511891711E-2
7.616940000E-1,-1.565335810E-1,3.079702537E-1,-2.695015042E-2
7.834540000E-1,-1.335988917E-1,3.245265352E-1,-2.976211297E-2
8.052120000E-1,-1.426106570E-1,3.207413036E-1,-2.912644525E-2
8.269720000E-1,-1.430101954E-1,3.311706898E-1,-2.735382300E-2
8.487300000E-1,-1.234576819E-1,3.488268325E-1,-1.729925703E-2
8.704890000E-1,-1.343409582E-1,3.556935102E-1,-2.533176675E-2
8.922720000E-1,-1.360162403E-1,3.481668646E-1,-7.573908142E-3
