,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
0,0.0,46.75937392,12.03293639,1053.886475,-1.0,-1.0,219.2856181,219.2856181
1,83095073.7,46.75937392,12.03293639,1053.886475,-1.0,-1.0,219.2949508,219.2949508
2,145269036.3,46.75937468,12.03295082,1053.137817,-1.0,-1.0,65.0,65.0
3,564786076.5,46.75937468,12.03295092,1053.038208,-1.0,-1.0,65.0,65.0
4,2286107063.0,46.75937934,12.03292603,1052.952515,-1.0,-1.0,65.0,65.0
