,Time (s),X (µT),Y (µT),Z (µT)
376,8183342917.0,31.21802521,-10.87896538,44.90591431
377,8205101917.0,31.22084618,-10.86319733,44.90776825
378,8226852917.0,31.22522736,-10.84911823,44.90813828
379,8248620917.0,31.22857475,-10.83836651,44.90839005
380,8270380917.0,31.24127769,-10.84834099,44.89715576
381,8292168917.0,31.2448349,-10.83086967,44.89890289
382,8313927917.0,31.24959183,-10.81485844,44.89944458
383,8335669917.0,31.24619675,-10.77772236,44.91073227
384,8357445917.0,31.24940872,-10.76695442,44.91108704
385,8379204917.0,31.25328445,-10.75632668,44.91092682
386,8400963917.0,31.26475525,-10.76784134,44.90018463
387,8422718917.0,31.26972771,-10.75201797,44.90052032
388,8444481917.0,31.27741432,-10.73764992,44.89859009
389,8466266917.0,31.28110123,-10.72284508,44.89957428
390,8488030917.0,31.28198814,-10.70989609,44.90205002
391,8509789917.0,31.28807068,-10.69746017,44.90076828
392,8531544917.0,31.3013401,-10.69909382,44.89112854
393,8553307917.0,31.29535675,-10.66803169,44.90269852
394,8575079917.0,31.30874252,-10.67251968,44.89229584
395,8596825917.0,31.31113815,-10.66024876,44.89353943
396,8618607917.0,31.3151474,-10.64330292,44.89477539
397,8640374917.0,31.31894302,-10.62973022,44.89533615
398,8662133917.0,31.32452965,-10.61742783,44.89434433
399,8683904917.0,31.32807922,-10.6033783,44.89518738
400,8705651917.0,31.33000565,-10.58933353,44.89716721
401,8727410917.0,31.33179855,-10.57373142,44.89958954
402,8749169917.0,31.33853912,-10.55762768,44.89866638
403,8770959917.0,31.34765244,-10.56660938,44.89020157
404,8792717917.0,31.3516407,-10.54842663,44.89168167
405,8814465917.0,31.35500717,-10.53402328,44.89271164
406,8836236917.0,31.3669796,-10.53588676,44.88390732
407,8857995917.0,31.35696983,-10.50419807,44.8983345
408,8879754917.0,31.3594017,-10.48874664,44.90024185
409,8901513917.0,31.3645668,-10.47526932,44.8997879
410,8923292917.0,31.36718941,-10.46267033,44.90088654
411,8945060917.0,31.37811089,-10.46278763,44.89323807
412,8966820917.0,31.38183403,-10.44940853,44.89374161
413,8988579917.0,31.38489151,-10.43375683,44.89524078
414,9010338917.0,31.38869095,-10.41762733,44.89634323
415,9032111917.0,31.39775085,-10.42578506,44.88811111
416,9053856917.0,31.40388489,-10.4117136,44.88709259
417,9075626917.0,31.41854286,-10.41215801,44.87672424
418,9097405917.0,31.42044067,-10.39636707,44.87905502
419,9119158917.0,31.42385864,-10.37616444,44.88134003
420,9140923917.0,31.42663002,-10.35936928,44.88327789
421,9162682917.0,31.42914963,-10.34146786,44.88564301
422,9184441917.0,31.44117928,-10.34838295,44.87561798
423,9206200917.0,31.43519211,-10.30958939,44.88874435
424,9227969917.0,31.42332268,-10.33642578,44.89088058
425,9249749917.0,31.38971519,-10.32623959,44.91673279
426,9271508917.0,31.43153381,-10.36585999,44.8783493
427,9293267917.0,31.28308105,-10.75701046,44.89002609
428,9315018917.0,30.8681221,-11.74862862,44.92868805
429,9336787917.0,31.16448593,-12.30717182,44.57315826
430,9358545917.0,33.26885986,-12.220644,43.04994202
431,9380303917.0,36.69991684,-10.3790617,40.6798439
432,9402092917.0,39.96820831,-8.572546005,37.92773056
433,9423854917.0,45.71875763,-6.012060165,31.35456467
434,9445610917.0,49.90661621,-4.901013851,24.38785744
435,9467371917.0,53.06285858,-4.925534248,16.41737938
436,9489129917.0,54.50756073,-5.489456177,10.4043045
437,9510888917.0,55.2909317,-6.966894627,1.957952499
438,9532647917.0,54.71019363,-8.580694199,-6.528772354
439,9554420917.0,52.53325653,-9.487177849,-16.11547852
440,9576179917.0,47.57333755,-10.14599609,-27.26342773
441,9597955917.0,43.14088821,-11.09079456,-33.54573059
442,9619707917.0,38.42975998,-12.31524277,-38.48306274
443,9641472917.0,33.03999329,-13.63660526,-42.80023575
444,9663231917.0,27.28047562,-15.03285885,-46.25199127
445,9684990917.0,21.63471603,-16.79298592,-48.5735817
446,9706749917.0,15.89122772,-19.1908989,-49.8862381
447,9728534917.0,9.928663254,-22.06495285,-50.23960114
448,9750298917.0,5.724117279,-24.44886017,-49.78901672
449,9772057917.0,-0.08213996887,-27.90385628,-48.27863693
450,9793816917.0,-6.976320267,-31.23638916,-45.66264343
451,9815576917.0,-12.02133179,-32.25458527,-43.870121
452,9837335917.0,-13.99575615,-31.06362915,-44.14326477
453,9859093917.0,-17.21834946,-30.36756325,-43.48330688
454,9880883917.0,-19.33400345,-30.51771545,-42.47732925
455,9902642917.0,-20.46279144,-31.40847397,-41.282444
456,9924380917.0,-21.77505112,-32.00840378,-40.1343689
457,9946164917.0,-23.63421059,-31.98470116,-39.08786774
458,9967919917.0,-25.51640892,-31.78391647,-38.05461502
459,9989678917.0,-27.07941818,-31.77013397,-36.97055435
460,10011441920.0,-27.71252823,-32.12637329,-36.18521881
461,10033222920.0,-27.74095726,-32.61062241,-35.72737122
462,10054985920.0,-27.70861435,-33.39569092,-35.0202713
463,10076742920.0,-27.95785904,-34.24739838,-33.98428726
464,10098504920.0,-28.30715179,-34.62786484,-33.30277252
465,10120256920.0,-28.56283951,-34.82821655,-32.87275314
466,10142022920.0,-28.84957886,-34.91873932,-32.5244751
467,10163782920.0,-29.02058792,-35.09299088,-32.18300247
468,10185570920.0,-29.11650276,-35.23848724,-31.93644714
469,10207329920.0,-29.18562508,-35.53649902,-31.54068947
470,10229088920.0,-29.18797684,-35.90920639,-31.11348343
471,10250848920.0,-28.98853493,-36.24966431,-30.90445137
472,10272606920.0,-28.92031097,-36.57588196,-30.5823288
473,10294366920.0,-28.7641201,-36.85181427,-30.39782333
474,10316131920.0,-28.86107635,-37.08533478,-30.01956367
475,10337888920.0,-28.95546722,-37.2233429,-29.75670624
476,10359674920.0,-29.04871368,-37.46197128,-29.36377335
477,10381432920.0,-28.88586426,-37.68992615,-29.23242569
478,10403191920.0,-28.80238724,-37.90148544,-29.04063034
479,10424951920.0,-28.66899872,-38.07804108,-28.9414959
480,10446709920.0,-28.78390503,-38.19484711,-28.6722641
481,10468469920.0,-28.97490883,-38.28645706,-28.35594749
482,10490258920.0,-29.09872437,-38.45870972,-27.99374771
483,10512014920.0,-28.96374512,-38.66845322,-27.8443985
484,10533776920.0,-28.95137978,-38.79251862,-27.68422699
485,10555545920.0,-28.92608643,-38.90272141,-27.5557251
