,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
4,2149207950.0,46.75949029,12.03333124,1039.074585,-1.0,-1.0,165.0,165.0
5,4522470951.0,46.75949063,12.03333127,1039.087646,-1.0,-1.0,165.0,165.0
