"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
0.000000000E0,4.675949097E1,1.203333130E1,1.038817139E3,-1.000000000E0,-1.000000000E0,3.656071062E2,3.656071062E2
4.859197140E-2,4.675949097E1,1.203333130E1,1.038817139E3,-1.000000000E0,-1.000000000E0,3.656094857E2,3.656094857E2
3.945009708E-1,4.675949097E1,1.203333130E1,1.038836914E3,-1.000000000E0,-1.000000000E0,1.650000000E2,1.650000000E2
6.227059364E-1,4.675949097E1,1.203333130E1,1.038855835E3,-1.000000000E0,-1.000000000E0,1.650000000E2,1.650000000E2
2.176101923E0,4.675949097E1,1.203333130E1,1.038874023E3,-1.000000000E0,-1.000000000E0,1.650000000E2,1.650000000E2
4.439756989E0,4.675949097E1,1.203333130E1,1.038891479E3,-1.000000000E0,-1.000000000E0,1.650000000E2,1.650000000E2
