"Time (s)","X (µT)","Y (µT)","Z (µT)"
0.000000000E0,3.047392654E1,-1.196226501E1,4.371463394E1
2.175900000E-2,3.046913338E1,-1.193403530E1,4.372569656E1
4.353900000E-2,3.045578766E1,-1.189710045E1,4.374506378E1
6.528200000E-2,3.044627953E1,-1.186355877E1,4.376076889E1
8.706100000E-2,3.044299507E1,-1.183447170E1,4.377093506E1
1.088200000E-1,3.040695953E1,-1.173576927E1,4.382252502E1
1.305840000E-1,3.037369156E1,-1.163915825E1,4.387134552E1
1.523430000E-1,3.036881065E1,-1.160993099E1,4.388246155E1
1.741030000E-1,3.036301231E1,-1.157496548E1,4.389570236E1
1.958620000E-1,3.036101532E1,-1.157291222E1,4.389762497E1
2.176210000E-1,3.034067917E1,-1.150194550E1,4.393033600E1
2.393990000E-1,3.034639740E1,-1.149728584E1,4.392760468E1
2.611390000E-1,3.031249809E1,-1.139833736E1,4.397676849E1
2.829280000E-1,3.030662727E1,-1.137454987E1,4.398697662E1
3.046870000E-1,3.029263496E1,-1.132260418E1,4.401000977E1
3.264350000E-1,3.025729942E1,-1.122848892E1,4.405839920E1
3.481900000E-1,3.026716805E1,-1.123898125E1,4.404893494E1
3.699640000E-1,3.026474571E1,-1.122262669E1,4.405477905E1
3.917230000E-1,3.027930260E1,-1.123317051E1,4.404208374E1
4.134820000E-1,3.024556923E1,-1.113723087E1,4.408960724E1
4.352580000E-1,3.021081924E1,-1.104197502E1,4.413736343E1
4.569980000E-1,3.025860023E1,-1.111419010E1,4.408647537E1
4.787600000E-1,3.028112793E1,-1.113559151E1,4.406560898E1
5.005490000E-1,3.028884315E1,-1.114633083E1,4.405758667E1
5.223080000E-1,3.029757690E1,-1.114613056E1,4.405162811E1
5.440640000E-1,3.028246689E1,-1.109440994E1,4.407507324E1
5.658210000E-1,3.024854851E1,-1.099523163E1,4.412319183E1
5.875860000E-1,3.021812630E1,-1.089948273E1,4.416777420E1
6.093440000E-1,3.025019646E1,-1.095944214E1,4.413097000E1
6.311030000E-1,3.025658607E1,-1.095904636E1,4.412668228E1
6.528620000E-1,3.025334358E1,-1.094478607E1,4.413245010E1
6.746210000E-1,3.026496315E1,-1.095721626E1,4.412138748E1
6.963940000E-1,3.024538422E1,-1.088864994E1,4.415178299E1
7.181700000E-1,3.026566315E1,-1.090301132E1,4.413433456E1
7.399110000E-1,3.025517654E1,-1.085393333E1,4.415362167E1
7.616880000E-1,3.022078323E1,-1.075716686E1,4.420083618E1
7.834470000E-1,3.018543816E1,-1.065497971E1,4.424970627E1
8.052060000E-1,3.020884895E1,-1.069471550E1,4.422413635E1
8.269650000E-1,3.023330307E1,-1.072893333E1,4.419912720E1
8.487240000E-1,3.019854927E1,-1.062997055E1,4.424676895E1
8.704830000E-1,3.016458130E1,-1.052982426E1,4.429386520E1
8.922420000E-1,3.013935089E1,-1.045778847E1,4.432808685E1
9.140320000E-1,3.012158203E1,-1.040568542E1,4.435242462E1
9.357630000E-1,3.015977859E1,-1.046764946E1,4.431186676E1
9.575500000E-1,3.020179367E1,-1.052554131E1,4.426951599E1
9.793090000E-1,3.016808319E1,-1.042535973E1,4.431618500E1
1.001068000E0,3.021903610E1,-1.052955723E1,4.425679779E1
1.022827000E0,3.024249840E1,-1.056207085E1,4.423300552E1
1.044581000E0,3.023497009E1,-1.053401566E1,4.424484253E1
1.066363000E0,3.020155525E1,-1.043342400E1,4.429148865E1
1.088104000E0,3.021350670E1,-1.044701195E1,4.428012085E1
1.109894000E0,3.024623680E1,-1.047776794E1,4.425049591E1
