,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
346,7530521875.0,-0.2129043396,0.565202061,-0.06543011931
347,7552279875.0,-0.2349143374,0.4331548285,-0.06363992115
348,7574070875.0,-0.2116979493,0.3735786811,-0.06829647924
349,7595829875.0,-0.1978828243,0.4636334036,-0.06428111403
350,7617588875.0,-0.1592840381,0.5561156707,-0.04765314477
351,7639347875.0,-0.1812240521,0.5970377748,-0.05226615937
352,7661096875.0,-0.2455484675,0.4587324501,-0.07830744691
353,7682873875.0,-0.2249357715,0.4439036554,-0.05969477277
354,7704654875.0,-0.2284301955,0.477236695,-0.04821391559
355,7726414875.0,-0.1894684434,0.5019282441,-0.06620519972
356,7748162875.0,-0.1793128896,0.5061733227,-0.05560858316
357,7769931875.0,-0.1521658662,0.5198083352,-0.06910899554
358,7791680875.0,-0.202498799,0.5618403871,-0.02409512175
359,7813450875.0,-0.2055563629,0.5448756411,-0.05998709244
360,7835209875.0,-0.2095258549,0.4409463165,-0.06556053963
361,7856998875.0,-0.2272309315,0.3880147622,-0.05265536923
362,7878757875.0,-0.1892460117,0.4274447301,-0.07201259492
363,7900499875.0,-0.1985115461,0.4957369564,-0.03888539108
364,7922275875.0,-0.231742296,0.5013145057,-0.08660625391
365,7944034875.0,-0.2715915457,0.4211794019,-0.06122978108
366,7965793875.0,-0.2199052291,0.4376993942,-0.04760758216
367,7987552875.0,-0.1917532612,0.4784318658,-0.02435206805
368,8009342875.0,-0.1951363323,0.5364240756,-0.06143764503
369,8031078875.0,-0.1849293961,0.5661361172,-0.06600887032
370,8052840875.0,-0.1890476449,0.4788458852,-0.04922352873
371,8074619875.0,-0.1828481893,0.4578256566,-0.07143284806
372,8096372875.0,-0.179594762,0.4832393369,-0.05645112125
373,8118137875.0,-0.2046511774,0.5303792606,-0.05240700418
374,8139896875.0,-0.2250637159,0.5370476446,-0.06577953156
375,8161687875.0,-0.2328192617,0.4569688933,-0.05072868427
376,8183446875.0,-0.1705803471,0.4598890659,-0.06733705622
377,8205204875.0,-0.2002943256,0.4819896407,-0.05382503164
378,8226963875.0,-0.2115788489,0.4907652151,-0.06275169255
379,8248726875.0,-0.3844717515,0.5517805815,-0.07570914527
380,8270481875.0,0.9838679277,1.140998911,-0.09114951306
381,8292259875.0,-0.3471959345,-0.5770715068,-0.3976661398
382,8314029875.0,0.7476363223,1.52134801,-1.239939063
383,8335788875.0,-0.5185333133,0.5799404432,-0.7185344376
384,8357540875.0,0.841200909,-0.3549631565,1.026133284
385,8379306875.0,1.351707859,0.8256014878,-2.817155172
386,8401065875.0,1.242377936,3.689581967,-3.805985997
387,8422832875.0,-1.189854956,-1.6525224,-5.115781599
388,8444592875.0,1.90996478,2.38614492,-6.217153784
389,8466373875.0,3.24309238,2.842202598,-5.232753394
390,8488132875.0,2.541870598,0.4814940161,-5.763872949
391,8509891875.0,0.2703620407,0.5695133959,-8.132612754
392,8531650875.0,-0.7817331909,0.07379453389,-8.434819663
393,8553404875.0,4.225029338,-0.6559732501,-7.162914019
394,8575191875.0,6.177858156,-1.593274172,-8.176978503
395,8596958875.0,7.037505861,-1.362717728,-9.889013425
396,8618717875.0,7.161062205,-2.197809904,-9.91495986
397,8640477875.0,4.82228938,-3.399273557,-8.733591333
398,8662232875.0,2.349573656,-4.225868121,-5.358909411
399,8684008875.0,-1.112165048,-2.798337955,-6.515193967
400,8705753875.0,-4.878860607,-3.314540093,-8.550707969
401,8727512875.0,-4.304142458,-2.799230825,-9.129394038
402,8749285875.0,-2.480120785,-3.25547766,-8.98858373
403,8771061875.0,-1.176298333,-4.259349863,-8.784032339
404,8792815875.0,-1.120338287,-4.175159898,-8.807354543
405,8814580875.0,-1.035463686,0.4190343874,1.161199726
406,8836338875.0,-3.574410237,2.265974405,-5.8633604
407,8858097875.0,1.471323473,-0.8890714788,-2.605878606
408,8879856875.0,2.040489105,-1.530788194,-1.266565529
409,8901645875.0,1.764657817,-1.398627525,-0.05845670252
410,8923404875.0,-0.1890789092,0.4504753045,-2.16280774
411,8945164875.0,-0.1629117969,0.8474278282,-2.752177988
412,8966923875.0,0.6876858435,1.976537084,-0.7060670775
413,8988681875.0,1.080251676,2.691029269,1.813838163
414,9010440875.0,0.7731387341,2.77138346,3.306240848
415,9032202875.0,0.1786749219,3.042375593,2.673994283
416,9053971875.0,0.4245945413,3.401927316,1.549055627
417,9075748875.0,0.5115884291,3.265967858,1.630930533
418,9097508875.0,1.005912662,2.904056491,1.759595882
