,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
4,2285490036.0,46.75937881,12.03292887,1053.202393,-1.0,-1.0,65.0,65.0
5,4540881991.0,46.75937883,12.03292877,1053.103027,-1.0,-1.0,65.0,65.0
