,Time (s),X (µT),Y (µT),Z (µT)
135,2937714000.0,-14.3240366,-24.56735992,34.85542297
136,2959478000.0,-14.30269241,-24.61281586,34.83211136
137,2981262000.0,-14.29278278,-24.62054443,34.83072281
138,3003016000.0,-14.26855183,-24.65796661,34.81417465
139,3024780000.0,-14.26669312,-24.63038445,34.83445358
140,3046537000.0,-14.24087906,-24.66135406,34.82310867
141,3068298000.0,-14.2606945,-24.59968948,34.85859299
142,3090058000.0,-14.28173256,-24.53861618,34.89300537
143,3111817000.0,-14.27112293,-24.56212044,34.88080978
144,3133567000.0,-14.2444706,-24.60570335,34.8609848
145,3155349000.0,-14.23953247,-24.59635353,34.86959839
146,3177094000.0,-14.25839901,-24.53544807,34.90478134
147,3198853000.0,-14.27808666,-24.47363853,34.94010162
148,3220612000.0,-14.2627449,-24.50814056,34.92218018
149,3242371000.0,-14.22177219,-24.59132767,34.88038635
150,3264130000.0,-14.19540119,-24.64001656,34.85676193
151,3285889000.0,-14.21549129,-24.5773716,34.89278412
152,3307678000.0,-14.20163059,-24.59860039,34.88347244
153,3329936875.0,-14.16972065,-24.66070366,34.85258484
154,3351677875.0,-14.14241219,-24.71421432,34.82575989
155,3373453875.0,-14.12911034,-24.76010513,34.79855347
156,3395213875.0,-14.11693382,-24.77584839,34.79228973
157,3416972875.0,-14.09370136,-24.79775047,34.78610611
158,3438731875.0,-14.07481003,-24.81097794,34.78431702
159,3460490875.0,-14.09590912,-24.74834824,34.82036972
160,3482249875.0,-14.11466599,-24.68871117,34.85509491
161,3504008875.0,-14.10506821,-24.70518112,34.84730911
162,3525767875.0,-14.08454418,-24.73290634,34.8359375
163,3547527875.0,-14.0626955,-24.76445961,34.82234573
164,3569285875.0,-14.07750511,-24.71866608,34.8488884
165,3591044875.0,-14.05207539,-24.75439453,34.83378983
166,3612833875.0,-14.05177784,-24.73944283,34.84453201
167,3634584875.0,-14.07503605,-24.66192245,34.89006805
168,3656347875.0,-14.07112503,-24.65491104,34.89660263
169,3678110875.0,-14.09235477,-24.59202957,34.93238449
170,3699869875.0,-14.10662079,-24.5473156,34.95806503
171,3721629875.0,-14.09092045,-24.56533813,34.95173264
172,3743400875.0,-14.04755688,-24.63321114,34.92140961
173,3765135875.0,-14.064785,-24.57110405,34.95820999
174,3786906875.0,-14.08405304,-24.51093292,34.99267197
175,3808665875.0,-14.04077339,-24.60064316,34.94708633
176,3830424875.0,-13.9958849,-24.68799019,34.90346527
177,3852180875.0,-13.96195507,-24.74171257,34.87900925
178,3873964875.0,-13.93491459,-24.79202461,34.85409164
179,3895701875.0,-13.89540482,-24.8637867,34.81872559
180,3917490875.0,-13.88080406,-24.8898735,34.80591202
181,3939249875.0,-13.86963558,-24.90456009,34.79985809
182,3961008875.0,-13.86522865,-24.9077301,34.79933929
183,3982767875.0,-13.85877132,-24.90994453,34.80032349
184,4004522875.0,-13.86408329,-24.88482475,34.816185
185,4026286875.0,-13.86925411,-24.85433578,34.83589554
186,4048051875.0,-13.87187004,-24.83384705,34.84946442
187,4069805875.0,-13.89195538,-24.77331543,34.88452911
188,4091563875.0,-13.88714504,-24.77623177,34.88437271
189,4113322875.0,-13.90688705,-24.7134285,34.92103958
190,4135075875.0,-13.92641449,-24.65220642,34.95651627
191,4156855875.0,-13.89268112,-24.71365929,34.92652893
192,4178599875.0,-13.87550831,-24.74172592,34.91347885
193,4200389875.0,-13.87570095,-24.71927643,34.92930222
194,4222148875.0,-13.89664745,-24.65732384,34.96474457
195,4243884875.0,-13.88519478,-24.66231918,34.96577072
196,4265650875.0,-13.84275055,-24.74952126,34.92095566
197,4287424875.0,-13.80480671,-24.81279182,34.89106369
198,4309183875.0,-13.77596664,-24.85962296,34.86912155
199,4330942875.0,-13.75257015,-24.89341164,34.85425186
200,4352702875.0,-13.7517519,-24.87471962,34.86791229
201,4374461875.0,-13.77039528,-24.81147385,34.9056015
202,4396233875.0,-13.76279926,-24.82991028,34.89548492
203,4417979875.0,-13.74084854,-24.86720657,34.87757111
204,4439740875.0,-13.71676636,-24.90452194,34.86041641
205,4461497875.0,-13.73028469,-24.8579216,34.88834763
