,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
5,3398203611.0,46.75938599,12.03262148,1058.140347,0.0,0.0,10.0,10.0
6,4398202896.0,46.75938599,12.03262148,1058.079311,0.0,0.0,10.0,10.0
7,5398211837.0,46.75938599,12.03262148,1058.125454,0.0,0.0,10.0,10.0
