"Time (s)","X (µT)","Y (µT)","Z (µT)"
0.000000000E0,2.955944061E1,-1.150428581E1,4.348872757E1
2.175900000E-2,2.954909325E1,-1.145191860E1,4.350957108E1
4.351700000E-2,2.953611374E1,-1.140172577E1,4.353156281E1
6.527700000E-2,2.952577972E1,-1.135309792E1,4.355128098E1
8.703700000E-2,2.951459503E1,-1.130453587E1,4.357148743E1
1.087950000E-1,2.950879288E1,-1.127952862E1,4.358189011E1
1.305840000E-1,2.949218369E1,-1.123286533E1,4.360517502E1
1.523170000E-1,2.948050690E1,-1.118862915E1,4.362444687E1
1.740920000E-1,2.947235107E1,-1.114294052E1,4.364164734E1
1.958610000E-1,2.945706558E1,-1.109477234E1,4.366423416E1
2.176210000E-1,2.944956207E1,-1.104990387E1,4.368066406E1
2.393790000E-1,2.943549538E1,-1.100830650E1,4.370065308E1
2.611500000E-1,2.942621422E1,-1.097336960E1,4.371567917E1
2.829160000E-1,2.941923714E1,-1.093125820E1,4.373092651E1
3.046580000E-1,2.941437340E1,-1.091242981E1,4.373890686E1
3.264470000E-1,2.939502144E1,-1.084822464E1,4.376787567E1
3.481880000E-1,2.938537979E1,-1.081095219E1,4.378356934E1
3.699640000E-1,2.938581848E1,-1.079751015E1,4.378659439E1
3.917230000E-1,2.937112236E1,-1.073970222E1,4.381066132E1
4.134890000E-1,2.936992836E1,-1.071090508E1,4.381851196E1
4.352420000E-1,2.936269951E1,-1.067447090E1,4.383223724E1
4.570110000E-1,2.935456276E1,-1.063945866E1,4.384620285E1
4.787590000E-1,2.934569168E1,-1.060761070E1,4.385985565E1
5.005180000E-1,2.933802032E1,-1.057036877E1,4.387398148E1
5.223080000E-1,2.933246613E1,-1.053532028E1,4.388612747E1
5.440510000E-1,2.932683563E1,-1.050346661E1,4.389752197E1
5.658270000E-1,2.932479286E1,-1.047586250E1,4.390548325E1
5.875850000E-1,2.932898331E1,-1.046997166E1,4.390408325E1
6.093440000E-1,2.932089233E1,-1.044394112E1,4.391567993E1
6.311070000E-1,2.931728363E1,-1.041299248E1,4.392544174E1
6.528650000E-1,2.931773567E1,-1.039257431E1,4.392997742E1
6.746210000E-1,2.931571198E1,-1.036705971E1,4.393735504E1
6.963800000E-1,2.930786133E1,-1.033373451E1,4.395043945E1
7.181700000E-1,2.929568100E1,-1.029511070E1,4.396762466E1
7.399190000E-1,2.929063034E1,-1.025817585E1,4.397962189E1
7.616880000E-1,2.928487968E1,-1.022548771E1,4.399106598E1
7.834480000E-1,2.928814316E1,-1.019763565E1,4.399534607E1
8.052060000E-1,2.927870941E1,-1.016206455E1,4.400984955E1
8.269650000E-1,2.927511406E1,-1.012900066E1,4.401987076E1
8.487150000E-1,2.926923561E1,-1.009680271E1,4.403116989E1
8.704830000E-1,2.926330376E1,-1.006834507E1,4.404163361E1
8.922640000E-1,2.925894737E1,-1.003251171E1,4.405270767E1
9.140320000E-1,2.926422691E1,-1.002737808E1,4.405037308E1
9.357920000E-1,2.925300407E1,-9.973101616E0,4.407013321E1
9.575500000E-1,2.924880219E1,-9.949725151E0,4.407820892E1
9.793090000E-1,2.925143814E1,-9.945086479E0,4.407750702E1
1.001068000E0,2.924845314E1,-9.912945747E0,4.408672714E1
1.022827000E0,2.924602127E1,-9.885303497E0,4.409454727E1
1.044588000E0,2.924889946E1,-9.860633850E0,4.409816742E1
1.066345000E0,2.925228691E1,-9.860953331E0,4.409584045E1
1.088104000E0,2.924062347E1,-9.814524651E0,4.411393356E1
1.109893000E0,2.923817062E1,-9.791440010E0,4.412068176E1
1.131653000E0,2.923573685E1,-9.762716293E0,4.412866211E1
1.153404000E0,2.924127579E1,-9.763067245E0,4.412491989E1
1.175171000E0,2.924103928E1,-9.729821205E0,4.413241196E1
1.196930000E0,2.923350334E1,-9.694355965E0,4.414520645E1
1.218689000E0,2.923243332E1,-9.674105644E0,4.415037155E1
1.240467000E0,2.923351860E1,-9.656806946E0,4.415343094E1
1.262207000E0,2.924117279E1,-9.659717560E0,4.414772415E1
1.283991000E0,2.924011803E1,-9.632082939E0,4.415446091E1
1.305755000E0,2.923849869E1,-9.610720634E0,4.416019058E1
1.327514000E0,2.923773193E1,-9.590431213E0,4.416510773E1
1.349254000E0,2.923606110E1,-9.572475433E0,4.417010880E1
1.371032000E0,2.923352623E1,-9.553249359E0,4.417594147E1
1.392791000E0,2.923519516E1,-9.534297943E0,4.417893600E1
1.414567000E0,2.923649597E1,-9.515807152E0,4.418206406E1
1.436309000E0,2.923530197E1,-9.498736382E0,4.418652725E1
1.458069000E0,2.923555946E1,-9.481361389E0,4.419008636E1
1.479858000E0,2.923370361E1,-9.464071274E0,4.419503021E1
1.501618000E0,2.923280144E1,-9.444993019E0,4.419969940E1
1.523376000E0,2.923512840E1,-9.429105759E0,4.420154953E1
1.545135000E0,2.923807526E1,-9.412726402E0,4.420309830E1
1.566894000E0,2.924032211E1,-9.395816803E0,4.420520020E1
1.588653000E0,2.925103569E1,-9.403514862E0,4.419647598E1
1.610412000E0,2.925286102E1,-9.389607430E0,4.419823456E1
1.632172000E0,2.925414085E1,-9.376379013E0,4.420018768E1
1.653930000E0,2.924692345E1,-9.336897850E0,4.421331406E1
1.675721000E0,2.924855614E1,-9.323637009E0,4.421503830E1
1.697479000E0,2.925092125E1,-9.307092667E0,4.421696854E1
1.719239000E0,2.926136589E1,-9.314124107E0,4.420857239E1
1.740985000E0,2.926202583E1,-9.297119141E0,4.421171570E1
1.762756000E0,2.926334381E1,-9.279404640E0,4.421456528E1
1.784515000E0,2.926377296E1,-9.263096809E0,4.421769714E1
1.806274000E0,2.926405525E1,-9.246198654E0,4.422104645E1
1.828033000E0,2.926442528E1,-9.229316711E0,4.422433472E1
1.849795000E0,2.927356720E1,-9.225956917E0,4.421898270E1
