"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,8.899992704E-2,3.419828042E-2,-9.290586226E-3
2.175900000E-2,8.802738786E-2,3.677071258E-2,-1.098446548E-2
4.354900000E-2,9.169354290E-2,3.429085389E-2,-9.620186873E-3
6.530900000E-2,9.049963951E-2,3.800742701E-2,-1.214892883E-2
8.706700000E-2,9.043959528E-2,3.799206391E-2,-9.739401750E-3
1.088240000E-1,8.910280466E-2,3.672851250E-2,-4.926363938E-3
1.305710000E-1,8.561068028E-2,3.801578283E-2,-1.469646860E-2
1.523440000E-1,9.043770283E-2,3.675216064E-2,-1.091648266E-2
1.741040000E-1,9.525370598E-2,3.424742073E-2,-7.108446211E-3
1.958620000E-1,9.162448347E-2,3.673459962E-2,-1.088260300E-2
2.176180000E-1,9.408584237E-2,3.920428827E-2,-1.328049228E-2
2.393940000E-1,9.275683016E-2,3.546170890E-2,-1.082121208E-2
2.611400000E-1,9.021227062E-2,3.791134432E-2,-9.742200375E-3
2.829290000E-1,8.882687241E-2,3.538918495E-2,-4.901451059E-3
3.046650000E-1,8.762599528E-2,3.909729421E-2,-9.840491228E-3
3.264470000E-1,8.879388869E-2,3.660023585E-2,-9.750480764E-3
3.482060000E-1,8.872091025E-2,3.781443089E-2,-8.574390784E-3
3.699780000E-1,8.997545391E-2,3.533053398E-2,-1.330380328E-2
3.917240000E-1,8.847192675E-2,3.773020208E-2,-6.166978739E-3
4.134730000E-1,8.851627260E-2,3.278099746E-2,-1.207939908E-2
4.352420000E-1,8.460026979E-2,3.518746048E-2,-7.420973852E-3
4.569960000E-1,9.065775573E-2,3.885379061E-2,-9.744873270E-3
4.787600000E-1,8.684097230E-2,4.004263133E-2,-9.877598844E-3
5.005260000E-1,8.790542930E-2,3.256551176E-2,-7.265851833E-3
5.223090000E-1,8.780655265E-2,3.498895094E-2,-9.733482264E-3
5.440680000E-1,8.770042658E-2,3.495529667E-2,-8.529596031E-3
5.658270000E-1,8.881460130E-2,3.490605205E-2,-1.090682298E-2
5.875860000E-1,8.238283545E-2,3.604889289E-2,-6.289563142E-3
6.093410000E-1,8.718337864E-2,3.475148231E-2,-9.740582667E-3
6.311040000E-1,8.941317350E-2,3.466023505E-2,-8.469245397E-3
