"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,9.286336601E-2,3.671762347E-2,-1.648656651E-2
2.174500000E-2,9.285950661E-2,3.795212135E-2,-1.651479863E-2
4.350500000E-2,9.153447300E-2,3.545736521E-2,-1.167344768E-2
6.529400000E-2,9.040776640E-2,3.671763465E-2,-1.655533165E-2
8.703400000E-2,9.409585595E-2,3.547608107E-2,-1.642405801E-2
1.087960000E-1,8.915022016E-2,3.670522571E-2,-1.538491156E-2
1.305710000E-1,9.037057310E-2,3.669591621E-2,-1.535061747E-2
1.523300000E-1,9.412404895E-2,3.794414178E-2,-1.889030449E-2
1.740890000E-1,8.541020751E-2,3.668556735E-2,-1.428352669E-2
1.958470000E-1,9.402222931E-2,3.544340283E-2,-1.521984488E-2
2.176070000E-1,8.903927356E-2,3.542699292E-2,-1.294784434E-2
2.393740000E-1,9.143274277E-2,3.663242608E-2,-1.170277968E-2
2.611560000E-1,8.783265948E-2,3.664604202E-2,-1.662529260E-2
2.829140000E-1,9.390575439E-2,3.413855657E-2,-1.398754120E-2
3.046730000E-1,9.023635834E-2,3.660598025E-2,-1.655689068E-2
3.264320000E-1,8.769398928E-2,3.658392280E-2,-1.421633456E-2
3.481920000E-1,9.005516022E-2,3.656056896E-2,-1.173856575E-2
3.699460000E-1,9.256672114E-2,3.780487925E-2,-1.651792042E-2
3.917300000E-1,9.123320132E-2,3.530474380E-2,-1.408696547E-2
4.134990000E-1,8.623779565E-2,3.649903461E-2,-1.425320469E-2
4.352580000E-1,8.487045020E-2,3.891499341E-2,-1.193497051E-2
4.570170000E-1,8.855037391E-2,3.518204018E-2,-1.415744796E-2
4.787760000E-1,9.092102945E-2,3.514769301E-2,-1.408961229E-2
5.005350000E-1,9.451188147E-2,3.759178892E-2,-1.404398680E-2
5.222940000E-1,8.587266505E-2,3.634120896E-2,-1.546184625E-2
5.440530000E-1,9.070039541E-2,3.629968688E-2,-1.532524172E-2
5.658430000E-1,8.931450546E-2,3.252632171E-2,-1.286633965E-2
5.875940000E-1,8.670466393E-2,3.369779512E-2,-1.296464633E-2
6.093610000E-1,8.777122200E-2,3.487133607E-2,-1.175493095E-2
6.311340000E-1,8.773060143E-2,3.483364359E-2,-1.778072678E-2
6.528790000E-1,8.998236805E-2,3.848432004E-2,-1.538859960E-2
6.746390000E-1,8.857481927E-2,3.347806633E-2,-1.290194411E-2
6.964130000E-1,8.969541639E-2,3.836040571E-2,-1.539139356E-2
7.181870000E-1,8.957989514E-2,3.457305580E-2,-1.530765276E-2
7.399460000E-1,9.064246714E-2,3.696382046E-2,-1.533101778E-2
7.617050000E-1,8.925305307E-2,3.195813298E-2,-1.525419019E-2
7.834660000E-1,8.534403145E-2,3.560227901E-2,-1.423898432E-2
8.052230000E-1,8.640410751E-2,3.306692839E-2,-1.294483896E-2
8.269820000E-1,8.741354197E-2,3.545080125E-2,-1.055870671E-2
8.487420000E-1,8.973552287E-2,3.414447606E-2,-1.287317462E-2
8.705220000E-1,8.700724691E-2,3.527083993E-2,-1.538280584E-2
8.922920000E-1,8.675540239E-2,3.393719718E-2,-1.294685807E-2
9.140480000E-1,8.784174919E-2,3.263467923E-2,-1.529581007E-2
9.358070000E-1,8.636592329E-2,3.255935386E-2,-1.412753016E-2
9.575660000E-1,8.611370623E-2,3.248093277E-2,-1.292499620E-2
9.793200000E-1,8.223292977E-2,3.364357725E-2,-1.426332444E-2
1.001085000E0,8.798971772E-2,3.470874578E-2,-1.171336975E-2
1.022874000E0,8.782340586E-2,3.739951178E-2,-1.542586647E-2
1.044633000E0,9.262758493E-2,3.613020107E-2,-1.164610684E-2
1.066392000E0,9.008006752E-2,3.610124066E-2,-1.051068585E-2
1.088132000E0,8.767014742E-2,3.610606864E-2,-1.539929584E-2
1.109918000E0,8.879435062E-2,3.729888424E-2,-1.539420243E-2
1.131669000E0,9.483662993E-2,3.725739568E-2,-1.401835401E-2
1.153428000E0,8.614326268E-2,3.722630814E-2,-1.305476669E-2
1.175187000E0,8.736786991E-2,3.473818302E-2,-1.537428424E-2
1.196965000E0,8.598982543E-2,3.469023481E-2,-1.179490052E-2
1.218737000E0,8.602927625E-2,3.345220536E-2,-1.658665016E-2
1.240495000E0,9.079016000E-2,3.834525868E-2,-1.415327098E-2
1.262255000E0,8.826662600E-2,3.584582359E-2,-1.416630577E-2
1.284010000E0,8.693579584E-2,3.457165882E-2,-1.296843588E-2
1.305925375E0,9.190102667E-2,3.456638753E-2,-1.885589026E-2
1.327683375E0,8.550501615E-2,3.202601895E-2,-1.053827349E-2
1.349473375E0,8.545209467E-2,3.818321973E-2,-1.308982261E-2
1.371220375E0,8.421023190E-2,3.569609672E-2,-1.547813043E-2
1.392984375E0,8.293011785E-2,3.443546593E-2,-1.668990776E-2
1.414750375E0,8.405449241E-2,3.192111850E-2,-1.539519615E-2
1.436509375E0,8.515713364E-2,3.558010235E-2,-1.424162649E-2
1.458268375E0,8.758705854E-2,3.555389494E-2,-1.658340916E-2
1.480027375E0,8.874277771E-2,3.305049613E-2,-1.649336889E-2
1.501802375E0,8.860904723E-2,3.300452232E-2,-1.649448648E-2
1.523575375E0,8.726320416E-2,3.420301527E-2,-1.535303704E-2
1.545334375E0,8.967555314E-2,3.418590873E-2,-1.528470870E-2
1.567093375E0,8.713072538E-2,3.168398887E-2,-1.529785711E-2
1.588855375E0,8.567499369E-2,3.532728925E-2,-1.059862785E-2
1.610613375E0,9.059024602E-2,3.529866040E-2,-1.407682989E-2
1.632391375E0,9.164838493E-2,3.644617647E-2,-1.166296378E-2
1.654160375E0,9.163592756E-2,3.394996002E-2,-1.401702128E-2
1.675919375E0,8.778563887E-2,3.390689939E-2,-1.171100885E-2
1.697678375E0,8.164614439E-2,3.638479486E-2,-1.796374656E-2
1.719432375E0,8.391188830E-2,3.508789465E-2,-1.425332204E-2
1.741197375E0,8.627849072E-2,3.379961848E-2,-1.415785030E-2
1.762955375E0,8.368685842E-2,3.127878532E-2,-1.176147163E-2
1.784719375E0,8.366741240E-2,3.250167146E-2,-1.540474780E-2
1.806504375E0,8.720610291E-2,3.246011958E-2,-1.289249025E-2
