"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
0.000000000E0,4.675938630E1,1.203289082E1,1.052794556E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
4.428489208E-1,4.675940313E1,1.203281182E1,1.052794556E3,-1.000000000E0,-1.000000000E0,1.255505265E2,1.255505265E2
4.766259193E-1,4.675940321E1,1.203281145E1,1.052794556E3,-1.000000000E0,-1.000000000E0,1.255527393E2,1.255527393E2
8.105899096E-1,4.675937438E1,1.203295290E1,1.052838501E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
1.089705944E0,4.675937395E1,1.203295506E1,1.052862305E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
2.730795979E0,4.675937834E1,1.203293171E1,1.052850830E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
