,Time (s),X (µT),Y (µT),Z (µT)
0,0.0,-26.835392,-21.43129158,39.49583435
1,21759000.0,-26.85453606,-21.44326782,39.47631454
2,43532000.0,-26.87841988,-21.43745804,39.46320343
3,65307000.0,-26.8764267,-21.47680283,39.44316864
4,87066000.0,-26.90120697,-21.4066658,39.46440506
5,108825000.0,-26.92086411,-21.35252571,39.48032761
6,130584000.0,-26.92268753,-21.33506203,39.48851395
7,152333000.0,-26.94756889,-21.26431465,39.5097084
8,174113000.0,-26.9793129,-21.17497444,39.53600693
9,195862000.0,-27.00288582,-21.10666847,39.55643845
10,217651000.0,-26.94668198,-21.27080917,39.50680923
11,239410000.0,-26.92794228,-21.31614113,39.49515152
12,261169000.0,-26.95189476,-21.24774933,39.51565933
13,282934000.0,-26.95372009,-21.25815392,39.50882339
14,304687000.0,-26.9773674,-21.38437271,39.42448044
15,326447000.0,-26.98792267,-21.48155022,39.36436844
16,348205000.0,-26.98497391,-21.50838089,39.35174942
17,369962000.0,-26.95576286,-21.49323082,39.3800354
18,391754000.0,-26.93380928,-21.49845886,39.39219284
19,413513000.0,-26.90156555,-21.54791832,39.38721085
20,435272000.0,-26.91083717,-21.56240082,39.37295151
21,457031000.0,-26.92799568,-21.54277802,39.37195587
22,478803000.0,-26.92857933,-21.53259659,39.37713242
23,500549000.0,-26.92917252,-21.52807617,39.37919235
24,522309000.0,-26.90697289,-21.55669785,39.37870026
25,544067000.0,-26.88998604,-21.53344917,39.40301895
26,565828000.0,-26.88064384,-21.51876259,39.4174118
27,587617000.0,-26.90351486,-21.45122719,39.43862152
28,609375000.0,-26.91776848,-21.45250702,39.42819595
29,631135000.0,-26.93599701,-21.43191338,39.42694855
30,652908000.0,-26.95754814,-21.36389732,39.44912338
31,674661000.0,-26.9466629,-21.35076523,39.46366882
32,696411000.0,-26.91408157,-21.40102768,39.45868683
33,718171000.0,-26.90214539,-21.44293404,39.44405746
34,739959000.0,-26.92773056,-21.37169647,39.46526337
35,761719000.0,-26.95126724,-21.30397606,39.48580933
36,783478000.0,-26.92981529,-21.36474609,39.46760178
37,805237000.0,-26.89175034,-21.42044258,39.46337128
38,826996000.0,-26.87499046,-21.43721008,39.46568298
39,848755000.0,-26.87295151,-21.3927784,39.49117279
40,870537000.0,-26.88944244,-21.37564278,39.48922729
41,892273000.0,-26.8930912,-21.41082954,39.46767426
42,914061000.0,-26.90761566,-21.41907501,39.45329666
43,935822000.0,-26.88308144,-21.43702507,39.46027756
44,957581000.0,-26.85137177,-21.46416283,39.46710205
45,979339000.0,-26.87537956,-21.39748001,39.48696899
46,1001098000.0,-26.89910126,-21.32800865,39.50839615
47,1022858000.0,-26.89893532,-21.3324585,39.50611496
48,1044616000.0,-26.8912468,-21.35316086,39.5001564
49,1066381000.0,-26.89697838,-21.34368134,39.50137329
50,1088165000.0,-26.91570282,-21.28223038,39.52177048
51,1109924000.0,-26.73706055,-21.46207237,39.54577637
52,1131683000.0,-25.91718102,-22.35494232,39.5969162
53,1153442000.0,-25.23690796,-23.0889492,39.61512375
54,1175194000.0,-24.98877525,-23.27008629,39.66640472
55,1196961000.0,-24.81044197,-23.52414513,39.62847137
56,1218719000.0,-20.36058044,-21.95034409,41.02481842
57,1240510000.0,-20.40331459,-22.28012466,40.82531738
58,1262248000.0,-21.49427605,-22.5049572,40.13638687
59,1284027000.0,-22.67670441,-22.33068275,39.57920837
60,1305795000.0,-30.34263802,-20.21899796,35.35424042
61,1327545000.0,-37.09623718,-17.47873688,29.96279907
62,1349304000.0,-40.26789093,-16.02995491,26.4753418
63,1371071000.0,-46.59200668,-12.84328556,15.6090126
64,1392847000.0,-49.13111877,-11.38592339,5.991662025
65,1414606000.0,-49.03144073,-11.66880608,-6.258013725
66,1436371000.0,-46.48088455,-13.83015823,-15.08841133
67,1458130000.0,-42.3289299,-17.2564373,-22.13330078
68,1479889000.0,-37.04553986,-20.97806168,-27.69395256
69,1501648000.0,-31.06345367,-24.5352478,-31.81964302
70,1523419000.0,-26.05131531,-27.07723808,-34.16955185
71,1545166000.0,-16.39068985,-30.88683701,-36.83414841
72,1566932000.0,-8.041099548,-33.51543808,-37.30230713
73,1588714000.0,0.1174135208,-35.91165543,-35.91302109
74,1610473000.0,5.867603302,-37.54111481,-33.69928741
75,1632232000.0,12.77429771,-39.44411469,-29.33232307
76,1653996000.0,18.5592308,-40.92686462,-23.66332626
77,1675751000.0,24.59659958,-41.85900879,-14.90760422
78,1697505000.0,26.5901947,-41.73157501,-11.43865776
79,1719269000.0,26.25466537,-41.46817017,-13.05717659
80,1741058000.0,26.90560913,-39.82172394,-16.42330933
81,1762791000.0,26.83111763,-37.43012238,-21.41222382
82,1784576000.0,26.0302372,-36.52325821,-23.83031845
83,1806335000.0,26.35588455,-34.80083466,-25.95526314
84,1828094000.0,27.63788414,-34.45422745,-25.06909561
85,1849853000.0,28.12987137,-34.74346161,-24.10412025
86,1871612000.0,27.84094238,-35.0720253,-23.96331978
87,1893402000.0,27.42602921,-35.02558517,-24.50362968
88,1915137000.0,27.27942085,-34.75033188,-25.05301285
89,1936920000.0,27.49960899,-34.49375916,-25.16660881
90,1958671000.0,27.67445755,-34.59074783,-24.83969307
91,1980438000.0,27.31971741,-34.99090576,-24.6713562
92,2002198000.0,26.44563675,-35.71941757,-24.57961655
93,2023956000.0,25.5300312,-36.59387207,-24.25927353
94,2045725000.0,24.63716888,-38.05750275,-22.89197731
95,2067484000.0,24.29818344,-39.14525604,-21.36945534
96,2089264000.0,24.19132233,-39.86877441,-20.11634064
97,2111023000.0,24.15856934,-40.23654938,-19.41107941
98,2132782000.0,24.00023651,-40.47820282,-19.10260582
99,2154542000.0,23.55287552,-40.86080551,-18.84310532
100,2176315000.0,23.03131104,-41.21114349,-18.72448349
101,2198059000.0,22.84323692,-41.27919006,-18.80482101
102,2219848000.0,22.76348114,-41.30765533,-18.83900261
103,2241607000.0,22.7296524,-41.33785248,-18.81358719
104,2263343000.0,22.86175728,-41.24065781,-18.86675262
105,2285127000.0,23.0321312,-41.06463242,-19.04266357
106,2306885000.0,23.14195633,-40.88344574,-19.29767036
107,2328644000.0,23.22842407,-40.7651062,-19.44355965
108,2350404000.0,23.29664993,-40.71796417,-19.46071243
109,2372192000.0,23.71578217,-40.63444519,-19.1261425
110,2393952000.0,24.26844025,-40.48797607,-18.7395916
111,2415690000.0,24.78943253,-40.26367188,-18.5398674
112,2437470000.0,24.76723862,-40.31359863,-18.46085167
113,2459214000.0,24.87300301,-40.26714325,-18.42001724
114,2480987000.0,25.00972939,-40.18863297,-18.40634537
115,2502746000.0,25.1709671,-40.10300064,-18.37328339
116,2524505000.0,25.32164001,-40.02952576,-18.3264122
117,2546295000.0,25.49293137,-39.94817352,-18.26636314
118,2568054000.0,25.73380089,-39.8616066,-18.11711502
119,2589813000.0,25.90394592,-39.81232452,-17.9825058
120,2611572000.0,26.1049118,-39.75863647,-17.80983734
121,2633331000.0,26.24280167,-39.71620178,-17.70153809
122,2655092000.0,26.57689095,-39.58087158,-17.50513077
123,2676850000.0,26.66530037,-39.54404831,-17.45384216
124,2698639000.0,26.70034027,-39.53005219,-17.43195534
125,2720398000.0,26.94936562,-39.47615051,-17.16891861
126,2742157000.0,26.92497063,-39.52994919,-17.08317566
127,2763924000.0,26.92673492,-39.55730438,-17.01696014
