,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
0,0.0,46.75937797,12.03293339,1052.85437,-1.0,-1.0,507.507114,507.507114
1,41647911.07,46.75937797,12.03293339,1052.85437,-1.0,-1.0,507.5086703,507.5086703
2,435437917.7,46.75937414,12.03295385,1052.890137,-1.0,-1.0,65.0,65.0
3,577485919.0,46.75937414,12.03295388,1052.901855,-1.0,-1.0,65.0,65.0
4,2282079935.0,46.7593767,12.03294018,1052.887817,-1.0,-1.0,65.0,65.0
