,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
4,2270208001.0,46.75951852,12.03273711,1052.32373,-1.0,-1.0,65.0,65.0
5,4654886961.0,46.75949026,12.03274548,1052.215332,-1.0,-1.0,65.0,65.0
