"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,9.393288195E-2,3.988474607E-2,-1.190273184E-2
2.176000000E-2,9.045023471E-2,3.626472130E-2,-9.909736924E-3
4.351900000E-2,8.798798919E-2,3.750079870E-2,-1.000670064E-2
6.527699999E-2,9.413988888E-2,3.996872157E-2,-1.109628566E-2
8.703600000E-2,9.414235502E-2,3.873182461E-2,-1.106809359E-2
1.087980000E-1,9.407573193E-2,3.995105997E-2,-8.686869405E-3
1.305630000E-1,8.916581422E-2,3.747985885E-2,-8.767899126E-3
1.523440000E-1,8.913104236E-2,3.993667662E-2,-8.824611083E-3
1.741030000E-1,9.282518178E-2,3.745365888E-2,-9.870110080E-3
1.958620000E-1,8.913251758E-2,3.868420050E-2,-1.120653469E-2
2.176070000E-1,9.154573083E-2,3.866734356E-2,-1.113836467E-2
2.393910000E-1,8.903065324E-2,3.989159688E-2,-8.825676516E-3
2.611390000E-1,9.644427896E-2,4.112176970E-2,-1.226249244E-2
2.828980000E-1,9.268267453E-2,3.985425457E-2,-1.113295369E-2
3.046570000E-1,9.141574055E-2,3.859636933E-2,-1.234461460E-2
3.264220000E-1,9.137637168E-2,3.733762354E-2,-1.352192461E-2
3.482060000E-1,9.243801981E-2,3.852253035E-2,-9.902263060E-3
3.699650000E-1,9.361785650E-2,3.848112747E-2,-1.348354667E-2
3.917240000E-1,9.221415222E-2,3.842418268E-2,-9.904448874E-3
4.134860000E-1,9.338177741E-2,3.591351584E-2,-1.101934537E-2
4.352420000E-1,9.090483934E-2,3.712883219E-2,-1.473168097E-2
4.570010000E-1,9.445445240E-2,3.707326949E-2,-1.342486497E-2
4.787600000E-1,8.575508744E-2,3.951532021E-2,-1.492798328E-2
5.005510000E-1,9.547135979E-2,3.948123008E-2,-9.833889082E-3
5.222840000E-1,8.678819984E-2,3.572539613E-2,-1.240085531E-2
5.440690000E-1,9.162493795E-2,3.568895161E-2,-1.226417627E-2
5.658270000E-1,9.382750094E-2,3.805678710E-2,-8.638857864E-3
5.875860000E-1,8.761490136E-2,3.555511683E-2,-8.754942566E-3
6.093450000E-1,9.134199470E-2,3.803452104E-2,-1.111796498E-2
6.311040000E-1,8.868609369E-2,3.671400622E-2,-1.116046030E-2
6.528630000E-1,8.720918000E-2,3.661975265E-2,-9.992224164E-3
