"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-4.117159301E-3,2.584838481E-3,-1.217869405E-1
2.176000000E-2,-1.323731394E-2,2.302501962E-2,-9.634552248E-2
4.351900000E-2,-3.062101413E-2,4.328650807E-2,-8.874030489E-2
6.527699999E-2,-2.932813080E-2,5.577765905E-2,-9.002230693E-2
8.703600000E-2,-2.320753954E-2,6.618377059E-2,-1.070328714E-1
1.087980000E-1,-2.495460763E-2,7.534087119E-2,-9.063592653E-2
1.305630000E-1,-4.681766444E-2,1.060251769E-1,-8.036189354E-2
1.523440000E-1,-4.329754926E-2,1.032238489E-1,-6.069707690E-2
1.741030000E-1,-5.634905079E-2,9.263520833E-2,-7.368352359E-2
1.958620000E-1,-4.858737451E-2,1.120390382E-1,-8.467680065E-2
2.176070000E-1,-4.026095769E-2,1.355830073E-1,-6.401604330E-2
2.393910000E-1,-4.621747973E-2,1.363983924E-1,-6.037094388E-2
2.611390000E-1,-8.242997149E-2,1.449310971E-1,-6.721289425E-2
2.828980000E-1,-7.026342320E-2,1.474035009E-1,-4.219576938E-2
3.046570000E-1,-8.120731870E-2,1.686862878E-1,-4.843710107E-2
3.264220000E-1,-5.630113103E-2,1.826592329E-1,-5.636676603E-2
3.482060000E-1,-6.044666989E-2,1.814442180E-1,-4.966025179E-2
3.699650000E-1,-6.908278814E-2,1.776174529E-1,-4.200620082E-2
3.917240000E-1,-8.595391477E-2,1.850930085E-1,-3.725090701E-2
4.134860000E-1,-8.894355959E-2,1.877733539E-1,-4.554646149E-2
4.352420000E-1,-9.078478385E-2,1.860399468E-1,-5.419450714E-2
4.570010000E-1,-8.684305700E-2,2.108319950E-1,-3.783686425E-2
4.787600000E-1,-8.661774734E-2,2.246914492E-1,-3.583425228E-2
5.005510000E-1,-7.127029547E-2,2.446734865E-1,-3.794709797E-2
5.222840000E-1,-1.180449966E-1,2.341551130E-1,-1.926648421E-2
5.440690000E-1,-1.035113218E-1,2.425846235E-1,-2.548920303E-2
5.658270000E-1,-1.277010246E-1,2.568965243E-1,-3.993954356E-2
