,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
4,2380684018.0,46.75943222,12.03290008,1052.834839,-1.0,-1.0,65.0,65.0
5,4643929958.0,46.75944365,12.03288848,1052.813599,-1.0,-1.0,65.0,65.0
