"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,9.285511076E-2,3.945987672E-2,-1.114026736E-2
2.176000000E-2,9.313737601E-2,3.833920136E-2,-1.041265018E-2
4.351800000E-2,9.076742083E-2,3.712559864E-2,-1.406757347E-2
6.525000000E-2,8.709245175E-2,3.342286497E-2,-1.408607885E-2
8.703100000E-2,9.560675174E-2,3.834391385E-2,-1.154902671E-2
1.087840000E-1,9.433952719E-2,3.833821416E-2,-1.037879847E-2
1.305540000E-1,8.814729750E-2,3.338286281E-2,-8.028264157E-3
1.523130000E-1,9.311330318E-2,3.957231343E-2,-1.164643466E-2
1.740680000E-1,8.942934871E-2,3.957550973E-2,-1.174949855E-2
1.958310000E-1,9.073682874E-2,3.587607294E-2,-1.524502132E-2
2.175900000E-1,8.930990845E-2,3.830221295E-2,-6.902135909E-3
2.393620000E-1,9.312302619E-2,3.956588358E-2,-1.285137143E-2
2.611170000E-1,8.940125257E-2,3.585157171E-2,-1.046011969E-2
2.828670000E-1,9.317148477E-2,4.081357643E-2,-1.528922934E-2
3.046260000E-1,9.177585691E-2,3.827909753E-2,-9.243246168E-3
3.263850000E-1,9.293508530E-2,3.823004290E-2,-9.209161624E-3
3.481440000E-1,8.688119054E-2,3.701963648E-2,-1.296714880E-2
3.699030000E-1,9.054356813E-2,3.577514365E-2,-1.163104083E-2
3.916620000E-1,9.294040501E-2,3.699513525E-2,-9.180932306E-3
4.134520000E-1,8.793412149E-2,3.696523607E-2,-8.114176802E-3
4.352120000E-1,9.162137657E-2,3.446199745E-2,-1.277478691E-2
4.569700000E-1,8.891223371E-2,3.561151400E-2,-6.848457269E-3
4.787290000E-1,9.016391635E-2,3.560615331E-2,-1.042899210E-2
5.004880000E-1,9.021237493E-2,3.685384244E-2,-1.286685001E-2
5.222470000E-1,9.001169354E-2,3.434642032E-2,-9.197386913E-3
5.440070000E-1,8.892352134E-2,3.314453736E-2,-1.522758324E-2
5.657660000E-1,9.234259278E-2,3.554320708E-2,-6.747985724E-3
