"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
0.000000000E0,4.675941269E1,1.203248218E1,1.062560390E3,0.000000000E0,1.652343750E2,1.000000000E1,1.000000000E1
7.209759951E-1,4.675941177E1,1.203254697E1,1.062559692E3,-1.000000000E0,-1.000000000E0,8.910284911E1,8.910284911E1
9.710559845E-1,4.675941103E1,1.203259946E1,1.059688232E3,-1.000000000E0,-1.000000000E0,8.920671019E1,8.920671019E1
2.650859952E0,4.675942282E1,1.203268639E1,1.054735596E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
3.673454165E0,4.675937514E1,1.203249785E1,1.049765102E3,0.000000000E0,0.000000000E0,5.000000000E1,5.000000000E1
4.673427820E0,4.675937514E1,1.203249785E1,1.058494350E3,0.000000000E0,0.000000000E0,3.000000000E1,3.000000000E1
5.673453450E0,4.675937514E1,1.203249785E1,1.058764126E3,0.000000000E0,0.000000000E0,3.000000000E1,3.000000000E1
6.673452258E0,4.675937514E1,1.203249785E1,1.059078335E3,0.000000000E0,0.000000000E0,3.000000000E1,3.000000000E1
7.673449159E0,4.675937514E1,1.203249785E1,1.059408291E3,0.000000000E0,0.000000000E0,3.000000000E1,3.000000000E1
