"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,1.516346741E-1,-1.474433899E-1,-9.887987823E0
2.141900000E-2,1.889071655E-1,-1.468446350E-1,-9.902657318E0
4.101300000E-2,-5.062472534E-1,6.735992432E-3,-9.891580353E0
6.063300000E-2,-5.209167480E-2,-1.541793823E-2,-9.906249847E0
8.022600000E-2,1.069376221E0,-2.460882568E-1,-9.865833893E0
9.984900000E-2,6.631210327E-2,-7.768844604E-2,-9.890831909E0
1.194610000E-1,1.145118713E-1,-1.145118713E-1,-9.885443115E0
1.390720000E-1,1.314266968E-1,-1.056802368E-1,-9.903854828E0
1.586870000E-1,-2.752775574E-1,-3.772155762E-2,-9.904004517E0
1.783080000E-1,2.697390747E-1,-7.035369873E-2,-9.894873505E0
1.979010000E-1,4.927752686E-1,-2.851570129E-1,-9.887838135E0
2.175240000E-1,1.568737793E-1,-3.008743286E-2,-9.903854828E0
2.371370000E-1,1.020877075E-1,-5.239105225E-2,-9.903555450E0
2.567390000E-1,9.924362183E-2,-9.654922485E-2,-9.869127045E0
2.763620000E-1,9.924362183E-2,-1.562750244E-1,-9.877210236E0
2.959850000E-1,1.511856079E-1,-1.416055298E-1,-9.898915100E0
3.155770000E-1,2.082170105E-1,-8.487350464E-2,-9.892628174E0
3.351990000E-1,2.058219910E-1,-3.457809448E-2,-9.871821442E0
3.548230000E-1,1.547781372E-1,-9.235794067E-2,-9.848619690E0
3.744140000E-1,1.270857239E-1,-1.278341675E-1,-9.874216461E0
3.940380000E-1,1.034349060E-1,-1.136137390E-1,-9.841434631E0
4.136300000E-1,1.127156067E-1,-1.107696533E-1,-9.868378601E0
4.332530000E-1,1.413061523E-1,-1.142124939E-1,-9.832303619E0
4.528760000E-1,1.863624573E-1,-1.300794983E-1,-9.848170624E0
4.724670000E-1,1.887574768E-1,-1.008901978E-1,-9.859247589E0
4.920910000E-1,1.609153748E-1,-7.409591675E-2,-9.842781830E0
5.117130000E-1,1.350192261E-1,-6.571334839E-2,-9.868528290E0
5.313060000E-1,1.242416382E-1,-1.290316772E-1,-9.821675720E0
5.509280000E-1,1.149609375E-1,-1.748364258E-1,-9.842332764E0
5.705380000E-1,1.508862305E-1,-1.209484863E-1,-9.820777588E0
5.901440000E-1,1.598675537E-1,-5.014572144E-2,-9.831405487E0
6.097660000E-1,2.131567383E-1,-5.553451538E-2,-9.844428406E0
6.293740000E-1,1.999841309E-1,-1.161584473E-1,-9.811646576E0
6.489810000E-1,1.507365417E-1,-1.404080200E-1,-9.844727783E0
6.686050000E-1,1.082249451E-1,-1.249900818E-1,-9.826166382E0
6.882060000E-1,1.181044006E-1,-8.996292114E-2,-9.830657043E0
7.078190000E-1,1.255888367E-1,-9.145980835E-2,-9.826465759E0
7.274150000E-1,1.637594604E-1,-1.231938171E-1,-9.825268250E0
7.470350000E-1,1.986369324E-1,-9.131011963E-2,-9.809850311E0
7.666580000E-1,1.954934692E-1,-8.023315430E-2,-9.803264008E0
7.862770000E-1,1.556762695E-1,-1.062789917E-1,-9.808652802E0
8.058730000E-1,1.140628052E-1,-1.431024170E-1,-9.803713074E0
8.255209583E-1,1.082249451E-1,-1.387614441E-1,-9.805958405E0
8.451119583E-1,1.323248291E-1,-1.010398865E-1,-9.779613190E0
8.647359583E-1,1.451980591E-1,-5.628295898E-2,-9.820777588E0
8.843269583E-1,2.028282166E-1,-5.807922363E-2,-9.809850311E0
9.039509583E-1,2.035766602E-1,-1.248403931E-1,-9.790989532E0
9.235729583E-1,1.672023010E-1,-1.386117554E-1,-9.803862762E0
9.431659583E-1,1.437011719E-1,-1.148112488E-1,-9.799372101E0
9.627879583E-1,1.095721436E-1,-8.128097534E-2,-9.796228638E0
9.823919583E-1,1.128652954E-1,-8.232879639E-2,-9.791139221E0
1.002003958E0,1.495390320E-1,-1.115180969E-1,-9.804461517E0
1.021611958E0,1.871109009E-1,-1.025367737E-1,-9.763746185E0
1.041250958E0,1.974394226E-1,-1.065783691E-1,-9.808652802E0
1.060838958E0,1.968406677E-1,-1.005908203E-1,-9.784702606E0
1.080467958E0,1.456471252E-1,-1.380130005E-1,-9.796228638E0
1.100086958E0,1.142124939E-1,-1.224453735E-1,-9.783205719E0
1.119679958E0,1.293310547E-1,-8.068222046E-2,-9.802365875E0
1.139301958E0,1.535806274E-1,-6.810836792E-2,-9.799521790E0
1.158923958E0,1.878593445E-1,-9.894424438E-2,-9.792187042E0
1.178516958E0,2.001338196E-1,-1.333726501E-1,-9.799671478E0
1.198139958E0,1.794767761E-1,-1.559756470E-1,-9.786648560E0
1.217732958E0,1.701960754E-1,-1.058299255E-1,-9.769883423E0
1.237354958E0,1.284329224E-1,-8.322692871E-2,-9.765692139E0
1.256947958E0,1.140628052E-1,-8.936416626E-2,-9.784403229E0
1.276554958E0,1.152603149E-1,-1.332229614E-1,-9.781259766E0
1.296161958E0,1.794767761E-1,-1.411564636E-1,-9.773326263E0
1.315785958E0,1.984872437E-1,-1.136137390E-1,-9.793983307E0
1.335406958E0,1.951940918E-1,-1.002914429E-1,-9.784552917E0
1.355000958E0,1.428030396E-1,-1.119671631E-1,-9.786947937E0
1.374622958E0,1.483415222E-1,-1.089733887E-1,-9.780511322E0
1.394215958E0,1.221459961E-1,-8.232879639E-2,-9.783355408E0
1.413838958E0,1.335223389E-1,-6.900650024E-2,-9.778565369E0
1.433428958E0,1.758842468E-1,-1.109193420E-1,-9.794582062E0
1.453052958E0,1.983375549E-1,-1.525328064E-1,-9.780960388E0
1.472645958E0,1.954934692E-1,-1.181044006E-1,-9.785001984E0
1.492280958E0,1.847158813E-1,-7.694000244E-2,-9.774224396E0
1.511887958E0,1.272354126E-1,-7.185058594E-2,-9.777816925E0
1.531492958E0,1.197509766E-1,-9.789642334E-2,-9.772128754E0
1.551106958E0,1.146615601E-1,-1.419049072E-1,-9.780511322E0
1.570697958E0,1.633103943E-1,-1.405577087E-1,-9.785151672E0
1.590321958E0,1.745370483E-1,-1.234931946E-1,-9.783205719E0
1.609943958E0,2.113604736E-1,-1.073268127E-1,-9.780211945E0
1.629552958E0,1.847158813E-1,-9.894424438E-2,-9.772428131E0
1.649159958E0,1.535806274E-1,-1.202000427E-1,-9.789342957E0
1.668750958E0,1.368154907E-1,-9.924362183E-2,-9.796677704E0
1.688374958E0,1.267863464E-1,-9.624984741E-2,-9.811796265E0
1.707995958E0,1.306782532E-1,-1.273851013E-1,-9.801916809E0
1.727608958E0,1.748364258E-1,-1.462458801E-1,-9.790690155E0
1.747212958E0,2.001338196E-1,-1.019380188E-1,-9.793384552E0
1.766833958E0,2.074685669E-1,-7.469467163E-2,-9.792636108E0
1.786426958E0,1.484912109E-1,-8.143066406E-2,-9.800868988E0
1.806049958E0,1.237925720E-1,-1.130149841E-1,-9.800868988E0
1.825643958E0,1.297801208E-1,-1.517843628E-1,-9.790540466E0
1.845264958E0,1.375639343E-1,-1.218466187E-1,-9.804311829E0
1.864886958E0,1.871109009E-1,-8.681945801E-2,-9.814490662E0
1.884480958E0,2.094145203E-1,-7.140151978E-2,-9.787995758E0
1.904101958E0,1.850152588E-1,-1.068777466E-1,-9.799072723E0
1.923727958E0,1.666035461E-1,-1.218466187E-1,-9.820478210E0
1.943323958E0,1.453477478E-1,-1.056802368E-1,-9.812245331E0
1.962940958E0,1.207987976E-1,-1.088237000E-1,-9.794582062E0
1.982543958E0,1.191522217E-1,-1.224453735E-1,-9.787397003E0
2.002186958E0,1.678010559E-1,-1.100212097E-1,-9.804611206E0
2.021778958E0,1.785786438E-1,-1.040336609E-1,-9.817933502E0
2.041401958E0,1.989363098E-1,-8.232879639E-2,-9.816436615E0
2.061024958E0,1.815724182E-1,-1.019380188E-1,-9.810748444E0
2.080616958E0,1.335223389E-1,-1.393601990E-1,-9.816436615E0
2.100239958E0,1.248403931E-1,-1.368154907E-1,-9.814041595E0
2.119847958E0,1.249900818E-1,-1.148112488E-1,-9.814340973E0
2.139484958E0,1.706451416E-1,-6.406677246E-2,-9.830058289E0
2.159077958E0,1.751358032E-1,-1.023870850E-1,-9.804012451E0
2.178692958E0,1.920506287E-1,-9.565109253E-2,-9.807305603E0
2.198322958E0,1.568737793E-1,-1.360670471E-1,-9.799372101E0
2.217940958E0,1.601669312E-1,-1.187031555E-1,-9.839488678E0
2.237532958E0,1.248403931E-1,-1.013392639E-1,-9.821226654E0
2.257159958E0,1.357676697E-1,-1.118174744E-1,-9.821226654E0
2.276758958E0,1.471440125E-1,-1.251397705E-1,-9.825717316E0
2.296375958E0,1.719923401E-1,-1.178050232E-1,-9.810299377E0
2.315998958E0,1.871109009E-1,-1.001417542E-1,-9.821675720E0
2.335620958E0,1.893562317E-1,-9.175918579E-2,-9.830806732E0
2.355244958E0,1.442999268E-1,-1.459465027E-1,-9.815987549E0
2.374836958E0,1.215472412E-1,-1.279838562E-1,-9.826166382E0
2.394459958E0,1.115180969E-1,-9.789642334E-2,-9.827812958E0
2.414082958E0,1.267863464E-1,-7.379653931E-2,-9.826765137E0
2.433670958E0,1.797761536E-1,-8.981323242E-2,-9.814939728E0
2.453296958E0,1.691482544E-1,-1.462458801E-1,-9.819280701E0
2.472897958E0,1.930984497E-1,-1.393601990E-1,-9.823322296E0
2.492520958E0,1.728904724E-1,-1.098715210E-1,-9.806557159E0
2.512126958E0,1.447489929E-1,-1.028361511E-1,-9.835596771E0
2.531727958E0,1.278341675E-1,-8.951385498E-2,-9.816885681E0
2.551349958E0,1.209484863E-1,-1.127156067E-1,-9.807455292E0
2.570955958E0,1.673519897E-1,-8.681945801E-2,-9.804012451E0
2.590565958E0,1.761836243E-1,-1.121168518E-1,-9.814790039E0
2.610188958E0,1.895059204E-1,-1.124162292E-1,-9.823322296E0
2.629810958E0,1.591191101E-1,-1.306782532E-1,-9.817634125E0
2.649403958E0,1.526824951E-1,-9.580078125E-2,-9.833201752E0
2.669020958E0,1.260379028E-1,-7.948471069E-2,-9.825567627E0
2.688647958E0,1.275347900E-1,-8.427474976E-2,-9.816137238E0
2.708240958E0,1.603166199E-1,-1.109193420E-1,-9.820178833E0
2.727862958E0,1.627116394E-1,-1.348695374E-1,-9.838141479E0
2.747486958E0,1.878593445E-1,-1.196012878E-1,-9.819280701E0
2.767078958E0,1.899549866E-1,-1.056802368E-1,-9.849966888E0
2.786700958E0,1.317260742E-1,-8.023315430E-2,-9.826615448E0
2.806324958E0,1.191522217E-1,-1.193019104E-1,-9.829010468E0
2.825916958E0,1.104702759E-1,-1.121168518E-1,-9.815388794E0
2.845538958E0,1.568737793E-1,-1.176553345E-1,-9.817035370E0
2.865173958E0,1.678010559E-1,-1.106199646E-1,-9.810449066E0
2.884770958E0,1.926493835E-1,-1.228944397E-1,-9.816137238E0
2.904408958E0,1.871109009E-1,-1.134640503E-1,-9.818681946E0
2.923995958E0,1.520837402E-1,-1.149609375E-1,-9.812544708E0
2.943622958E0,1.158590698E-1,-9.220825195E-2,-9.817783813E0
2.963235958E0,1.300794983E-1,-9.131011963E-2,-9.809850311E0
2.982838958E0,1.152603149E-1,-1.311273193E-1,-9.804461517E0
3.002461958E0,1.550775146E-1,-1.398092651E-1,-9.810598755E0
3.022078958E0,1.700463867E-1,-1.224453735E-1,-9.798623657E0
3.041675958E0,1.842668152E-1,-8.023315430E-2,-9.820777588E0
3.061287958E0,1.615141296E-1,-8.891510010E-2,-9.807455292E0
