"Time (s)","X (µT)","Y (µT)","Z (µT)"
0.000000000E0,-1.892844200E1,-2.308889008E1,4.161823654E1
2.228400000E-2,-1.893775558E1,-2.305395508E1,4.163337326E1
4.404300000E-2,-1.895576859E1,-2.299263000E1,4.165906906E1
6.578600000E-2,-1.896359825E1,-2.295024490E1,4.167887878E1
8.756100000E-2,-1.897407722E1,-2.291880417E1,4.169141006E1
1.093150000E-1,-1.897990227E1,-2.289497757E1,4.170184708E1
1.310790000E-1,-1.897679138E1,-2.289097404E1,4.170545959E1
1.528380000E-1,-1.898325157E1,-2.286743927E1,4.171542740E1
1.745980000E-1,-1.898762131E1,-2.284119606E1,4.172781372E1
1.963860000E-1,-1.900905609E1,-2.276581383E1,4.175923920E1
2.181460000E-1,-1.901275444E1,-2.273319817E1,4.177532196E1
2.399050000E-1,-1.901477242E1,-2.271154594E1,4.178617477E1
2.616640000E-1,-1.901601410E1,-2.270351219E1,4.178998184E1
2.834230000E-1,-1.902200508E1,-2.266944695E1,4.180574036E1
3.051720000E-1,-1.903647041E1,-2.262140274E1,4.182518005E1
3.269370000E-1,-1.903202629E1,-2.260455704E1,4.183630753E1
3.487000000E-1,-1.903188324E1,-2.258460999E1,4.184714508E1
3.704590000E-1,-1.903114891E1,-2.256991577E1,4.185540771E1
3.922360000E-1,-1.902497482E1,-2.257685661E1,4.185447311E1
4.140080000E-1,-1.902110481E1,-2.256835747E1,4.186081314E1
4.357620000E-1,-1.902880478E1,-2.253277397E1,4.187647629E1
4.575200000E-1,-1.904725266E1,-2.247644043E1,4.189836502E1
4.792850000E-1,-1.904358482E1,-2.247284889E1,4.190195465E1
5.010590000E-1,-1.904186440E1,-2.244574356E1,4.191726303E1
5.228040000E-1,-1.903840065E1,-2.243286705E1,4.192572784E1
5.445860000E-1,-1.905233002E1,-2.238736916E1,4.194371414E1
5.663210000E-1,-1.905417633E1,-2.238194656E1,4.194577026E1
5.881100000E-1,-1.904491615E1,-2.239231110E1,4.194445038E1
6.098690000E-1,-1.905075836E1,-2.236508751E1,4.195631027E1
6.316290000E-1,-1.904076576E1,-2.237715340E1,4.195441437E1
6.533880000E-1,-1.903765678E1,-2.237506294E1,4.195694351E1
6.751510000E-1,-1.903110123E1,-2.237232590E1,4.196138000E1
6.968950000E-1,-1.903115845E1,-2.235411835E1,4.197105026E1
