,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
192,3768545875.0,0.1567240906,-0.1143621826,-9.837393036
193,3788136875.0,0.1472937012,-0.1338217163,-9.838590546
194,3807760875.0,0.1594184875,-0.1248403931,-9.813891907
195,3827352875.0,0.1669029236,-0.1202000427,-9.820927277
196,3846945875.0,0.1655557251,-0.1204994202,-9.825567627
197,3866567875.0,0.1646575928,-0.1294807434,-9.824370117
198,3886160875.0,0.1694476318,-0.119002533,-9.824968872
199,3905782875.0,0.1507365417,-0.1204994202,-9.818532257
200,3925375875.0,0.1390608215,-0.1133143616,-9.819280701
201,3944997875.0,0.143102417,-0.1077758789,-9.822573853
202,3964589875.0,0.1540296936,-0.1266366577,-9.835297394
203,3984213875.0,0.1481918335,-0.1354682922,-9.839788055
204,4003804875.0,0.1678010559,-0.1261875916,-9.83335144
205,4023397875.0,0.1507365417,-0.1152603149,-9.823471985
206,4043019875.0,0.1517843628,-0.1046324158,-9.830956421
207,4062608875.0,0.1606159973,-0.1392105103,-9.833501129
208,4082235875.0,0.1525328064,-0.1239422607,-9.827663269
209,4101835875.0,0.1538800049,-0.1332229614,-9.82871109
210,4121450875.0,0.1410067749,-0.1207987976,-9.816286926
211,4141041875.0,0.1707948303,-0.1137634277,-9.824819183
212,4160639875.0,0.1562750244,-0.1152603149,-9.817783813
213,4180257875.0,0.1619631958,-0.1169068909,-9.816885681
214,4199868875.0,0.1618135071,-0.1077758789,-9.845775604
215,4219473875.0,0.1501377869,-0.1167572021,-9.842482452
216,4239066875.0,0.1676513672,-0.1261875916,-9.832602997
217,4258687875.0,0.1630110168,-0.1360670471,-9.831555176
218,4278280875.0,0.1686991882,-0.1273851013,-9.830806732
219,4297877875.0,0.1267863464,-0.107177124,-9.841135254
220,4317495875.0,0.1463955688,-0.116308136,-9.846673737
221,4337123875.0,0.1501377869,-0.1351689148,-9.84158432
222,4356710875.0,0.1652563477,-0.1326242065,-9.814939728
223,4376333875.0,0.1815724182,-0.1419049072,-9.850266266
