,Time (s),X (rad/s),Y (rad/s),Z (rad/s)
219,4766435333.0,0.08453618735,0.0328242816,-0.0136198746
220,4788212333.0,0.0820427537,0.03528115153,-0.0149500547
221,4809966333.0,0.08444771916,0.03278924525,-0.01362009253
222,4831725333.0,0.08815763891,0.03526113555,-0.01598338038
223,4853484333.0,0.08312045783,0.03523284942,-0.01130157057
224,4875243333.0,0.08444643766,0.03524913266,-0.01729140803
225,4897029333.0,0.08436695486,0.03521991149,-0.01608736627
226,4918791333.0,0.08429004252,0.03890376166,-0.01496761572
227,4940550333.0,0.08432558924,0.03272781894,-0.01603151113
228,4962302333.0,0.08419496566,0.03392962366,-0.01124065183
229,4984068333.0,0.0867228359,0.03393787518,-0.01599157602
230,5005828333.0,0.08544372767,0.03144755214,-0.01476512384
231,5027589333.0,0.08390197158,0.03057955205,-0.01679711975
232,5049346333.0,0.08628743142,0.03426428512,-0.01560844667
233,5071105333.0,0.08377595246,0.03424824402,-0.0144724939
234,5092894333.0,0.08620420843,0.03423465788,-0.01440394763
235,5114653333.0,0.0850134939,0.03176786378,-0.01679148898
236,5136413333.0,0.08615034819,0.03421289101,-0.01440409012
237,5158173333.0,0.08249550313,0.03669257835,-0.01697340794
238,5179930333.0,0.08120709658,0.03172937036,-0.0144854961
239,5201689333.0,0.08616603911,0.032967709,-0.01799081825
240,5223448333.0,0.08478154242,0.03168996796,-0.01197324693
241,5245207333.0,0.08734782785,0.03418386355,-0.01798519492
242,5266984333.0,0.08226294816,0.03661426157,-0.01215520315
243,5288749333.0,0.08351836354,0.03290390968,-0.01444597263
244,5310515333.0,0.08471331,0.03412682563,-0.01443981566
245,5332274333.0,0.08711474389,0.03410679847,-0.01316648442
246,5354012333.0,0.08586511016,0.0328611806,-0.01317298412
247,5375792333.0,0.08832627535,0.03780058026,-0.01562682539
248,5397543333.0,0.0845824182,0.03284021839,-0.01320743281
249,5419310333.0,0.07965829223,0.03530900925,-0.01460627001
250,5441069333.0,0.08451117575,0.03652216494,-0.01329243369
251,5462838333.0,0.08209311962,0.03405525163,-0.01571484655
252,5484618333.0,0.08329892904,0.03280811012,-0.01565234363
253,5506377333.0,0.08313255012,0.0340002887,-0.009656566195
254,5528145333.0,0.08324002475,0.03402095288,-0.01568083465
255,5549895333.0,0.08201412112,0.03030609339,-0.01683582924
