,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
254,5003078333.0,0.1514849854,-0.1417552185,-9.832303619
255,5022703333.0,0.1733395386,-0.1462458801,-9.846074982
256,5042326333.0,0.1459465027,-0.1447489929,-9.830657043
257,5061918333.0,0.1606159973,-0.145796814,-9.846823425
258,5081541333.0,0.159717865,-0.1477427673,-9.840087433
259,5101140333.0,0.152233429,-0.1642085266,-9.846074982
260,5120756333.0,0.1601669312,-0.1425036621,-9.840237122
261,5140379333.0,0.132923584,-0.1613644409,-9.829309845
262,5160002333.0,0.136665802,-0.1618135071,-9.847871246
263,5179624333.0,0.135617981,-0.1420545959,-9.829459534
264,5199235333.0,0.1691482544,-0.1670526123,-9.846673737
265,5218839333.0,0.1435514832,-0.1498384094,-9.852212219
266,5238462333.0,0.1480421448,-0.172591095,-9.838141479
267,5258054333.0,0.157023468,-0.1694476318,-9.854607239
268,5277677333.0,0.1481918335,-0.1544787598,-9.846823425
269,5297293333.0,0.1592687988,-0.1507365417,-9.818831635
270,5316892333.0,0.1267863464,-0.1579216003,-9.827663269
271,5336515333.0,0.1504371643,-0.1517843628,-9.843230896
272,5356107333.0,0.1534309387,-0.1589694214,-9.84158432
273,5375726333.0,0.150586853,-0.1609153748,-9.825717316
274,5395339333.0,0.1502874756,-0.136665802,-9.83110611
275,5414951333.0,0.1411564636,-0.1531315613,-9.844129028
276,5434544333.0,0.1564247131,-0.1384620667,-9.850266266
277,5454161333.0,0.1360670471,-0.157023468,-9.853110352
278,5473783333.0,0.1496887207,-0.1681004333,-9.845775604
279,5493376333.0,0.1425036621,-0.1558259583,-9.828112335
280,5512999333.0,0.1577719116,-0.1713935852,-9.812245331
281,5532621333.0,0.157023468,-0.1730401611,-9.823471985
282,5552214333.0,0.1695973206,-0.1643582153,-9.815538483
283,5571835333.0,0.1369651794,-0.1519340515,-9.816586304
284,5591459333.0,0.1442999268,-0.1686991882,-9.830657043
285,5611052333.0,0.1514849854,-0.1676513672,-9.852511597
286,5630674333.0,0.1558259583,-0.1538800049,-9.824669495
287,5650296333.0,0.157023468,-0.163460083,-9.839638367
288,5669889333.0,0.154329071,-0.1552272034,-9.819280701
289,5689512333.0,0.1474433899,-0.169896698,-9.82047821
290,5709105333.0,0.1401086426,-0.1721420288,-9.819879456
291,5728726333.0,0.1642085266,-0.1450483704,-9.824819183
