,Time (s),X (rad/s),Y (rad/s),Z (rad/s)
345,7507426333.0,0.08783388138,0.03612580523,-0.01514702663
346,7529185333.0,0.08779015392,0.03487567976,-0.01391396578
347,7550944333.0,0.0853074342,0.03610393405,-0.01401105151
348,7572701333.0,0.08526386321,0.03485315666,-0.01277836598
349,7594477333.0,0.08399229497,0.03360383585,-0.01157982647
350,7616221333.0,0.08760601282,0.03481779248,-0.009095598944
351,7638010333.0,0.0828165859,0.0323747322,-0.01520084124
352,7659769333.0,0.0864777863,0.03236250579,-0.01509771962
353,7681529333.0,0.08885780722,0.03233808652,-0.01261973474
354,7703287333.0,0.08278203756,0.03359261155,-0.01643439382
355,7725038333.0,0.08637297153,0.03109081835,-0.01266057696
356,7746805333.0,0.08515991271,0.03479937091,-0.01518970355
357,7768576333.0,0.08137279749,0.03477393091,-0.01167854015
358,7790324333.0,0.08506651968,0.03353277966,-0.0127522992
359,7812082333.0,0.08382205665,0.03228997067,-0.01275850274
360,7833841333.0,0.08374103904,0.03350378573,-0.01037678868
361,7855615333.0,0.08371919394,0.03349431232,-0.01037715469
362,7877353333.0,0.08734375238,0.03594549,-0.009125870652
363,7899119333.0,0.0898854956,0.03595984727,-0.01387658156
364,7920878333.0,0.0886086598,0.03594565019,-0.01270612795
365,7942637333.0,0.08616844565,0.03347535804,-0.01392331719
366,7964413333.0,0.08735270053,0.03222390637,-0.01265601721
367,7986181333.0,0.08726622909,0.03467171639,-0.01030306332
368,8007939333.0,0.08857490867,0.03468982503,-0.01388315111
369,8029703333.0,0.08802354336,0.0349692367,-0.0137020601
370,8051462333.0,0.08300498128,0.03618080169,-0.01025333628
371,8073220333.0,0.08676996827,0.03124858998,-0.01365183853
372,8094980333.0,0.0903583169,0.02998303995,-0.009906177409
373,8116739333.0,0.08544276655,0.03245528415,-0.01130501181
374,8138498333.0,0.08426500857,0.03493689746,-0.01501054596
375,8160255333.0,0.08421833068,0.03492184356,-0.01380617358
376,8182017333.0,0.08660081029,0.03489934281,-0.01132759545
377,8203794333.0,0.09258099645,0.03355211765,-0.2244887799
378,8225535333.0,0.08514139801,0.02989425883,-0.001610639039
379,8247294333.0,0.0869917199,0.04305308685,0.077699624
380,8269072333.0,0.09637904912,0.0531229116,0.04036503285
381,8290812333.0,0.08791968971,0.0627592057,0.08692081273
382,8312601333.0,0.07943028957,0.281594485,0.03469596058
383,8334347333.0,0.08933774382,0.6169662476,0.123780556
384,8356119333.0,0.5669569373,0.1374863982,0.1335711479
385,8377871333.0,0.5067458749,0.1315113902,-0.3597879708
386,8399637333.0,0.6890338063,1.571625471,-0.6899991632
387,8421396333.0,0.7315263748,3.495510101,-0.2576227486
388,8443155333.0,1.107216001,4.991944313,-0.291995883
389,8464921333.0,1.578055501,4.747319698,0.1353674233
390,8486667333.0,1.564229369,4.812479973,0.1901539564
391,8508433333.0,0.1140261665,4.564076424,-0.7331357598
392,8530192333.0,-0.4232670963,4.949841499,-0.5266933441
393,8551951333.0,-0.9755141735,8.08224678,-0.1890522093
394,8573729333.0,-0.5263230205,9.926817894,-0.4534950554
395,8595467333.0,-0.2246973515,6.991675854,-1.165459991
396,8617253333.0,0.2638581991,4.176182747,-1.415654421
397,8639017333.0,0.2601844966,5.235911846,-0.5454321504
398,8660758333.0,-0.7718362212,8.198522568,-0.2559164762
399,8682535333.0,-0.7773146629,6.480144501,-0.7943919897
400,8704294333.0,-0.5778032541,4.910169125,-0.4758677483
401,8726058333.0,-1.003372908,4.125989437,-0.3976086378
402,8747812333.0,-0.1959994286,3.309425354,-0.6650568843
403,8769575333.0,0.6241140366,3.425099373,-0.9340603948
404,8791330333.0,0.4945115149,3.874206305,-0.6200214624
405,8813090333.0,0.08767257631,4.138196468,-0.2866208851
406,8834849333.0,-0.3415278196,4.465353012,-0.4507097006
407,8856608333.0,-0.1159257516,5.276004314,-0.603870213
408,8878367333.0,0.7169800401,5.389024734,-0.8399093747
409,8900126333.0,1.70827949,4.371552944,-1.431548834
410,8921885333.0,2.430272341,3.585063457,-1.074043632
411,8943673333.0,1.180527925,0.7264390588,-0.177282691
412,8965411333.0,-0.3647454679,0.9242188334,-0.2418568879
413,8987192333.0,-1.44116354,0.8210164309,-0.657748878
414,9008951333.0,-1.791779995,0.7910123467,-1.237032771
415,9030710333.0,-1.644574165,1.169803858,-1.392050982
416,9052470333.0,-1.145528197,1.213532209,-0.8595572114
417,9074219333.0,-0.64604491,1.202029705,-0.3896826804
418,9095987333.0,-0.3299534321,1.411666393,-0.6134371758
419,9117747333.0,-0.0657454133,1.023552299,-0.8057632446
420,9139506333.0,0.2672351599,0.2896089852,-0.7568620443
421,9161279333.0,0.6886065602,0.2778666914,-0.695392549
422,9183024333.0,1.116188049,0.6706566811,-0.779160738
423,9204796333.0,1.746074319,1.712480664,-1.038379431
424,9226542333.0,2.353500605,1.432541609,-0.7221149802
425,9248301333.0,2.425412655,0.5715177059,0.03960259631
426,9270062333.0,2.035186052,0.313039571,0.4022239149
427,9291849333.0,0.9332137108,0.05363612249,0.3387413621
428,9313608333.0,0.1142508686,0.3664722145,0.1339461207
429,9335350333.0,-0.43562904,0.3360411823,-0.1061485037
430,9357126333.0,-0.5893970728,0.5647373796,-0.3675806522
431,9378885333.0,-0.06495571136,0.8399062157,-0.6364227533
432,9400644333.0,0.7420918941,1.356704235,-0.4074305892
433,9422404333.0,0.9474768639,1.148337364,-0.2607381046
434,9444163333.0,0.442122519,0.6958227158,-0.3127933145
435,9465911333.0,-0.2099319845,0.8351336122,-0.4161590934
436,9487681333.0,-0.6062802076,0.6384092569,-0.2877593338
437,9509441333.0,-0.5953476429,0.1007003933,0.05385312438
438,9531199333.0,-0.2417071611,-0.156084612,0.229899779
439,9552958333.0,0.1435007304,0.1323976368,0.03039306588
440,9574717333.0,-0.04817181453,0.1822132766,-0.2557558715
441,9596506333.0,-0.4437869191,0.02151221409,-0.1679336131
442,9618265333.0,-0.3142216802,0.1059664637,-0.04568972811
443,9640024333.0,0.06640335917,0.4081938267,-0.04312644154
444,9661769333.0,0.1480083764,0.6796284318,-0.01447083056
445,9683542333.0,0.1702840924,0.4666270018,-0.1403965056
446,9705301333.0,0.1977550834,0.2348967195,-0.2199440598
447,9727061333.0,0.09719940275,0.2188819498,-0.4453939497
448,9748819333.0,0.1764440089,0.562918067,-0.6016791463
449,9770594333.0,0.3614928424,0.6653322577,-0.3818587661
450,9792338333.0,0.4146732092,0.3783554733,-0.06043707579
451,9814097333.0,0.3319301605,0.2522965372,0.2053095698
452,9835857333.0,0.2251232266,0.2984268963,0.136181891
453,9857633333.0,0.3226071894,0.2310511619,0.02230804972
454,9879374333.0,0.3864867985,0.2267071605,0.1338859648
455,9901163333.0,0.210042879,0.1873945743,0.1202037111
456,9922922333.0,0.005193084478,0.3155369461,-0.03308757395
457,9944681333.0,-0.02455334924,0.5142280459,-0.009507152252
458,9966427333.0,0.02897827141,0.5814660788,0.1097971275
459,9988199333.0,0.2496722639,0.5373408198,0.2507720888
460,10009956380.0,0.4805110097,0.3686579764,0.1296704412
461,10031715380.0,0.5242834091,0.2452133745,-0.07712195069
462,10053474370.0,0.319944948,0.2999435961,-0.1274734288
463,10075234370.0,0.3066824079,0.415692687,0.166057229
464,10096993370.0,0.4203044474,0.459014535,0.1308806092
465,10118752370.0,0.3236096799,0.4180080593,-0.04205816612
466,10140511380.0,-0.1534674317,0.09615374357,-0.2879558206
467,10162277370.0,-0.4121633768,0.09214967489,-0.2022795677
468,10184054380.0,-0.08943063766,0.1784122735,0.01814094372
469,10205816380.0,0.4042602479,0.2620535195,0.01195974369
470,10227572370.0,0.492870301,0.1668376476,0.02624546736
