"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,9.147132933E-2,3.494085371E-2,-1.065370906E-2
2.177900000E-2,9.267799556E-2,3.369782493E-2,-9.386338294E-3
4.353800000E-2,8.538987488E-2,3.372378647E-2,-1.320697926E-2
6.529700000E-2,8.977320045E-2,3.770384192E-2,-1.554066036E-2
8.705600000E-2,8.848337829E-2,3.892582655E-2,-1.319368836E-2
1.088300000E-1,8.730134368E-2,3.275506198E-2,-1.429183595E-2
1.305780000E-1,8.969544619E-2,3.273725882E-2,-1.181363035E-2
1.523640000E-1,9.100192040E-2,3.769663349E-2,-1.671155170E-2
1.741220000E-1,8.963113278E-2,3.642791137E-2,-1.069383044E-2
1.963805000E-1,9.081373364E-2,3.764943779E-2,-9.483060800E-3
2.181595000E-1,8.725856990E-2,3.520767763E-2,-1.555394288E-2
2.399275000E-1,9.210314602E-2,3.394724429E-2,-1.297888998E-2
2.616775000E-1,8.829200268E-2,3.885903582E-2,-9.580692276E-3
2.834365000E-1,8.953573555E-2,3.514683992E-2,-1.066676434E-2
3.052005000E-1,9.079642594E-2,3.267839551E-2,-1.298598200E-2
3.269855000E-1,8.705291152E-2,3.884083405E-2,-1.323052868E-2
3.487435000E-1,8.696759492E-2,3.757373616E-2,-1.079301257E-2
3.704925000E-1,8.690562099E-2,3.508254141E-2,-9.532293305E-3
3.922575000E-1,8.928737044E-2,3.505322710E-2,-9.464432485E-3
4.140205000E-1,9.429153800E-2,3.877092525E-2,-1.664117910E-2
4.357795000E-1,8.436293155E-2,3.627441823E-2,-1.445063949E-2
4.575385000E-1,8.667378128E-2,3.622844070E-2,-1.076820493E-2
4.793285000E-1,9.405790269E-2,3.621364385E-2,-1.417720597E-2
5.010705000E-1,8.905091882E-2,3.494748101E-2,-1.308240090E-2
5.228415000E-1,9.016440809E-2,3.737354651E-2,-1.190045290E-2
5.446055000E-1,9.005789459E-2,3.609692305E-2,-1.066830568E-2
5.663645000E-1,8.754883707E-2,3.359821066E-2,-1.188632846E-2
5.881235000E-1,8.743714541E-2,3.231577203E-2,-1.065417007E-2
6.098825000E-1,8.364118636E-2,3.598616272E-2,-1.084295381E-2
