,Time (s),X (rad/s),Y (rad/s),Z (rad/s)
29,631042000.0,0.09078884125,0.03895583004,-0.01303056348
30,652801000.0,0.09186193347,0.03517810255,-0.01050319988
31,674560000.0,0.0941882357,0.03759815916,-0.01049235836
32,696323000.0,0.09521295875,0.03629545122,-0.01163757872
33,718078000.0,0.09393490106,0.03998841345,-0.01416739635
34,739838000.0,0.09134935588,0.03623484075,-0.01535846386
35,761591000.0,0.08982822299,0.03611329198,-0.01178094372
36,783339000.0,0.0921991989,0.0360432975,-0.01412341557
37,805115000.0,0.08966576308,0.03847070783,-0.0190698877
38,826874000.0,0.09294302016,0.03587664664,-0.009274285287
39,848642000.0,0.09282135963,0.03707512096,-0.01291940734
40,870392000.0,0.09261544049,0.03576223552,-0.01168864965
41,892157000.0,0.08509545028,0.03568992391,-0.01310177147
42,913910000.0,0.09100276232,0.03805655241,-0.01178398356
43,935669000.0,0.09324757755,0.03549233079,-0.0104563171
44,957428000.0,0.08939059824,0.03666496277,-0.01299983822
45,979191000.0,0.08920520544,0.03782933578,-0.01544048078
46,1000938000.0,0.09124168009,0.03645403683,-0.01052811183
47,1022699000.0,0.09298788011,0.03508748487,-0.01212313399
48,1044464000.0,0.08918641508,0.03628568724,-0.009845518507
49,1066223000.0,0.09286041558,0.03626369312,-0.01215286739
50,1087990000.0,0.08656084538,0.0349814482,-0.00988805294
51,1109750000.0,0.08896271884,0.03743065894,-0.01108143479
52,1131500000.0,0.0889012441,0.03617109731,-0.0110539943
53,1153290000.0,0.09388333559,0.03617185727,-0.0169414375
54,1175045000.0,0.09371675551,0.03982738033,-0.01341254823
55,1196808000.0,0.09112457186,0.03483776376,-0.009754844941
56,1218567000.0,0.0923487097,0.03605820239,-0.013364112
57,1240304000.0,0.08975250274,0.03725337237,-0.01105234213
58,1262085000.0,0.09589730203,0.03600640595,-0.01446766779
59,1283827000.0,0.08727478236,0.03723338619,-0.01714691333
60,1305603000.0,0.09323177487,0.03717271239,-0.01215681806
61,1327362000.0,0.08708641678,0.0383968316,-0.01597231999
62,1349121000.0,0.09436380863,0.03835265711,-0.01576733217
63,1370883000.0,0.09061144292,0.03584572673,-0.01822520047
64,1392646000.0,0.09400180727,0.03576025367,-0.008484575897
65,1414398000.0,0.09400691837,0.03574821725,-0.01209996268
66,1436157000.0,0.09392786026,0.03819505125,-0.01095211413
67,1457916000.0,0.09635187685,0.03693207726,-0.01326596364
68,1479664000.0,0.08888742328,0.03689811751,-0.01347330119
69,1501434000.0,0.08508045226,0.03685873002,-0.01237264648
70,1523194000.0,0.0924384743,0.03683619574,-0.01578203775
71,1544952000.0,0.08740177751,0.03308728337,-0.01342621818
72,1566711000.0,0.09467720985,0.03515815735,-0.1784120053
73,1588465000.0,0.09902556986,0.03028460033,-0.6531105042
74,1610229000.0,0.1053770855,0.03498125449,-0.6084391475
75,1632000000.0,0.100003615,0.04482972994,-0.3701400161
76,1653743000.0,0.09345341474,0.03273332119,-0.184413299
77,1675500000.0,0.09306462854,0.04936137795,-0.06064393744
78,1697279000.0,0.08921656013,0.07251983136,-0.003417918459
79,1719025000.0,0.08196493238,0.2941863537,0.1082646772
80,1740785000.0,0.06569481641,0.5126370788,0.1293617189
81,1762548000.0,0.0948074162,0.4583624899,-0.1169068962
82,1784312000.0,0.1846016943,0.1420882791,-0.3277967572
83,1806091000.0,0.2303390205,0.5039616823,-0.583063364
84,1827850000.0,0.3557453752,1.38541007,-0.3368189633
85,1849588000.0,0.3579320312,2.568198442,-0.08520111442
86,1871357000.0,-0.09495003521,3.743436337,0.02247528918
87,1893127000.0,-0.123642467,4.357211113,0.2391572893
88,1914886000.0,-0.1222446337,4.87992382,0.3936584294
89,1936646000.0,-0.3319489956,5.449527264,0.5821759105
90,1958404000.0,-1.241794825,5.971903801,1.154803991
91,1980159000.0,-2.405620098,7.166738033,1.620661139
92,2001922000.0,-3.145194054,8.526472092,2.365849257
93,2023682000.0,-3.183985472,8.429091454,2.205562353
94,2045442000.0,-2.565513849,7.624029636,1.426294804
95,2067200000.0,-1.301136613,6.034898281,0.5599607229
96,2088959000.0,-0.4761574864,7.067113876,0.9199738503
97,2110706000.0,-0.3934487998,8.005465508,0.9202356339
98,2132478000.0,-0.3870921731,5.804505825,0.3412313759
99,2154237000.0,0.2174474299,4.798639297,0.1736724824
100,2176005000.0,0.3419600129,6.28683567,0.3289481103
101,2197754000.0,1.265306354,7.840953827,0.5183172226
102,2219513000.0,3.090568542,7.947583675,1.34923923
103,2241289000.0,2.286588192,2.776605844,1.657704949
104,2263031000.0,1.551180124,1.208416224,0.3745662272
105,2284796000.0,1.21129775,1.939680457,-0.7943028808
106,2306549000.0,1.077293515,2.909083366,-1.495128155
107,2328308000.0,1.163293958,2.89206934,-1.325988889
108,2350067000.0,1.337352633,2.254628181,-1.059516668
109,2371843000.0,1.696489453,1.200645804,-0.7374142408
110,2393616000.0,2.011917353,1.412076235,-0.6020127535
111,2415375000.0,0.6296765804,1.029066324,-0.1389294863
112,2437134000.0,-0.2560836673,1.704823136,0.147610411
113,2458893000.0,-0.3686949611,2.033699989,-0.3825525343
114,2480632000.0,-0.4057808816,1.958072305,-1.015920877
115,2502412000.0,-0.2577134669,1.822069168,-1.234102488
116,2524170000.0,0.4161088467,1.060213208,-1.090658307
117,2545930000.0,1.420161724,0.5354576707,-0.7649709582
118,2567676000.0,2.013186216,0.5213881135,-0.5214527845
119,2589442000.0,1.453522444,0.1835902482,-0.3124423623
120,2611206000.0,0.4261636138,0.3444157243,-0.2315115184
121,2632965000.0,-0.4527060091,0.8595135808,-0.3835151792
122,2654724000.0,-0.6324435472,1.294044137,-0.5720014572
123,2676482000.0,-0.3127551377,0.8797469139,-0.4921667874
124,2698242000.0,0.3091879189,0.2158141136,-0.4126706123
125,2720001000.0,0.792860806,0.4706601202,-0.3374400139
126,2741760000.0,0.8731302619,0.6649064422,0.0425054431
127,2763519000.0,0.7742053866,0.4491891861,0.4472610056
128,2785290000.0,0.3421140909,0.1142411307,0.3355150223
129,2807037000.0,-0.06608017534,0.4497061074,-0.0005505974405
130,2828797000.0,0.1458969861,0.3798927963,0.09616424143
131,2850555000.0,0.8720144629,-0.314140141,0.2491716444
132,2872319000.0,1.343125939,-0.1380092204,-0.1961062104
133,2894099000.0,1.092159152,0.124398075,-0.5140601993
134,2915832000.0,0.6519297361,0.4261956513,-0.7839577198
135,2937622000.0,0.3763361871,0.6831404567,-0.7685750127
136,2959381000.0,0.02740636654,0.7360339165,-0.4516583383
137,2981115000.0,-0.1496264786,0.7148935795,-0.1680317372
138,3002885000.0,-0.2565007806,0.6716458201,-0.3797793984
139,3024658000.0,-0.3528791368,0.3034587204,-0.7453283072
140,3046417000.0,-0.3969217539,-0.03052363731,-0.6268610358
141,3068171000.0,-0.2946274579,0.3416290581,-0.5010727644
142,3089935000.0,-0.01395858079,0.5777235031,-0.3551496267
143,3111695000.0,0.2961102724,0.5918498635,-0.2672445178
144,3133453000.0,0.1060968563,0.2759242058,-0.2738107741
145,3155212000.0,-0.259439379,-0.1504354924,-0.1549983919
146,3176964000.0,-0.1752832979,-0.1933261007,-0.2276118547
147,3198730000.0,0.05148558691,0.1271990687,-0.162262395
148,3220490000.0,0.1579022408,0.2864732742,-0.1749632806
149,3242248000.0,0.209498778,0.09293989837,-0.2426506877
150,3264016000.0,0.2705886066,0.006289834157,0.01176384836
151,3285767000.0,0.3120745718,-0.05069180205,0.03712774068
152,3307526000.0,0.2017823458,0.20287323,-0.03078711964
153,3329285000.0,0.09724202007,0.4412229359,0.1971440166
154,3351044000.0,0.2288769484,0.2455577105,0.2872419655
155,3372824000.0,0.3912422061,0.1388610899,0.1374954879
156,3394562000.0,0.2687830925,0.08400596678,0.02080430277
157,3416321000.0,0.1403113157,0.1021853685,0.1023841277
158,3438080000.0,0.2422794402,0.2452108413,0.127296418
159,3459869000.0,0.2973684072,0.1023119166,0.05734982714
160,3481629000.0,0.3643854856,0.06715724617,-0.07498072833
161,3503388000.0,0.226340726,0.3468878269,0.04860087112
162,3525147000.0,-0.04992017522,0.3702341318,0.0897834748
163,3546905000.0,0.02721695043,0.2910041213,0.1190550551
164,3568656000.0,0.2821905613,0.05980457366,0.1410839409
165,3590423000.0,0.400354743,-0.1798383445,-0.091243729
166,3612184000.0,0.1831640303,-0.002545717405,-0.1977808177
