,Time (s),X (µT),Y (µT),Z (µT)
29,631042000.0,0.0,0.0,0.0
30,652801000.0,0.0,0.0,0.0
31,674560000.0,0.0,0.0,0.0
32,696323000.0,0.0,0.0,0.0
33,718078000.0,0.0,0.0,0.0
34,739838000.0,0.0,0.0,0.0
35,761591000.0,0.0,0.0,0.0
36,783339000.0,-18.74789238,-18.87096786,39.08963776
37,805115000.0,-18.7478714,-18.84747887,39.10097885
38,826874000.0,-18.74993896,-18.83665848,39.10520554
39,848642000.0,-18.75136757,-18.84408951,39.1009407
40,870392000.0,-18.76576614,-18.80975151,39.110569
41,892157000.0,-18.76602745,-18.79228592,39.11883163
42,913910000.0,-18.76636314,-18.7775383,39.12575912
43,935669000.0,-18.75967598,-18.77812004,39.12868118
44,957428000.0,-18.7609005,-18.76451111,39.1346283
45,979191000.0,-18.76515579,-18.7553215,39.13698578
46,1000938000.0,-18.76290512,-18.76102829,39.13533401
47,1022699000.0,-18.76627541,-18.75090218,39.13856888
48,1044464000.0,-18.77506256,-18.70876694,39.15451431
49,1066223000.0,-18.7754364,-18.69129944,39.16267776
50,1087990000.0,-18.76872444,-18.68930244,39.16684723
51,1109750000.0,-18.77274323,-18.68248558,39.16817856
52,1131500000.0,-18.77684212,-18.66966057,39.17232513
53,1153290000.0,-18.78068924,-18.65166855,39.17905045
54,1175045000.0,-18.78330231,-18.63365173,39.18636703
55,1196808000.0,-18.77716255,-18.63935471,39.18659973
56,1218567000.0,-18.7767849,-18.62695694,39.19267654
57,1240304000.0,-18.77725601,-18.61905861,39.19620132
58,1262085000.0,-18.78315926,-18.61032486,39.19752502
59,1283827000.0,-18.78782463,-18.59990311,39.20022964
60,1305603000.0,-18.79137039,-18.58760643,39.20436859
61,1327362000.0,-18.79080963,-18.57360077,39.21126938
62,1349121000.0,-18.78876305,-18.56781387,39.21499634
63,1370883000.0,-18.77931404,-18.57993698,39.21377945
64,1392646000.0,-18.77813721,-18.57587624,39.21627045
65,1414398000.0,-18.78384018,-18.5505352,39.2255249
66,1436157000.0,-18.78448486,-18.54356766,39.22851181
67,1457916000.0,-18.79223251,-18.51572418,39.23795319
68,1479664000.0,-18.78827095,-18.51117325,39.24199295
69,1501434000.0,-18.78585052,-18.51440239,39.24163437
70,1523194000.0,-18.78563499,-18.51460075,39.24164581
71,1544952000.0,-18.78202438,-18.50763702,39.24665451
72,1566711000.0,-18.77899933,-18.50189972,39.2508049
73,1588465000.0,-18.62360573,-18.65742683,39.25123215
74,1610229000.0,-18.47121811,-18.83399391,39.23891068
75,1632000000.0,-18.23994637,-18.98843956,39.27264404
76,1653743000.0,-18.18484688,-19.01623344,39.28474808
77,1675500000.0,-18.13101578,-19.00003242,39.31745148
78,1697279000.0,-18.16092491,-18.93674278,39.33418274
79,1719025000.0,-18.2334404,-18.87594223,39.32985687
80,1740785000.0,-18.57297134,-18.76107216,39.22580338
81,1762548000.0,-19.13823891,-18.64637184,39.0081749
82,1784312000.0,-14.75720119,-23.07643318,42.65309143
83,1806091000.0,-14.70626163,-23.0381813,42.69134521
84,1827850000.0,-15.19087791,-22.95371246,42.56697083
85,1849588000.0,-16.74659157,-22.66194153,42.13752365
86,1871357000.0,-19.49680519,-22.50405884,41.02468109
87,1893127000.0,-23.04874611,-22.58729553,39.0915947
88,1914886000.0,-26.94085312,-22.4846344,36.58161545
89,1936646000.0,-30.0004406,-22.38214302,34.18473053
90,1958404000.0,-32.0872612,-22.29914665,32.29146576
91,1980159000.0,-38.39315033,-22.11094284,24.63037491
92,2001922000.0,-43.5404892,-21.44721222,14.62277603
93,2023682000.0,-46.42498398,-19.79417229,4.742865562
94,2045442000.0,-47.20786667,-18.28977203,-2.546422005
95,2067200000.0,-46.61419678,-16.59298897,-11.01690102
96,2088959000.0,-44.90008926,-15.62187862,-17.59323311
97,2110706000.0,-41.91932297,-14.50945473,-24.53219986
98,2132478000.0,-37.45580292,-13.53092384,-31.36175919
99,2154237000.0,-33.45798492,-13.06962585,-35.76774216
100,2176005000.0,-29.38513947,-13.1290617,-39.16279221
101,2197754000.0,-25.28226852,-13.22678566,-41.897995
102,2219513000.0,-16.25040054,-14.54719353,-45.75900269
103,2241289000.0,-8.615643501,-17.74013138,-46.6973381
104,2263031000.0,-6.99864769,-19.51436043,-46.25788116
105,2284796000.0,-5.637671471,-20.94971657,-45.8138504
106,2306549000.0,-2.747674942,-22.17638779,-45.49990082
107,2328308000.0,0.954003334,-23.29404449,-45.01177979
108,2350067000.0,4.161608696,-24.40733337,-44.23285675
109,2371843000.0,6.423688889,-25.68856812,-43.22518158
110,2393616000.0,7.92618084,-27.28529739,-41.97941208
111,2415375000.0,9.609127998,-28.78363609,-40.60480499
112,2437134000.0,10.33945847,-28.91393089,-40.33191299
113,2458893000.0,12.19608688,-28.63795471,-40.00882721
114,2480632000.0,14.23704147,-28.11886024,-39.70162964
115,2502412000.0,16.59186745,-27.41053581,-39.2804718
116,2524170000.0,18.66496277,-26.901474,-38.69770813
117,2545930000.0,19.87416458,-27.15201569,-37.91264343
118,2567676000.0,20.54548645,-27.92543411,-36.98156738
119,2589442000.0,21.20703125,-29.24163055,-35.56362915
120,2611206000.0,21.66701317,-30.22477913,-34.44686508
121,2632965000.0,22.21676254,-30.13204765,-34.17686462
122,2654724000.0,23.30638123,-29.47417068,-34.02453613
123,2676482000.0,24.55648804,-28.78513336,-33.7339325
124,2698242000.0,25.11297226,-28.51153946,-33.55612564
125,2720001000.0,25.54304504,-28.5642662,-33.18461609
126,2741760000.0,26.09038544,-28.96957397,-32.39812469
127,2763519000.0,26.44078255,-29.61833191,-31.51543427
128,2785290000.0,26.3859272,-30.49625015,-30.71391296
129,2807037000.0,26.34323692,-30.70385361,-30.54325294
130,2828797000.0,26.63735008,-30.66848755,-30.32289886
131,2850555000.0,26.71832848,-30.89663124,-30.01852417
132,2872319000.0,26.41778946,-31.80619431,-29.32660294
133,2894099000.0,26.60655212,-32.43893433,-28.44978333
134,2915832000.0,27.01131821,-32.6230278,-27.85156631
135,2937622000.0,27.84952927,-32.52350616,-27.13315582
136,2959381000.0,28.75833511,-32.27407074,-26.47500229
137,2981115000.0,29.60509872,-31.96449089,-25.91124153
138,3002885000.0,30.15142059,-31.73194122,-25.56478882
139,3024658000.0,30.81853867,-31.20961761,-25.41180801
140,3046417000.0,31.40983009,-30.4968605,-25.55282784
141,3068171000.0,31.69176102,-30.04721451,-25.73674583
142,3089935000.0,32.20924377,-29.56389999,-25.65391922
143,3111695000.0,32.7518425,-29.34007263,-25.22023201
144,3133453000.0,33.22803116,-29.29598618,-24.64196014
145,3155212000.0,33.50658035,-29.13599777,-24.4537468
146,3176964000.0,33.52246857,-28.87617493,-24.73849678
147,3198730000.0,33.58087158,-28.6354866,-24.93826103
148,3220490000.0,33.76448822,-28.55665588,-24.78022194
149,3242248000.0,34.02259827,-28.5005722,-24.4900589
150,3264016000.0,34.12950516,-28.49489975,-24.34749413
151,3285767000.0,34.07983398,-28.69950485,-24.17614365
152,3307526000.0,34.07978058,-28.80780411,-24.04707718
153,3329285000.0,34.21464539,-28.92992401,-23.7065506
154,3351044000.0,34.17753983,-29.17033768,-23.46423149
155,3372824000.0,34.10999298,-29.5127449,-23.13199615
156,3394562000.0,34.18495941,-29.72794151,-22.74249268
157,3416321000.0,34.19340134,-29.86468506,-22.54983139
158,3438080000.0,34.19079208,-30.03305435,-22.3290863
159,3459869000.0,34.21316147,-30.19813919,-22.07068634
160,3481629000.0,34.2306633,-30.33368683,-21.8566246
