"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,1.565744019E-1,-1.055305481E-1,-9.901759186E0
2.162700000E-2,1.760339355E-1,-1.267863464E-1,-9.917775879E0
4.121500000E-2,1.649569702E-1,-1.137634277E-1,-9.892328796E0
6.080800000E-2,1.721420288E-1,-7.514373779E-2,-9.900411987E0
8.039900000E-2,1.681004333E-1,-8.592132568E-2,-9.882449341E0
1.000230000E-1,1.435514832E-1,-7.828720093E-2,-9.919721832E0
1.196180000E-1,1.523831177E-1,-9.415420532E-2,-9.919123077E0
1.392060000E-1,1.456471252E-1,-8.547225952E-2,-9.907147980E0
1.588290000E-1,1.483415222E-1,-1.052311707E-1,-9.899513855E0
1.784220000E-1,1.625619507E-1,-1.008901978E-1,-9.895771637E0
1.980150000E-1,1.528321838E-1,-9.280700684E-2,-9.906698914E0
2.176100000E-1,1.565744019E-1,-7.903564453E-2,-9.908794556E0
2.372300000E-1,1.622625732E-1,-6.780899048E-2,-9.919272766E0
2.568240000E-1,1.320254517E-1,-9.669891357E-2,-9.898316345E0
2.764140000E-1,1.615141296E-1,-1.130149841E-1,-9.902507629E0
2.960060000E-1,1.552272034E-1,-1.190025330E-1,-9.875863037E0
3.156230000E-1,1.652563477E-1,-1.028361511E-1,-9.887838135E0
3.352220000E-1,1.673519897E-1,-7.708969116E-2,-9.883347473E0
3.548140000E-1,1.607656860E-1,-6.975494385E-2,-9.888137512E0
3.744050000E-1,1.588197327E-1,-8.487350464E-2,-9.874216461E0
3.940170000E-1,1.538800049E-1,-1.058299255E-1,-9.891879730E0
4.136150000E-1,1.567240906E-1,-1.097218323E-1,-9.875713348E0
4.332130000E-1,1.499880981E-1,-9.131011963E-2,-9.849817200E0
4.528050000E-1,1.543290710E-1,-9.220825195E-2,-9.863887939E0
4.724290000E-1,1.655557251E-1,-7.948471069E-2,-9.852661285E0
4.920200000E-1,1.799258423E-1,-8.128097534E-2,-9.860594788E0
5.116280000E-1,1.501377869E-1,-7.918533325E-2,-9.863887939E0
5.312040000E-1,1.492396545E-1,-1.070274353E-1,-9.847422180E0
5.508280000E-1,1.546284485E-1,-1.219963074E-1,-9.847721558E0
5.704210000E-1,1.604663086E-1,-1.154100037E-1,-9.860145721E0
5.900120000E-1,1.700463867E-1,-9.086105347E-2,-9.839338989E0
6.096160000E-1,1.612147522E-1,-6.376739502E-2,-9.832902374E0
6.292280000E-1,1.764830017E-1,-6.556365967E-2,-9.847721558E0
6.488190000E-1,1.440005493E-1,-1.170565796E-1,-9.846374359E0
6.684120000E-1,1.520837402E-1,-1.110690308E-1,-9.817035370E0
6.880050000E-1,1.432521057E-1,-9.684860229E-2,-9.826914825E0
7.076280000E-1,1.582209778E-1,-8.771759033E-2,-9.840985565E0
7.272200000E-1,1.567240906E-1,-7.409591675E-2,-9.834399261E0
7.468420000E-1,1.709445190E-1,-9.924362183E-2,-9.825268250E0
7.664350000E-1,1.721420288E-1,-8.532257080E-2,-9.802066498E0
7.860270000E-1,1.534309387E-1,-1.029858398E-1,-9.816286926E0
8.056410000E-1,1.573228455E-1,-9.250762939E-2,-9.835596771E0
8.252300000E-1,1.529818726E-1,-1.269360352E-1,-9.831106110E0
8.448340000E-1,1.438508606E-1,-1.001417542E-1,-9.801168365E0
8.644460000E-1,1.505868530E-1,-8.502319336E-2,-9.803862762E0
8.840630000E-1,1.676513672E-1,-7.244934082E-2,-9.827363892E0
9.036420000E-1,1.776805115E-1,-8.322692871E-2,-9.815388794E0
9.232650000E-1,1.835183716E-1,-1.055305481E-1,-9.812544708E0
9.428560000E-1,1.679507446E-1,-1.315763855E-1,-9.827363892E0
9.624490000E-1,1.496887207E-1,-1.056802368E-1,-9.788295135E0
9.820420000E-1,1.516346741E-1,-8.607101440E-2,-9.811796265E0
1.001664000E0,1.631607056E-1,-8.098159790E-2,-9.803114319E0
1.021256000E0,1.589694214E-1,-9.235794067E-2,-9.818831635E0
1.040849000E0,1.624122620E-1,-9.460327148E-2,-9.798773346E0
1.060441000E0,1.755848694E-1,-9.445358276E-2,-9.816137238E0
1.080063000E0,1.597178650E-1,-1.227447510E-1,-9.799072723E0
1.099635000E0,1.812730408E-1,-1.085243225E-1,-9.807006226E0
1.119248000E0,1.466949463E-1,-9.280700684E-2,-9.807754669E0
1.138841000E0,1.634600830E-1,-8.337661743E-2,-9.783954163E0
1.158464000E0,1.597178650E-1,-9.131011963E-2,-9.800120544E0
1.178055000E0,1.742376709E-1,-1.065783691E-1,-9.804760895E0
1.197648000E0,1.788780212E-1,-1.193019104E-1,-9.787397003E0
1.217241000E0,1.716929626E-1,-1.258882141E-1,-9.779164124E0
1.236862000E0,1.510359192E-1,-8.876541138E-2,-9.798473969E0
1.256452000E0,1.561253357E-1,-8.083190918E-2,-9.801617432E0
1.276047000E0,1.651066589E-1,-9.086105347E-2,-9.789043579E0
1.295677000E0,1.320254517E-1,-1.061293030E-1,-9.768087158E0
1.315262000E0,1.540296936E-1,-1.263372803E-1,-9.788295135E0
1.334885000E0,1.848655701E-1,-1.092727661E-1,-9.779463501E0
1.354490000E0,1.683998108E-1,-9.639953613E-2,-9.789642334E0
1.374098000E0,1.568737793E-1,-1.019380188E-1,-9.804012451E0
1.393688000E0,1.655557251E-1,-9.894424438E-2,-9.786648560E0
1.413294000E0,1.535806274E-1,-7.304809570E-2,-9.792785797E0
1.432877000E0,1.450483704E-1,-1.016386414E-1,-9.785750427E0
1.452490000E0,1.664538574E-1,-1.221459961E-1,-9.783954163E0
1.472093000E0,1.600172424E-1,-1.088237000E-1,-9.794582062E0
1.491698000E0,1.764830017E-1,-1.279838562E-1,-9.801018677E0
1.511307000E0,1.688488770E-1,-9.580078125E-2,-9.788295135E0
1.530900000E0,1.438508606E-1,-7.708969116E-2,-9.800868988E0
1.550510000E0,1.538800049E-1,-7.933502197E-2,-9.787846069E0
1.570085000E0,1.529818726E-1,-1.199006653E-1,-9.785600739E0
1.589708000E0,1.631607056E-1,-1.362167358E-1,-9.776769104E0
1.609299000E0,1.657054138E-1,-1.001417542E-1,-9.796827393E0
1.628892000E0,1.543290710E-1,-8.681945801E-2,-9.789492645E0
1.648506000E0,1.751358032E-1,-9.101074219E-2,-9.805359650E0
1.668106000E0,1.752854919E-1,-8.427474976E-2,-9.790540466E0
1.687730000E0,1.478924561E-1,-9.400451660E-2,-9.775870972E0
1.707322000E0,1.437011719E-1,-9.430389404E-2,-9.801617432E0
1.726914000E0,1.453477478E-1,-1.170565796E-1,-9.789492645E0
1.746539000E0,1.592687988E-1,-1.124162292E-1,-9.812844086E0
1.766130000E0,1.681004333E-1,-1.034349060E-1,-9.812245331E0
1.785722000E0,1.657054138E-1,-8.083190918E-2,-9.790390778E0
1.805323000E0,1.676513672E-1,-7.364685059E-2,-9.787696381E0
1.824936000E0,1.691482544E-1,-8.756790161E-2,-9.807155914E0
1.844539000E0,1.514849854E-1,-1.282832336E-1,-9.821076965E0
1.864151000E0,1.546284485E-1,-1.309776306E-1,-9.796677704E0
1.883745000E0,1.727407837E-1,-1.073268127E-1,-9.810000000E0
1.903366000E0,1.580712891E-1,-1.002914429E-1,-9.801318054E0
1.922960000E0,1.809736633E-1,-8.861572266E-2,-9.794582062E0
1.942552000E0,1.658551025E-1,-8.187973022E-2,-9.796528015E0
1.962174000E0,1.686991882E-1,-1.050814819E-1,-9.808652802E0
1.981766000E0,1.643582153E-1,-1.058299255E-1,-9.825118561E0
2.001390000E0,1.341210938E-1,-1.062789917E-1,-9.814191284E0
2.020982000E0,1.432521057E-1,-1.065783691E-1,-9.822274475E0
2.040604000E0,1.501377869E-1,-1.040336609E-1,-9.783205719E0
2.060197000E0,1.564247131E-1,-8.367599487E-2,-9.829758911E0
2.079789000E0,1.612147522E-1,-8.202941895E-2,-9.816436615E0
2.099412000E0,1.625619507E-1,-9.340576172E-2,-9.810449066E0
2.119004000E0,1.393601990E-1,-1.267863464E-1,-9.808353424E0
2.138626000E0,1.434017944E-1,-1.431024170E-1,-9.811047821E0
2.158220000E0,1.689985657E-1,-1.101708984E-1,-9.832004242E0
2.177842000E0,1.675016785E-1,-8.816665649E-2,-9.837393036E0
2.197434000E0,1.701960754E-1,-1.050814819E-1,-9.826465759E0
2.217058000E0,1.749861145E-1,-1.083746338E-1,-9.811496887E0
2.236650000E0,1.797761536E-1,-1.047821045E-1,-9.838889923E0
2.256241000E0,-9.379495239E-1,-9.544152832E-1,-9.855056305E0
2.275864000E0,-6.875202942E-1,-4.819976807E-1,-9.842332764E0
2.295448000E0,5.914201355E-1,9.151968384E-1,-1.034932846E1
2.315079000E0,-5.710624695E-1,3.510200500E-1,-1.032103729E1
2.334672000E0,1.961371307E0,-4.945715332E-1,-1.019200562E1
2.354265000E0,-4.677772522E-1,-9.267228699E-1,-1.012524445E1
2.373887000E0,-1.795067139E0,-9.481283569E-1,-1.044243484E1
2.393499000E0,-1.323098602E0,-8.333171082E-1,-1.345087875E1
2.413102000E0,-4.491410065E0,2.043849792E0,-1.422686508E1
2.432697000E0,-5.791905670E0,3.600013733E-1,-1.501557495E1
2.452318000E0,-6.420897675E0,-1.191971283E0,-1.388467667E1
2.471910000E0,-6.629863129E0,-1.514251099E0,-1.172511749E1
2.491511000E0,-1.038495438E1,-1.669927368E0,-9.779463501E0
2.511125000E0,-1.110585526E1,-1.892514496E0,-1.089718918E1
2.530717000E0,-1.240290802E1,-1.333277435E0,-1.078177917E1
2.550340000E0,-1.140702896E1,-9.514215088E-1,-9.151070251E0
2.569932000E0,-1.084824097E1,-9.469308472E-1,-6.461762695E0
2.589539000E0,-9.805209961E0,-1.535955963E0,-4.245621185E0
2.609147000E0,-1.006491989E1,-9.927355957E-1,-2.388732605E0
2.628740000E0,-8.711733856E0,5.254074097E-1,-1.555116119E0
2.648361000E0,-6.183790741E0,7.325765991E-1,-4.243675232E-1
