"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,9.548819065E-2,4.102693871E-2,-1.053421944E-2
2.175800000E-2,9.311264753E-2,3.486731276E-2,-1.287140884E-2
4.351700000E-2,9.219990671E-2,3.996635601E-2,-7.739993744E-3
6.527700000E-2,8.976847678E-2,3.379236162E-2,-7.667537779E-3
8.703600000E-2,9.225191921E-2,3.874059394E-2,-1.012141537E-2
1.087950000E-1,9.595745057E-2,3.997869790E-2,-1.125139464E-2
1.305640000E-1,9.104473144E-2,3.750964254E-2,-1.133247465E-2
1.523030000E-1,9.718465060E-2,3.750431538E-2,-1.116070151E-2
1.740720000E-1,8.979517967E-2,3.626940772E-2,-1.013378613E-2
1.958310000E-1,9.100159258E-2,3.502704203E-2,-8.866388351E-3
2.175900000E-1,8.978452533E-2,3.873922303E-2,-1.019024570E-2
2.393490000E-1,9.350069612E-2,3.750751168E-2,-1.126376539E-2
2.611220000E-1,9.089235216E-2,3.870677948E-2,-7.747130468E-3
2.828670000E-1,9.216984361E-2,3.871408477E-2,-1.253284514E-2
3.046260000E-1,8.964384347E-2,3.622722253E-2,-8.930653334E-3
3.263850000E-1,8.963292092E-2,3.251610696E-2,-7.641151082E-3
3.481480000E-1,9.453604370E-2,3.620215133E-2,-1.120371558E-2
3.699030000E-1,9.073603153E-2,3.617339954E-2,-7.692800369E-3
3.916630000E-1,9.441312402E-2,3.739161417E-2,-1.243863534E-2
4.134210000E-1,9.312980622E-2,3.489949554E-2,-1.241741702E-2
4.351800000E-1,9.183797985E-2,3.734811395E-2,-1.130374707E-2
4.569390000E-1,9.183797985E-2,3.734811395E-2,-1.130374707E-2
4.786980000E-1,8.936602622E-2,4.105496779E-2,-1.145714521E-2
5.004520000E-1,9.172859788E-2,3.977768123E-2,-1.136144344E-2
5.222160000E-1,9.036668390E-2,3.725682572E-2,-8.930849843E-3
5.439770000E-1,9.032584727E-2,3.600452468E-2,-8.903210983E-3
5.657340000E-1,9.160763025E-2,3.601624444E-2,-1.127848402E-2
5.874930000E-1,9.392470866E-2,3.719830513E-2,-1.003453601E-2
