"Time (s)","X (µT)","Y (µT)","Z (µT)"
0.000000000E0,-1.457226276E1,-2.562309837E1,3.732277298E1
2.175900000E-2,-1.459752560E1,-2.555033684E1,3.736276245E1
4.352200000E-2,-1.459684086E1,-2.552580643E1,3.737978745E1
6.527700000E-2,-1.458190060E1,-2.555079651E1,3.736853790E1
8.703700000E-2,-1.455261040E1,-2.561099243E1,3.733874893E1
1.087950000E-1,-1.454917812E1,-2.563037872E1,3.732677841E1
1.305540000E-1,-1.453818798E1,-2.562665558E1,3.733361816E1
1.523130000E-1,-1.456033611E1,-2.555692482E1,3.737276077E1
1.740720000E-1,-1.458625698E1,-2.548609352E1,3.741100311E1
1.958260000E-1,-1.458367825E1,-2.548867035E1,3.741025162E1
2.175900000E-1,-1.457189178E1,-2.549768639E1,3.740869904E1
2.393510000E-1,-1.456392765E1,-2.551022720E1,3.740325928E1
2.611080000E-1,-1.458857727E1,-2.543872643E1,3.744232559E1
2.828670000E-1,-1.458847713E1,-2.543040848E1,3.744801331E1
3.046260000E-1,-1.459385300E1,-2.540230942E1,3.746498489E1
3.263820000E-1,-1.461958599E1,-2.533271217E1,3.750206375E1
3.481620000E-1,-1.465159607E1,-2.524306488E1,3.754998398E1
3.699030000E-1,-1.466384506E1,-2.520733261E1,3.756920624E1
3.916620000E-1,-1.463944817E1,-2.525297165E1,3.754806519E1
4.134210000E-1,-1.463578606E1,-2.526137161E1,3.754384613E1
4.351840000E-1,-1.463636208E1,-2.523949814E1,3.755832291E1
4.569400000E-1,-1.460590649E1,-2.529017639E1,3.753608322E1
4.786990000E-1,-1.458342457E1,-2.532994843E1,3.751800156E1
5.004580000E-1,-1.456875706E1,-2.536063194E1,3.750297165E1
5.222170000E-1,-1.455598068E1,-2.537708282E1,3.749679947E1
5.439720000E-1,-1.456669235E1,-2.534368134E1,3.751522827E1
5.657550000E-1,-1.459152126E1,-2.527228546E1,3.755372620E1
5.874940000E-1,-1.459037113E1,-2.525333595E1,3.756692123E1
6.092530000E-1,-1.456793880E1,-2.528354836E1,3.755530548E1
6.310030000E-1,-1.455357647E1,-2.530770874E1,3.754459381E1
6.527710000E-1,-1.455273819E1,-2.529820442E1,3.755132294E1
6.745310000E-1,-1.454753780E1,-2.530702591E1,3.754738998E1
6.963020000E-1,-1.456423092E1,-2.525657845E1,3.757487869E1
7.180480000E-1,-1.455280304E1,-2.527089119E1,3.756968307E1
7.398070000E-1,-1.455660629E1,-2.524089050E1,3.758837509E1
7.615670000E-1,-1.458125877E1,-2.517171669E1,3.762518692E1
7.833260000E-1,-1.460645390E1,-2.509959793E1,3.766357422E1
8.050850000E-1,-1.458249092E1,-2.513156891E1,3.765153885E1
8.268430000E-1,-1.456614494E1,-2.515754318E1,3.764052200E1
8.485970000E-1,-1.459132004E1,-2.508729362E1,3.767763901E1
8.703570000E-1,-1.461545181E1,-2.501791000E1,3.771439362E1
8.921200000E-1,-1.463417816E1,-2.496500206E1,3.774218369E1
9.138800000E-1,-1.459480858E1,-2.503548241E1,3.771073532E1
9.356520000E-1,-1.456897259E1,-2.508102989E1,3.769044876E1
9.573970000E-1,-1.457407284E1,-2.504433060E1,3.771287155E1
9.791570000E-1,-1.459918976E1,-2.497317886E1,3.775032806E1
1.000915000E0,-1.457071972E1,-2.503427315E1,3.772085190E1
1.022675000E0,-1.454045391E1,-2.510435295E1,3.768593597E1
1.044433000E0,-1.451816750E1,-2.513845062E1,3.767179871E1
1.066192000E0,-1.449912262E1,-2.515875816E1,3.766557693E1
1.087952000E0,-1.450391769E1,-2.513014984E1,3.768282318E1
1.109711000E0,-1.452669621E1,-2.505821228E1,3.772193146E1
1.131478000E0,-1.453304386E1,-2.503292847E1,3.773627472E1
1.153229000E0,-1.452931023E1,-2.504434967E1,3.773013306E1
1.174988000E0,-1.450354576E1,-2.509284210E1,3.770781708E1
1.196761000E0,-1.452759075E1,-2.502412415E1,3.774421310E1
1.218507000E0,-1.452763367E1,-2.500158882E1,3.775912476E1
1.240265000E0,-1.455292702E1,-2.493147278E1,3.779572678E1
1.262024000E0,-1.457562065E1,-2.486162376E1,3.783297348E1
1.283783000E0,-1.455701637E1,-2.490159035E1,3.781385422E1
