,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
0,0.0,46.75949097,12.0333313,1038.957031,-1.0,-1.0,371.0625492,371.0625492
1,127048969.3,46.75949097,12.0333313,1038.957031,-1.0,-1.0,371.0788137,371.0788137
2,582386016.8,46.75949097,12.0333313,1038.957031,-1.0,-1.0,371.2889861,371.2889861
3,607362985.6,46.75949097,12.0333313,1038.957031,-1.0,-1.0,371.2896264,371.2896264
