,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
0,0.0,46.75937634,12.03293966,1052.693848,-1.0,-1.0,232.3664743,232.3664743
1,21435976.03,46.75937634,12.03293966,1052.693848,-1.0,-1.0,232.3664743,232.3664743
2,278452992.4,46.75939781,12.03282632,1052.614258,-1.0,-1.0,165.0,165.0
3,484151959.4,46.75940323,12.03279775,1052.551025,-1.0,-1.0,165.0,165.0
4,2127325058.0,46.75940593,12.03278346,1052.499634,-1.0,-1.0,165.0,165.0
