,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
557,10932839120.0,0.1577719116,-0.1261875916,-9.826016693
558,10952461120.0,0.154329071,-0.1324745178,-9.849068756
559,10972059130.0,0.1514849854,-0.1216969299,-9.853858795
560,10991706120.0,0.1546284485,-0.1318757629,-9.846374359
561,11011299120.0,0.1703457642,-0.1191522217,-9.823921051
562,11030921120.0,0.1628613281,-0.1041833496,-9.81
563,11050555120.0,0.1472937012,-0.1419049072,-9.844578094
564,11070168120.0,0.1591191101,-0.1357676697,-9.831854553
565,11089790120.0,0.1703457642,-0.1357676697,-9.82167572
566,11109412120.0,0.1710942078,-0.1287322998,-9.822573853
567,11129036120.0,0.1695973206,-0.1472937012,-9.84038681
568,11148658120.0,0.1636097717,-0.1077758789,-9.834848328
569,11168282120.0,0.1481918335,-0.1245410156,-9.840835876
570,11187904120.0,0.146844635,-0.1257385254,-9.829459534
571,11207527120.0,0.1481918335,-0.1272354126,-9.831704865
572,11227139120.0,0.169896698,-0.1185534668,-9.830058289
573,11246741120.0,0.1547781372,-0.1151106262,-9.830357666
574,11266361120.0,0.1724414062,-0.1079255676,-9.846524048
575,11285988130.0,0.159717865,-0.1197509766,-9.826615448
576,11305611130.0,0.1384620667,-0.1204994202,-9.815987549
577,11325243130.0,0.1477427673,-0.123792572,-9.824819183
578,11344855130.0,0.1445993042,-0.1375639343,-9.839189301
579,11364479130.0,0.1664538574,-0.123792572,-9.833950195
580,11384101130.0,0.1558259583,-0.1203497314,-9.822124786
581,11403724130.0,0.1600172424,-0.1293310547,-9.836345215
582,11423358130.0,0.1833686829,-0.1248403931,-9.842482452
583,11442969130.0,0.1489402771,-0.1049317932,-9.832453308
584,11462578120.0,0.1454974365,-0.120050354,-9.815987549
585,11482222120.0,0.1448986816,-0.1245410156,-9.839488678
586,11501816130.0,0.1745370483,-0.1228944397,-9.862391052
587,11521448130.0,0.1682501221,-0.1185534668,-9.84158432
588,11541084130.0,0.1568737793,-0.1278341675,-9.833800507
589,11560707120.0,0.1648072815,-0.1242416382,-9.805509338
590,11580329130.0,0.1669029236,-0.1348695374,-9.853110352
591,11599952130.0,0.1435514832,-0.1209484863,-9.839788055
592,11619575120.0,0.1594184875,-0.1219963074,-9.832453308
593,11639168120.0,0.1567240906,-0.1127156067,-9.851912842
594,11658790120.0,0.1797761536,-0.1305285645,-9.84278183
595,11678414120.0,0.160765686,-0.1249900818,-9.832303619
596,11698036120.0,0.1727407837,-0.1411564636,-9.849068756
597,11717657120.0,0.1636097717,-0.1308279419,-9.831555176
598,11737282120.0,0.1499880981,-0.1417552185,-9.825717316
599,11756905120.0,0.1839674377,-0.1245410156,-9.838141479
600,11776496120.0,0.1374142456,-0.129181366,-9.840087433
601,11796120120.0,0.1517843628,-0.1204994202,-9.841284943
602,11815742120.0,0.1689985657,-0.1353186035,-9.829160156
603,11835365120.0,0.1540296936,-0.1342707825,-9.826166382
604,11854988130.0,0.1681004333,-0.1311273193,-9.830507355
605,11874599120.0,0.1667532349,-0.1091230774,-9.851314087
606,11894234130.0,0.1498384094,-0.1251397705,-9.854158173
607,11913856130.0,0.1434017944,-0.1287322998,-9.84158432
608,11933448130.0,0.1555265808,-0.1312770081,-9.83335144
609,11953085120.0,0.1701960754,-0.129181366,-9.84278183
610,11972705130.0,0.1619631958,-0.1269360352,-9.841734009
611,11992317130.0,0.1695973206,-0.1296304321,-9.798923035
612,12011940130.0,-0.08951385498,0.1049317932,-9.848769379
613,12031563130.0,2.29802124,1.122815094,-9.820328522
614,12051185130.0,2.599194946,0.3456312561,-9.804611206
615,12070818130.0,-2.413580933,-2.209255829,-10.07884094
616,12090430130.0,0.8168513489,0.06556365967,-11.25374771
617,12110054120.0,0.2917433167,-0.5304968262,-9.356443176
618,12129676130.0,1.514550476,-0.8922944641,-9.888586578
619,12149300120.0,3.127147064,-1.16188385,-9.977501678
620,12168922120.0,1.69896698,1.383123779,-14.00457733
621,12188515120.0,1.321751404,-0.2896476746,-12.52849686
622,12208138120.0,3.265160065,-0.9258247375,-8.733887787
623,12227760120.0,4.416266327,-0.8890013123,-9.036857758
624,12247383120.0,5.341192932,-1.52233429,-9.197773132
625,12267006120.0,5.941594391,-1.919308777,-9.895921326
626,12286629120.0,5.037624207,-2.007774811,-10.14380585
627,12306215130.0,4.656367035,-1.077459412,-9.490414581
628,12325836130.0,4.87925354,-0.4677772522,-10.58987823
629,12345467130.0,6.232738953,-0.8809181213,-9.988279266
630,12365090130.0,7.805967407,-0.408949585,-9.625284119
631,12384682130.0,8.432714081,-1.873204651,-9.757010193
632,12404305130.0,9.281000061,-1.169967041,-7.912994843
633,12423927130.0,8.650960236,-0.87522995,-6.317762146
634,12443561130.0,7.238796844,-0.7873626709,-4.895868988
635,12463173130.0,8.830437012,-2.95560379,-1.252146149
636,12482769120.0,9.099277954,-0.876277771,1.14556778
637,12502394130.0,8.913963318,-0.093256073,1.403930511
638,12522014120.0,9.486672363,-0.8178991699,5.260810089
639,12541634120.0,9.183552704,-1.083147583,6.039341125
640,12561263130.0,7.685917053,-0.2930905151,7.131769409
641,12580879120.0,7.199877777,0.1169068909,5.533542938
642,12600502120.0,7.142397308,1.163380737,5.549409943
643,12620111130.0,5.695805511,1.087638245,4.071832581
644,12639716120.0,7.565267944,-1.195563812,12.52071304
645,12659339120.0,4.218078461,0.4146377563,7.887996826
646,12678963120.0,4.479734344,0.1196012878,7.918832703
647,12698585120.0,5.513933716,1.04138443,9.052126007
648,12718198120.0,5.313201141,1.337768097,8.778495026
649,12737831120.0,4.443060608,1.058598633,8.392148438
650,12757424130.0,3.88472168,0.8704399109,7.581134949
651,12777046130.0,4.348756714,1.796264648,7.627089386
652,12796669130.0,4.13619873,2.290387115,8.5240242
653,12816286120.0,2.851570129,1.424886932,8.297245789
654,12835914130.0,1.538201294,0.9554631042,8.221353607
655,12855506130.0,1.912273407,1.501078491,9.345964966
656,12875130130.0,1.90718399,1.175206146,9.878707123
657,12894744120.0,1.374441833,0.8252339172,9.497749329
658,12914375130.0,0.7644602966,1.487456818,9.747579803
659,12933993120.0,0.3502716064,2.037413177,9.941127319
660,12953591120.0,0.01960922241,1.948498077,9.783954163
661,12973220130.0,-0.08053253174,1.775906982,9.845176849
662,12992836120.0,0.01422042847,1.581611023,9.739496613
663,13012446120.0,-0.02574645996,1.05425766,9.476194153
664,13032082120.0,-0.3541635132,1.561403046,10.23092468
665,13051705120.0,0.6737489319,0.8818162537,9.772727509
666,13071326120.0,0.5921685791,1.372795258,9.379195862
667,13090919120.0,0.2570155334,0.7659571838,9.276958466
668,13110541120.0,-0.494122467,1.166823578,10.16925293
669,13130165120.0,-0.9385482788,1.99849411,10.96484848
670,13149787120.0,-1.180445251,2.810106354,10.64241898
671,13169387120.0,-0.8496331787,2.356848907,9.263336792
672,13189034120.0,-0.7897576904,1.755848694,7.866591339
673,13208626130.0,-0.6276448059,1.956132202,8.087382202
674,13228248130.0,-0.2378553772,1.888772278,8.342900848
675,13247871130.0,-0.2260299683,2.904559937,8.888516235
676,13267476120.0,-0.7378157043,2.552941132,9.454638977
677,13287117130.0,-0.9093589783,1.548230438,9.920170898
678,13306740130.0,-1.24151825,1.821711731,9.39925415
679,13326362130.0,-1.789678345,2.526296539,9.256002045
680,13345954130.0,-1.99969162,3.289259949,9.326954498
681,13365578120.0,-1.209784241,2.678829346,8.149952087
682,13385201120.0,-1.016536102,2.765798492,7.584577789
683,13404822130.0,-1.454824677,3.068169708,7.782017212
684,13424446120.0,-2.185305634,2.491419067,7.574848022
685,13444069120.0,-2.474803619,2.752775574,7.90506134
686,13463693120.0,-2.937641144,3.048710175,7.960446167
687,13483300130.0,-3.216960297,3.191064148,8.400531006
688,13502906120.0,-3.078797607,2.87611908,8.621770935
689,13522529120.0,-3.134332123,2.566712494,8.13213913
690,13542153120.0,-2.697241058,3.22713913,8.117619324
691,13561774120.0,-2.432441711,3.093467102,7.996970215
692,13581398120.0,-2.681972809,3.142115936,7.813152466
693,13601021120.0,-2.485581207,3.005749512,8.353828125
694,13620644120.0,-2.697690125,3.697610779,8.756041718
695,13640267120.0,-2.748135223,4.211492157,9.310937805
696,13659889120.0,-3.112028503,3.230881348,8.753047943
697,13679511120.0,-3.47053299,3.659290466,8.113577728
698,13699135120.0,-2.902913361,3.459156647,7.841593323
699,13718726130.0,-3.641477509,4.211941223,7.848029938
700,13738349130.0,-3.655248871,3.610192566,8.186326447
701,13757991120.0,-3.799848175,3.728596344,8.423283691
702,13777596130.0,-3.490740967,3.626358948,7.852221222
703,13797219130.0,-3.31485672,3.678151245,7.745343475
704,13816838120.0,-3.462599487,3.616629181,8.181536407
705,13836464130.0,-4.005071411,3.419938202,7.958649902
706,13856056120.0,-3.687431946,4.454586639,6.781647491
707,13875679120.0,-3.480562134,4.457730103,8.070167999
708,13895302120.0,-4.145479431,4.15730484,8.532855835
709,13914918120.0,-4.384981384,3.96660141,8.339607697
