"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,1.673519897E-1,-9.744735718E-2,-9.923314362E0
2.162200000E-2,1.737886047E-1,-1.164578247E-1,-9.903256073E0
4.121500000E-2,1.839674377E-1,-9.550140381E-2,-9.928553467E0
6.083700000E-2,1.682501221E-1,-6.496490479E-2,-9.902357941E0
8.043000000E-2,1.634600830E-1,-9.026229858E-2,-9.903106384E0
1.000520000E-1,1.465452576E-1,-9.789642334E-2,-9.909243622E0
1.196600000E-1,1.380130005E-1,-7.978408813E-2,-9.903705139E0
1.392680000E-1,1.502874756E-1,-8.427474976E-2,-9.910441132E0
1.588610000E-1,1.558259583E-1,-1.061293030E-1,-9.912536774E0
1.784840000E-1,1.748364258E-1,-1.046324158E-1,-9.919572144E0
1.980760000E-1,1.757345581E-1,-1.148112488E-1,-9.902208252E0
2.176980000E-1,1.815724182E-1,-1.016386414E-1,-9.911339264E0
2.372940000E-1,1.519340515E-1,-1.191522217E-1,-9.900711365E0
2.569270000E-1,1.504371643E-1,-1.139131165E-1,-9.889784088E0
2.765360000E-1,1.344204712E-1,-1.216969299E-1,-9.908195801E0
2.961290000E-1,1.519340515E-1,-1.137634277E-1,-9.886041870E0
3.157520000E-1,1.872605896E-1,-1.204994202E-1,-9.886790314E0
3.353430000E-1,1.853146362E-1,-1.013392639E-1,-9.875563660E0
3.549660000E-1,1.848655701E-1,-1.016386414E-1,-9.863588562E0
3.745580000E-1,1.651066589E-1,-1.269360352E-1,-9.885293427E0
3.941810000E-1,1.097218323E-1,-1.025367737E-1,-9.880653076E0
4.137910000E-1,1.369651794E-1,-1.194515991E-1,-9.859097900E0
4.333970000E-1,1.261875916E-1,-1.181044006E-1,-9.860295410E0
4.529890000E-1,1.731898499E-1,-1.202000427E-1,-9.861792297E0
4.726110000E-1,2.076182556E-1,-1.125659180E-1,-9.849068756E0
4.922040000E-1,1.779798889E-1,-1.116677856E-1,-9.858050079E0
5.118090000E-1,1.832189941E-1,-1.221459961E-1,-9.844129028E0
5.314180000E-1,1.368154907E-1,-1.115180969E-1,-9.820178833E0
5.510420000E-1,1.339714050E-1,-1.207987976E-1,-9.851463776E0
5.706340000E-1,1.619631958E-1,-8.307723999E-2,-9.830956421E0
5.902570000E-1,1.951940918E-1,-8.771759033E-2,-9.860445099E0
6.098490000E-1,1.951940918E-1,-1.203497314E-1,-9.821825409E0
6.294720000E-1,1.935475159E-1,-1.191522217E-1,-9.836794281E0
6.490640000E-1,1.745370483E-1,-1.221459961E-1,-9.822723541E0
6.686870000E-1,1.401086426E-1,-1.151106262E-1,-9.819879456E0
6.883020000E-1,1.374142456E-1,-9.984237671E-2,-9.814640350E0
7.079010000E-1,1.535806274E-1,-9.325607300E-2,-9.834848328E0
7.275250000E-1,1.924996948E-1,-1.062789917E-1,-9.831255798E0
7.471170000E-1,2.088157654E-1,-1.050814819E-1,-9.824968872E0
7.667400000E-1,1.932481384E-1,-1.269360352E-1,-9.829309845E0
7.863630000E-1,1.748364258E-1,-1.209484863E-1,-9.799970856E0
8.059480000E-1,1.558259583E-1,-1.338217163E-1,-9.822424164E0
8.255780000E-1,1.182540894E-1,-1.071771240E-1,-9.824220428E0
8.451710000E-1,1.384620667E-1,-9.639953613E-2,-9.804461517E0
8.647730000E-1,1.589694214E-1,-1.161584473E-1,-9.831106110E0
8.843860000E-1,1.998344421E-1,-1.338217163E-1,-9.790989532E0
9.040080000E-1,2.095642090E-1,-1.429527283E-1,-9.830207977E0
9.236310000E-1,1.773811340E-1,-1.166075134E-1,-9.792187042E0
9.432230000E-1,1.707948303E-1,-1.110690308E-1,-9.801168365E0
9.628410000E-1,1.444496155E-1,-1.146615601E-1,-9.791737976E0
9.824690000E-1,1.326242065E-1,-1.148112488E-1,-9.804910583E0
