"Time (s)","X (µT)","Y (µT)","Z (µT)"
0.000000000E0,-1.723496819E1,-2.257620049E1,4.240415955E1
2.175900000E-2,-1.724198914E1,-2.253703690E1,4.242213821E1
4.350800000E-2,-1.725352097E1,-2.250090027E1,4.243663025E1
6.526100000E-2,-1.727135277E1,-2.247117424E1,4.244512558E1
8.703600000E-2,-1.728103638E1,-2.245366669E1,4.245045090E1
1.087950000E-1,-1.730135727E1,-2.239325333E1,4.247407532E1
1.305550000E-1,-1.730859947E1,-2.235831642E1,4.248952866E1
1.523130000E-1,-1.731195831E1,-2.232704544E1,4.250459671E1
1.740550000E-1,-1.731758118E1,-2.230169487E1,4.251561737E1
1.958320000E-1,-1.732239342E1,-2.228255081E1,4.252369308E1
2.175900000E-1,-1.734713554E1,-2.223194122E1,4.254009628E1
2.393490000E-1,-1.736013985E1,-2.219883347E1,4.255207443E1
2.610940000E-1,-1.736917305E1,-2.216576576E1,4.256563187E1
2.828670000E-1,-1.736862946E1,-2.213569832E1,4.258148956E1
3.046170000E-1,-1.736418343E1,-2.211801529E1,4.259248734E1
3.263850000E-1,-1.737209129E1,-2.208952332E1,4.260405350E1
3.481440000E-1,-1.738389397E1,-2.205609894E1,4.261655426E1
3.698990000E-1,-1.739512253E1,-2.202566719E1,4.262771225E1
3.916620000E-1,-1.740268707E1,-2.199673462E1,4.263956070E1
4.134210000E-1,-1.740819359E1,-2.197142601E1,4.265036011E1
4.351810000E-1,-1.740159035E1,-2.196677780E1,4.265544510E1
4.569390000E-1,-1.741508865E1,-2.192334366E1,4.267228317E1
4.786990000E-1,-1.742254066E1,-2.190204239E1,4.268017578E1
5.004570000E-1,-1.741919518E1,-2.190052414E1,4.268231964E1
5.222060000E-1,-1.743105698E1,-2.185717773E1,4.269969177E1
5.439770000E-1,-1.743160820E1,-2.183550453E1,4.271055984E1
5.657360000E-1,-1.743330002E1,-2.181973457E1,4.271792603E1
5.874940000E-1,-1.743694687E1,-2.180502701E1,4.272394943E1
6.092530000E-1,-1.743279076E1,-2.180584526E1,4.272522354E1
6.310130000E-1,-1.743441772E1,-2.179424286E1,4.273048401E1
6.527750000E-1,-1.744157982E1,-2.176011467E1,4.274494553E1
6.745240000E-1,-1.743846321E1,-2.175512314E1,4.274876022E1
6.962890000E-1,-1.743808365E1,-2.174047279E1,4.275636673E1
7.180480000E-1,-1.744453812E1,-2.171110344E1,4.276865387E1
7.398070000E-1,-1.745100594E1,-2.169174194E1,4.277583694E1
7.615810000E-1,-1.745358276E1,-2.167259789E1,4.278449249E1
7.833380000E-1,-1.744938469E1,-2.167664337E1,4.278416061E1
8.050840000E-1,-1.745075035E1,-2.165424347E1,4.279494095E1
8.268430000E-1,-1.745026779E1,-2.163900185E1,4.280284500E1
8.486330000E-1,-1.745206451E1,-2.162409401E1,4.280965042E1
8.703650000E-1,-1.744403839E1,-2.162862396E1,4.281063080E1
8.921510000E-1,-1.744389534E1,-2.161097145E1,4.281960297E1
9.139020000E-1,-1.744452667E1,-2.159499168E1,4.282741165E1
9.356690000E-1,-1.744647598E1,-2.158322716E1,4.283253860E1
9.574150000E-1,-1.744756699E1,-2.157023430E1,4.283863831E1
9.791870000E-1,-1.744660378E1,-2.155887413E1,4.284475327E1
1.000946000E0,-1.744479752E1,-2.154463387E1,4.285264587E1
1.023214583E0,-1.744332886E1,-2.153359604E1,4.285879517E1
1.044952583E0,-1.743499565E1,-2.154071426E1,4.285860825E1
1.066733583E0,-1.743379784E1,-2.152877235E1,4.286509323E1
1.088491583E0,-1.743251610E1,-2.152005005E1,4.286999893E1
1.110250583E0,-1.743062210E1,-2.151206589E1,4.287477112E1
1.132009583E0,-1.742542648E1,-2.150226784E1,4.288179779E1
1.153768583E0,-1.742445755E1,-2.149716568E1,4.288475037E1
1.175530583E0,-1.742551231E1,-2.148982239E1,4.288800812E1
1.197286583E0,-1.742744827E1,-2.148218155E1,4.289104462E1
1.219045583E0,-1.742735291E1,-2.147572517E1,4.289431763E1
1.240804583E0,-1.741703224E1,-2.149058533E1,4.289107132E1
1.262555583E0,-1.741643715E1,-2.147976685E1,4.289672089E1
1.284323583E0,-1.741688538E1,-2.147126389E1,4.290079880E1
1.306077583E0,-1.741511917E1,-2.146294975E1,4.290568161E1
1.327835583E0,-1.741312408E1,-2.145627022E1,4.290982819E1
1.349599583E0,-1.740814781E1,-2.145268631E1,4.291363907E1
1.371366583E0,-1.739649200E1,-2.146351242E1,4.291296005E1
1.393117583E0,-1.740313721E1,-2.143912315E1,4.292244720E1
1.414876583E0,-1.739898491E1,-2.143459892E1,4.292639542E1
1.436635583E0,-1.738890266E1,-2.144780731E1,4.292387772E1
1.458401583E0,-1.738856697E1,-2.144143295E1,4.292720413E1
1.480153583E0,-1.738347626E1,-2.143693352E1,4.293150711E1
1.501912583E0,-1.737220001E1,-2.145131302E1,4.292889404E1
1.523672583E0,-1.736712074E1,-2.144647217E1,4.293336868E1
1.545431583E0,-1.737203407E1,-2.142452240E1,4.294232941E1
1.567192583E0,-1.737068748E1,-2.142809296E1,4.294109726E1
1.588949583E0,-1.736564827E1,-2.142907715E1,4.294264984E1
1.610708583E0,-1.734943008E1,-2.145202446E1,4.293774414E1
1.632497583E0,-1.734155655E1,-2.144759750E1,4.294313431E1
1.654225583E0,-1.732277870E1,-2.146560669E1,4.294171524E1
1.676015583E0,-1.731999397E1,-2.146152115E1,4.294488525E1
1.697774583E0,-1.732574654E1,-2.143794632E1,4.295433807E1
1.719534583E0,-1.732468414E1,-2.143894958E1,4.295426559E1
1.741293583E0,-1.732045746E1,-2.143826103E1,4.295631027E1
1.763051583E0,-1.731589890E1,-2.143852615E1,4.295801926E1
1.784801583E0,-1.730578423E1,-2.143610573E1,4.296330261E1
1.806569583E0,-1.729145813E1,-2.145108795E1,4.296159363E1
1.828329583E0,-1.728660011E1,-2.145001602E1,4.296407700E1
1.850088583E0,-1.728426552E1,-2.145035934E1,4.296484756E1
1.871847583E0,-1.727966690E1,-2.144912148E1,4.296731949E1
1.893606583E0,-1.727526474E1,-2.144251251E1,4.297238922E1
1.915347583E0,-1.726984596E1,-2.144036484E1,4.297563171E1
1.937124583E0,-1.726269531E1,-2.143763351E1,4.297986603E1
1.958881583E0,-1.725718880E1,-2.143608093E1,4.298284912E1
1.980642583E0,-1.725555038E1,-2.143444633E1,4.298432922E1
2.002401583E0,-1.724664688E1,-2.145124817E1,4.297951508E1
2.024160583E0,-1.724369812E1,-2.144958496E1,4.298153305E1
2.045907583E0,-1.723960304E1,-2.144846153E1,4.298373413E1
2.067677583E0,-1.722263145E1,-2.146731758E1,4.298112106E1
2.089437583E0,-1.722168541E1,-2.146726608E1,4.298152542E1
2.111197583E0,-1.722195244E1,-2.145036316E1,4.298986053E1
2.132956583E0,-1.717977715E1,-2.148219490E1,4.299083710E1
2.154728583E0,-1.700956345E1,-2.161077118E1,4.299408340E1
2.176491583E0,-1.698806381E1,-2.158997154E1,4.301303482E1
2.198232583E0,-1.696629143E1,-2.156311989E1,4.303509140E1
2.219991583E0,-1.720963860E1,-2.144876480E1,4.299559402E1
2.241750583E0,-1.775443649E1,-2.133557510E1,4.283007431E1
2.263511583E0,-1.763513756E1,-2.129589081E1,4.289905548E1
2.285269583E0,-1.708630371E1,-2.142648888E1,4.305584335E1
2.307038583E0,-1.670210648E1,-2.160770226E1,4.311598587E1
2.328817583E0,-1.800072098E1,-2.134732628E1,4.272127533E1
2.350549583E0,-2.084410095E1,-2.033239555E1,4.191609192E1
2.372335583E0,-2.340496445E1,-1.999732208E1,4.070818710E1
2.394094583E0,-2.693308258E1,-2.041601181E1,3.824443817E1
2.415853583E0,-2.970318413E1,-2.122894859E1,3.566362762E1
2.437612583E0,-3.314882660E1,-2.191011810E1,3.203036118E1
2.459366583E0,-3.738420868E1,-2.226272583E1,2.667646599E1
2.481130583E0,-4.114146805E1,-2.221264267E1,2.046508789E1
2.502889583E0,-4.423592377E1,-2.160607338E1,1.346113968E1
2.524648583E0,-4.618983459E1,-2.100539970E1,5.487623215E0
2.546414583E0,-4.630701447E1,-2.116440582E1,-3.545420647E0
2.568160583E0,-4.524609375E1,-2.139493370E1,-9.994487762E0
2.589925583E0,-4.321848679E1,-2.098708344E1,-1.722051811E1
2.611685583E0,-4.178303528E1,-2.025328445E1,-2.118548012E1
2.633443583E0,-3.704037857E1,-1.755547523E1,-3.040818024E1
2.655215583E0,-3.245621490E1,-1.588336754E1,-3.604379272E1
2.676968583E0,-2.742218399E1,-1.636652756E1,-3.981208801E1
2.698720583E0,-2.400028992E1,-1.794010353E1,-4.131562042E1
2.720479583E0,-2.072710419E1,-1.935904121E1,-4.243178558E1
2.742238583E0,-1.721034241E1,-2.042699814E1,-4.349004364E1
2.763997583E0,-1.364034939E1,-2.080679321E1,-4.456299210E1
2.785756583E0,-1.009489536E1,-2.082163620E1,-4.549059677E1
2.807516583E0,-6.876571655E0,-2.164876938E1,-4.570432281E1
