,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
0,0.0,46.7593613,12.03304234,1052.695435,-1.0,-1.0,350.2541226,350.2541226
1,85321068.76,46.75936119,12.03304302,1052.695435,-1.0,-1.0,350.2641551,350.2641551
2,247433066.4,46.75937515,12.03294853,1052.782593,-1.0,-1.0,65.0,65.0
3,631136059.8,46.75937508,12.03294897,1052.817871,-1.0,-1.0,65.0,65.0
4,2262897968.0,46.75937868,12.03292975,1052.810913,-1.0,-1.0,65.0,65.0
