,Time (s),X (rad/s),Y (rad/s),Z (rad/s)
26,565772000.0,0.09225425869,0.0360281691,-0.009374951012
27,587527000.0,0.08963420987,0.03597021103,-0.00703522563
28,609289000.0,0.09337663651,0.03595751897,-0.0153672779
29,631048000.0,0.0893291235,0.0358315371,-0.009448744357
30,652807000.0,0.09306508303,0.03706773743,-0.0153988665
31,674567000.0,0.09521248937,0.03572849557,-0.008074703626
32,696322000.0,0.09133922309,0.038133692,-0.00944138784
33,718084000.0,0.09009150416,0.03688233718,-0.01185803581
34,739843000.0,0.08743053675,0.03557065129,-0.01069576479
35,761626000.0,0.09079811722,0.03789686039,-0.0106524257
36,783376000.0,0.09072186053,0.03783765808,-0.01547361538
37,805151000.0,0.08924133331,0.03279460967,-0.01057750452
38,826910000.0,0.08918446302,0.03646868467,-0.0166881606
39,848669000.0,0.0925192982,0.03884722665,-0.01061981637
40,870428000.0,0.09228134155,0.03629364446,-0.009361081757
41,892187000.0,0.08852767944,0.0387053974,-0.01675193943
42,913947000.0,0.08950178325,0.03364356607,-0.01419745479
43,935705000.0,0.08674369007,0.03476240113,-0.01068227924
44,957464000.0,0.09029579163,0.0347025767,-0.01419591252
45,979223000.0,0.08401180059,0.03588545322,-0.01801273599
46,1000976000.0,0.08616288006,0.03456320241,-0.0155089926
47,1022741000.0,0.09538501501,0.03702052683,-0.01224375144
48,1044500000.0,0.09164515883,0.04070364311,-0.01363710314
49,1066259000.0,0.09153198451,0.0344800055,-0.009882206097
50,1088014000.0,0.08908005059,0.0369442068,-0.01362254377
51,1109777000.0,0.09026892483,0.03568952903,-0.01476553921
52,1131558000.0,0.09255744517,0.03564054519,-0.01228841301
53,1153295000.0,0.09260764718,0.0381131433,-0.01836981066
54,1175054000.0,0.08876667917,0.03930037469,-0.01488753688
55,1196813000.0,0.09111648053,0.03430880979,-0.01229721308
56,1218572000.0,0.09230494499,0.03922656924,-0.01478626579
57,1240362000.0,0.09348106384,0.04043573886,-0.01598578319
58,1262121000.0,0.09325245023,0.03790060803,-0.008701238781
59,1283855000.0,0.09330759943,0.03667181358,-0.01469791867
60,1305639000.0,0.09199607372,0.03664174303,-0.01473321393
61,1327399000.0,0.09429144859,0.03658512235,-0.01105105504
62,1349157000.0,0.09307029098,0.03533125296,-0.01467266306
63,1370916000.0,0.09052795172,0.03529534489,-0.01474239584
64,1392677000.0,0.09291605651,0.03526776657,-0.01587942615
65,1414434000.0,0.08787989616,0.03647051007,-0.01484116726
66,1436194000.0,0.09259750694,0.03764401376,-0.009913654998
67,1457952000.0,0.09015057236,0.03515661508,-0.01354144793
68,1479719000.0,0.0925225243,0.03417203948,-0.06890150905
69,1501487000.0,0.09806344658,0.03947005793,-0.3774541914
70,1523229000.0,0.1077601761,0.06456953287,0.005570407957
71,1544988000.0,0.08972598612,0.08627763391,-0.1268182546
72,1566747000.0,0.09190279245,0.4357532263,-0.1347041428
73,1588508000.0,0.1124112159,0.7369810939,-0.127720803
74,1610265000.0,0.1749570966,0.3396085799,-0.6412943602
75,1632024000.0,0.2195825428,1.024151921,-0.9714328647
76,1653783000.0,0.4256403446,2.043172121,-1.064785123
77,1675546000.0,0.3157249689,2.758927584,-0.9744403958
78,1697332000.0,-0.446241945,3.928047419,-0.8354870081
79,1719092000.0,-1.187039733,3.836550236,-0.7118771672
80,1740851000.0,-1.309547782,4.146841526,-0.3004606068
81,1762613000.0,-1.216128349,6.276641369,1.107458949
82,1784374000.0,-1.193070173,6.553881168,1.44534421
83,1806127000.0,-1.071358681,6.428597927,1.304534435
84,1827886000.0,-0.9603027701,6.055175781,0.9243686795
85,1849645000.0,-1.355818748,5.389488697,1.006800771
86,1871404000.0,-2.325161934,6.874471664,1.449799776
87,1893161000.0,-3.413447618,9.403644562,1.986271739
88,1914922000.0,-3.247772455,8.176445961,0.7760199904
89,1936681000.0,-1.017516017,5.754566193,-0.3541682959
90,1958440000.0,0.9937335253,5.481761456,-0.1760163903
91,1980209000.0,1.504262805,6.870375633,0.5419872403
92,2001959000.0,1.453525066,7.82914114,0.9008858204
93,2023717000.0,1.31188786,7.10136795,0.4157250822
94,2045477000.0,1.243946552,5.926642895,-0.4141055346
95,2067236000.0,0.2245155573,0.7872440219,-1.138194203
96,2089017000.0,-0.507809341,1.637640238,-0.2775556743
97,2110784000.0,-0.3205449581,2.556229591,-0.05815114081
98,2132543000.0,0.2745851874,2.235959768,-0.2825472057
99,2154302000.0,0.2856846452,2.587034702,-0.3601344228
100,2176044000.0,-0.4215370119,1.594959021,-0.389893651
101,2197820000.0,-0.620187819,1.880397081,-0.6345841289
102,2219575000.0,-0.4573542476,1.406684756,-0.5059505105
103,2241334000.0,0.1026562676,0.9052676558,-0.3294204473
104,2263085000.0,0.6117072701,1.08517313,-0.3289232254
105,2284845000.0,0.75768888,2.188328028,-0.4463603795
106,2306615000.0,0.6876897812,2.430384874,-0.4453835189
107,2328374000.0,0.6654245853,1.823761702,-0.1429110169
108,2350133000.0,0.6636790633,1.193548918,0.1811637282
109,2371899000.0,0.632060647,0.905914247,0.1735606641
110,2393652000.0,0.5920849442,0.5814867616,-0.1118915826
111,2415411000.0,0.6297619939,0.4459674358,-0.1740548313
112,2437170000.0,0.6941174269,0.273974508,0.1173400059
113,2458929000.0,0.8959568143,-0.05768079311,0.2293688059
114,2480689000.0,1.111711144,0.2163445204,-0.246971637
115,2502477000.0,0.9306541681,0.2450966686,-0.2888498604
116,2524237000.0,0.4798339605,0.3880339861,0.05933343247
117,2545995000.0,0.02977217175,0.3475474119,0.3032209277
118,2567754000.0,0.03170083836,0.4085904658,-0.01633928902
119,2589513000.0,0.1070197076,0.7012387514,-0.2607668936
120,2611272000.0,0.2399864495,0.7590634227,-0.01004856918
121,2633031000.0,0.7961944938,0.8641601801,-0.3440496922
122,2654790000.0,1.27568984,0.7274798751,-0.7120652199
123,2676547000.0,1.214031696,0.4090596735,-0.9633030891
124,2698309000.0,0.878508091,0.4590203464,-1.025652528
125,2720068000.0,0.6400931478,0.4926239848,-0.8112845421
126,2741828000.0,0.5285614729,0.2783927619,-0.4479050338
127,2763586000.0,0.5589982271,0.2697796822,0.006379910279
128,2785358000.0,0.6287513971,0.3370003998,-0.105302684
129,2807104000.0,0.7310239077,0.2458109707,-0.1534084231
130,2828863000.0,0.7476565838,0.4329756796,-0.05835487694
131,2850622000.0,0.5774655938,0.6421554089,-0.1305513084
132,2872405000.0,0.2009761035,0.7884699106,-0.195031479
133,2894170000.0,0.04931403324,0.7948623896,-0.4477335215
134,2915929000.0,0.2561987042,0.6307037473,-0.4876391292
135,2937688000.0,0.3951754272,0.5447524786,-0.3648735285
136,2959448000.0,0.5024927855,0.5652035475,-0.2779588699
137,2981186000.0,0.5576886535,0.5623103976,-0.4378763437
138,3002956000.0,0.3902105987,0.6182635427,-0.4884313941
139,3024725000.0,0.2779546082,0.6835998297,-0.1844334304
140,3046484000.0,0.2887421846,0.471555829,-0.01657838002
141,3068237000.0,0.2290918529,0.4445358217,-0.03571292758
142,3090002000.0,-0.09343649447,0.4732855856,-0.2900839448
143,3111761000.0,-0.2551213503,0.3811030686,-0.3479573727
144,3133516000.0,0.1507230401,0.2956003249,-0.3455157876
