,Time (s),X (µT),Y (µT),Z (µT)
5,108796000.0,-14.86995983,-22.97232819,42.51377487
6,130551000.0,-14.87949276,-22.93363953,42.53131866
7,152313000.0,-14.88064384,-22.92456245,42.53581238
8,174072000.0,-14.88452339,-22.89199448,42.55199432
9,195831000.0,-14.88571835,-22.88263893,42.55660248
10,217591000.0,-14.89901829,-22.83944702,42.57514954
11,239346000.0,-14.90129471,-22.81585884,42.58699417
12,261108000.0,-14.91647434,-22.78037643,42.6006813
13,282867000.0,-14.92127323,-22.75790024,42.61100388
14,304650000.0,-14.91120338,-22.7616806,42.61251068
15,326400000.0,-14.90981674,-22.75346184,42.61738586
16,348175000.0,-14.91093063,-22.71961975,42.63505173
17,369934000.0,-14.9136343,-22.6944809,42.64749146
18,391693000.0,-14.92217255,-22.6744175,42.65517807
19,413452000.0,-14.93287182,-22.65662956,42.66088486
20,435211000.0,-14.93216801,-22.63975906,42.67008591
21,456971000.0,-14.93140793,-22.62682724,42.67721176
22,478729000.0,-14.91854668,-22.63092422,42.67953491
23,500488000.0,-14.91802311,-22.6133728,42.68901443
24,522247000.0,-14.93055248,-22.57685471,42.70396423
25,544000000.0,-14.93688011,-22.56597137,42.70750046
26,565765000.0,-14.93897152,-22.5618,42.70897293
27,587524000.0,-14.94042683,-22.5461235,42.71674728
28,609283000.0,-14.9319334,-22.54447746,42.72057724
29,631038000.0,-14.933074,-22.52190971,42.73209
30,652801000.0,-14.93579292,-22.5072937,42.73884201
31,674582000.0,-14.93710232,-22.50827408,42.73786545
32,696319000.0,-14.94226456,-22.49126816,42.74501038
33,718078000.0,-14.94238281,-22.47499084,42.75352478
34,739837000.0,-14.93208218,-22.48035812,42.75431061
35,761596000.0,-14.92781925,-22.4621067,42.76538849
36,783386000.0,-14.92844296,-22.44527435,42.7740097
37,805145000.0,-14.93006897,-22.43032646,42.7812767
38,826879000.0,-14.93485451,-22.41719627,42.78648376
39,848663000.0,-14.93694592,-22.40627098,42.7914772
40,870423000.0,-14.93491459,-22.39307022,42.7991066
41,892181000.0,-14.93124962,-22.37403107,42.81034088
42,913940000.0,-14.92761707,-22.35753059,42.82022476
43,935701000.0,-14.923666,-22.34858894,42.82625961
44,957458000.0,-14.92413521,-22.34309196,42.82896805
45,979218000.0,-14.92624092,-22.33514786,42.8323822
46,1000976000.0,-14.92708778,-22.31541634,42.84236526
47,1022743000.0,-14.91861725,-22.30909157,42.84861374
48,1044511000.0,-14.87661743,-22.34665108,42.843647
49,1066253000.0,-14.66507244,-22.44135857,42.86706161
50,1088012000.0,-14.7551403,-22.33625031,42.89104843
51,1109771000.0,-14.84806442,-22.2922554,42.88187027
52,1131532000.0,-15.38684273,-22.24438858,42.716465
53,1153289000.0,-15.70726871,-22.19779968,42.62398529
54,1175048000.0,-15.87630844,-22.31846619,42.4981575
55,1196807000.0,-16.69394302,-22.3958149,42.14266205
56,1218570000.0,-18.26847076,-22.40099525,41.4815979
57,1240356000.0,-20.68528748,-22.72663879,40.14826965
58,1262116000.0,-22.95846176,-23.43712997,38.4691391
59,1283875000.0,-25.69287491,-24.77275848,35.81132507
60,1305637000.0,-28.91420364,-25.80062103,32.47400665
61,1327398000.0,-33.73362732,-25.78987122,27.44429398
62,1349151000.0,-37.04906464,-25.44811821,23.15220261
63,1370910000.0,-41.29386902,-24.66430283,15.58054256
64,1392669000.0,-43.41849136,-24.07429123,9.567007065
65,1414428000.0,-45.00040436,-22.98697662,1.681401253
66,1436185000.0,-45.34158707,-21.13000298,-7.343558311
67,1457946000.0,-43.48762512,-18.51990128,-17.94726181
68,1479705000.0,-41.90097427,-17.58446312,-22.16663361
69,1501464000.0,-37.64941788,-17.17388725,-29.04898834
70,1523233000.0,-33.78380585,-17.96439934,-33.04843903
71,1544983000.0,-27.13471031,-18.85405159,-38.26874542
72,1566741000.0,-20.82357025,-19.68394661,-41.65555573
73,1588501000.0,-14.15028572,-20.83271408,-43.84098434
74,1610260000.0,-10.92058372,-21.71678925,-44.33267975
75,1632041000.0,-9.491013527,-22.0485096,-44.49773407
76,1653808000.0,-7.591968536,-21.622509,-45.06765747
77,1675567000.0,-5.075991631,-21.41731453,-45.51700211
78,1697326000.0,-2.674200058,-21.72985077,-45.57331085
79,1719068000.0,-0.1118087769,-21.89929008,-45.57052612
80,1740844000.0,1.757221222,-21.45396233,-45.74826813
81,1762599000.0,3.860432625,-20.80624199,-45.91798782
82,1784358000.0,5.408413887,-20.3675518,-45.9584198
83,1806109000.0,6.725812912,-20.61268806,-45.67433548
84,1827869000.0,8.340950012,-21.24130821,-45.1165123
85,1849639000.0,10.87314796,-21.85823631,-44.27478409
86,1871398000.0,13.16856384,-22.40510368,-43.36893845
87,1893157000.0,14.33675194,-22.86219406,-42.7556076
88,1914923000.0,15.54170895,-23.70070267,-41.86880112
89,1936676000.0,16.18455124,-24.28377914,-41.28707504
90,1958435000.0,16.73874092,-24.7587471,-40.78091431
91,1980194000.0,17.11440849,-25.3102169,-40.28342438
92,2001953000.0,17.12055397,-26.04151726,-39.81193924
93,2023713000.0,17.09516716,-26.91447449,-39.23813248
94,2045501000.0,17.47150993,-27.71507072,-38.508255
95,2067261000.0,17.84407425,-28.28722,-37.9168396
96,2089019000.0,18.03827858,-28.59934235,-37.58939362
97,2110778000.0,18.29106903,-28.64404678,-37.43287277
98,2132537000.0,18.62832642,-28.64783859,-37.26326752
99,2154296000.0,19.33436203,-28.64348221,-36.90525055
100,2176055000.0,19.98746109,-28.87722015,-36.37130737
101,2197814000.0,20.91695023,-29.37724113,-35.43618774
102,2219571000.0,21.91983604,-29.99687386,-34.29245758
103,2241333000.0,22.62778473,-30.31561089,-33.54417419
104,2263092000.0,23.86422539,-30.47702026,-32.52559662
105,2284852000.0,24.70004654,-30.50897408,-31.86494064
106,2306610000.0,25.19618607,-30.74462318,-31.24395752
107,2328382000.0,25.4005928,-31.1391449,-30.68269539
108,2350128000.0,25.69555664,-31.50257111,-30.05978775
109,2371887000.0,25.96600533,-31.91691208,-29.38267517
110,2393646000.0,26.22567749,-32.24113846,-28.79214096
111,2415429000.0,26.87388802,-32.50649261,-27.88165283
112,2437194000.0,27.39825821,-32.43410873,-27.45229721
113,2458953000.0,28.18221855,-32.20236206,-26.92647362
114,2480712000.0,28.87033081,-32.06890106,-26.35059738
115,2502472000.0,29.42107391,-32.08200073,-25.71789932
116,2524210000.0,30.09652901,-32.18167114,-24.79522705
117,2545980000.0,30.57076263,-32.1576767,-24.23998642
118,2567749000.0,31.34929657,-32.04158783,-23.38423538
119,2589508000.0,31.72451782,-32.10771179,-22.7796917
120,2611261000.0,31.95023346,-32.24522018,-22.26415825
121,2633026000.0,32.15900421,-32.25816345,-21.94250488
122,2654785000.0,32.36141205,-32.15748215,-21.79219627
123,2676540000.0,32.99168396,-31.64704895,-21.5934639
124,2698303000.0,33.36901093,-31.49695778,-21.23005104
125,2720076000.0,33.80903625,-31.59682083,-20.36797523
126,2741821000.0,33.99786377,-31.70208168,-19.88435745
127,2763580000.0,34.15449524,-31.74742126,-19.54062271
128,2785339000.0,34.45812225,-31.64426041,-19.17141533
129,2807100000.0,34.80589676,-31.60601997,-18.59767914
130,2828882000.0,34.88072205,-31.75465012,-18.20005417
131,2850647000.0,34.88634872,-31.88035011,-17.96804047
132,2872407000.0,34.91959763,-31.89010048,-17.88595963
133,2894165000.0,35.24297333,-31.6827507,-17.61818695
134,2915929000.0,35.48232269,-31.56673622,-17.34389114
135,2937683000.0,35.65997696,-31.55041695,-17.00592804
