"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-3.388568365E-2,5.892596441E-2,-8.847544430E-2
2.179000000E-2,-3.241119630E-2,1.775450045E-2,-7.676158927E-2
4.354900000E-2,-2.243177162E-2,2.997671949E-2,-7.964750083E-2
6.530800000E-2,-1.867643506E-2,5.462842536E-2,-7.627273007E-2
8.706700000E-2,-3.694693859E-2,1.126868366E-1,-8.388043729E-2
1.088110000E-1,-3.861652422E-2,1.498245954E-1,-8.694408593E-2
1.305860000E-1,-5.778418592E-2,1.300164306E-1,-6.295069431E-2
1.523440000E-1,-4.094661682E-2,8.490289603E-2,-6.845971706E-2
1.741040000E-1,-3.936786859E-2,8.642361978E-2,-4.543909656E-2
1.958750000E-1,-1.873125270E-2,1.454186453E-1,-4.725615994E-2
2.176210000E-1,-4.692736826E-2,1.655170056E-1,-4.942648650E-2
2.393800000E-1,-6.567226713E-2,1.863275384E-1,-4.368016273E-2
2.611390000E-1,-8.385311069E-2,1.601656155E-1,-2.833588799E-2
2.828980000E-1,-6.327326875E-2,1.251367190E-1,-3.555912251E-2
3.051866250E-1,-6.820021032E-2,1.330198529E-1,-3.621749387E-2
3.269616250E-1,-5.732212341E-2,1.572315558E-1,-4.419369901E-2
3.487206250E-1,-3.255835656E-2,2.007338535E-1,-2.866225627E-2
3.704796250E-1,-5.579511391E-2,2.201992162E-1,-4.706744562E-2
3.922386250E-1,-8.597483684E-2,2.248799671E-1,-2.407537141E-2
4.139986250E-1,-9.415367542E-2,1.905465603E-1,-3.067479481E-2
4.357566250E-1,-9.211808606E-2,1.853173040E-1,-3.026239480E-2
4.575156250E-1,-7.349091265E-2,2.277970516E-1,-1.879006633E-2
4.792606250E-1,-7.760767224E-2,2.582887464E-1,-2.026814651E-2
5.010286250E-1,-9.886848640E-2,2.755799132E-1,-3.216343881E-2
5.227876250E-1,-1.034048020E-1,2.453537917E-1,-9.995123085E-3
5.445516250E-1,-1.084925922E-1,2.238957528E-1,-1.898787466E-2
5.663106250E-1,-1.100819111E-1,2.509274673E-1,-3.530671237E-2
5.880706250E-1,-1.115297731E-1,2.739163987E-1,3.502158124E-3
6.098486250E-1,-8.413850049E-2,3.045661144E-1,-1.220581143E-3
6.315876250E-1,-9.579829618E-2,3.257860620E-1,1.477191130E-4
6.533466250E-1,-1.176567141E-1,2.686089176E-1,-8.169861044E-3
6.751366250E-1,-1.293303603E-1,2.432190281E-1,-5.093531182E-4
6.968686250E-1,-1.370771628E-1,2.659483065E-1,-9.151078969E-5
7.186546250E-1,-1.282270730E-1,2.868808635E-1,1.005857994E-3
7.404146250E-1,-1.104498746E-1,3.419833610E-1,-4.737570866E-3
7.621726250E-1,-1.220271971E-1,3.288005940E-1,-1.658157418E-5
7.839326250E-1,-1.008193459E-1,3.380357961E-1,-3.202484324E-3
8.056906250E-1,-1.358697950E-1,2.945430000E-1,-3.118120894E-4
8.274506250E-1,-1.376755065E-1,2.909139074E-1,7.896030553E-5
8.492066250E-1,-1.362182890E-1,3.242256960E-1,1.423515957E-2
8.709676250E-1,-1.285850139E-1,3.637462956E-1,1.408652152E-2
8.927266250E-1,-1.222186021E-1,3.529877478E-1,9.251344692E-3
9.144866250E-1,-1.271986756E-1,3.301446862E-1,2.103601384E-2
9.362446250E-1,-1.291169644E-1,3.007893430E-1,2.164084206E-2
9.580036250E-1,-1.167926235E-1,3.081253146E-1,1.507145188E-2
9.797836250E-1,-1.509607368E-1,3.623159571E-1,3.646767647E-3
1.001529625E0,-1.478348244E-1,3.875759287E-1,6.883047621E-3
1.023312625E0,-1.298884862E-1,3.590397987E-1,2.265914380E-2
1.045070625E0,-1.447958711E-1,3.491424726E-1,3.358809121E-3
1.066829625E0,-1.465648183E-1,3.397517346E-1,1.352988258E-2
1.088571625E0,-1.653536307E-1,3.644785863E-1,1.478154532E-2
1.110340625E0,-1.663234645E-1,3.970154544E-1,1.889492107E-2
1.132106625E0,-1.782260932E-1,4.190457530E-1,6.770769660E-3
1.153860625E0,-1.617683373E-1,4.073600559E-1,1.770842280E-2
1.175619625E0,-1.378869108E-1,3.503308826E-1,2.276082597E-2
1.197378625E0,-1.471346112E-1,3.708712741E-1,2.217566358E-2
1.219142625E0,-1.410333066E-1,3.740559601E-1,2.742065028E-2
1.240895625E0,-1.727657988E-1,4.148958378E-1,1.143104051E-2
1.262660625E0,-1.711747349E-1,4.220549129E-1,-9.759860163E-4
1.284419625E0,-1.644342474E-1,4.237258278E-1,3.101575144E-2
1.306178625E0,-1.587301789E-1,3.856906402E-1,-4.685147494E-3
1.327969625E0,-1.522203641E-1,3.669401179E-1,-2.293509812E-3
1.349727625E0,-1.604377121E-1,3.805791139E-1,1.177931871E-2
1.371486625E0,-1.564816504E-1,4.140106059E-1,2.752815682E-2
1.393235625E0,-1.872263834E-1,4.490091883E-1,2.464255590E-2
1.415004625E0,-1.782528991E-1,4.484296561E-1,3.775440938E-3
1.436763625E0,-1.907857663E-1,4.273959058E-1,9.324246452E-3
1.458522625E0,-1.612132904E-1,4.090026119E-1,2.152667974E-2
1.480270625E0,-1.624525895E-1,4.168863397E-1,2.093759789E-2
1.502053625E0,-1.714978301E-1,4.544256834E-1,-8.455023584E-3
1.523799625E0,-1.957189159E-1,4.541143923E-1,1.496608893E-2
1.545558625E0,-1.858716383E-1,4.560262125E-1,-1.549349751E-2
1.567317625E0,-1.818690000E-1,4.443465820E-1,8.443735717E-3
1.589094625E0,-1.967249477E-1,4.374941569E-1,-2.080210465E-2
1.610841625E0,-1.781228351E-1,4.302853074E-1,-4.037512972E-3
1.632594625E0,-1.879850048E-1,4.508343601E-1,7.295254626E-3
1.654384625E0,-1.787034819E-1,5.125563626E-1,-1.419776023E-2
1.676143625E0,2.526276951E0,-9.048860045E-1,4.002736600E-2
1.697884625E0,1.197561952E0,-6.415726543E-1,-2.594180813E-1
1.719661625E0,-2.146735645E0,2.087629504E0,-3.340483604E-1
1.741408625E0,-2.383460171E0,-2.366694157E-1,-3.149373500E0
1.763179625E0,-8.431687894E-1,1.071998405E0,2.870710259E-1
1.784925625E0,-2.594460748E0,2.269513140E0,-5.029159777E0
1.806697625E0,2.212493578E0,-1.911691463E0,-5.757184319E0
1.828456625E0,5.625983909E0,-3.277972849E-1,-7.546145210E0
1.850218625E0,7.785411521E0,-2.880825503E0,-8.619597525E0
1.871974625E0,8.241052292E0,-4.552447395E0,-9.139689231E0
1.893754625E0,5.147800952E0,-5.615723800E0,-1.329391610E1
1.915492625E0,6.289338831E0,-4.928629768E0,-1.388688341E1
1.937251625E0,6.662167826E0,-7.809448839E0,-1.096201492E1
1.959041625E0,5.995802173E0,-8.585954985E0,-8.384856960E0
1.980775625E0,2.133053745E0,-6.432627774E0,-1.049286006E1
2.002559625E0,-1.777530023E0,-3.895741050E0,-1.222352714E1
2.024318625E0,-5.339165118E0,-4.573752017E-1,-9.789407276E0
2.046077625E0,-5.548744529E0,8.717582387E-1,-7.004725201E0
2.067836625E0,-4.461331695E0,8.426055564E-1,-6.150290288E0
2.089608625E0,-3.118386766E0,1.137472602E0,-5.965243455E0
2.111354625E0,-1.821072192E0,1.085887734E0,-6.274696818E0
2.133113625E0,-2.924054554E0,2.704240468E0,-6.217037424E0
2.154873625E0,-2.776216477E0,3.640850687E0,-7.480472792E0
2.176631625E0,-2.185763324E0,1.908183572E0,-6.339941220E0
2.198390625E0,9.479907098E-2,1.538839810E0,-3.779468290E0
2.220149625E0,2.782986383E0,1.617816946E-1,-2.707170508E0
2.241908625E0,2.823391520E0,1.010706721E0,-2.900880868E0
2.263699625E0,-1.979370389E-1,2.777071339E0,-3.710347476E0
2.285438625E0,-3.740477594E0,3.065427656E0,-3.536600972E0
2.307216625E0,-1.735492343E0,1.575019164E0,-2.993843119E0
2.328975625E0,1.527472384E0,-1.812199956E-1,-6.070284737E-1
2.350725625E0,1.622607898E0,-1.631295399E0,1.111160058E0
2.372475625E0,-2.038200651E0,1.271393136E0,-9.641872231E-1
