"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,9.160287678E-2,3.648015112E-2,-1.130324416E-2
2.179000000E-2,8.964149654E-2,3.793217242E-2,-7.591790520E-3
4.354900000E-2,8.981231600E-2,3.549954295E-2,-1.476423535E-2
6.530800000E-2,8.971244097E-2,3.300281987E-2,-9.888566099E-3
8.706700000E-2,9.337554872E-2,3.670451418E-2,-9.870282374E-3
1.088110000E-1,9.210576117E-2,3.545850515E-2,-8.671863936E-3
1.305860000E-1,8.844842017E-2,3.669915348E-2,-1.121300831E-2
1.523440000E-1,9.210395068E-2,3.915539011E-2,-1.116655860E-2
1.741040000E-1,9.085687250E-2,3.914767131E-2,-1.120110694E-2
1.958750000E-1,9.204519540E-2,3.790311515E-2,-9.933993220E-3
2.176210000E-1,8.956351131E-2,3.418909758E-2,-9.918550961E-3
2.393800000E-1,9.061457962E-2,3.784713894E-2,-6.355413236E-3
2.611390000E-1,8.941717446E-2,3.784122318E-2,-1.000468433E-2
2.828980000E-1,9.065724164E-2,3.783074021E-2,-1.238033921E-2
3.051866250E-1,9.194761515E-2,3.660055995E-2,-1.713756286E-2
3.269616250E-1,8.674903959E-2,3.405548260E-2,-6.375792436E-3
3.487206250E-1,8.924850076E-2,3.777444363E-2,-1.241684798E-2
3.704796250E-1,8.788809180E-2,3.527236730E-2,-9.986317717E-3
3.922386250E-1,8.791516721E-2,3.650806472E-2,-1.362955570E-2
4.139986250E-1,9.023869038E-2,3.398297355E-2,-1.109573524E-2
4.357566250E-1,8.891773969E-2,3.517442569E-2,-1.115918811E-2
4.575156250E-1,8.633227646E-2,3.513256460E-2,-1.002427191E-2
4.792606250E-1,8.618740737E-2,3.385169432E-2,-8.792734705E-3
5.010286250E-1,8.970351517E-2,3.750994429E-2,-8.776328526E-3
5.227876250E-1,8.831913024E-2,3.498075157E-2,-7.551074028E-3
5.445516250E-1,9.320376068E-2,3.866223991E-2,-9.908674285E-3
5.663106250E-1,8.827714622E-2,3.491919115E-2,-1.478209626E-2
5.880706250E-1,9.048069268E-2,3.606662154E-2,-1.112907194E-2
6.098486250E-1,8.654055744E-2,3.971055523E-2,-8.909572847E-3
6.315876250E-1,8.416038752E-2,3.602333367E-2,-1.612384245E-2
6.533466250E-1,8.879186958E-2,3.345083445E-2,-1.111292560E-2
6.751366250E-1,8.361893892E-2,3.581815585E-2,-7.694196422E-3
