"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,1.634600830E-1,-1.752854919E-1,-9.898915100E0
2.162100000E-2,1.863624573E-1,-1.823208618E-1,-9.886940002E0
4.124500000E-2,1.951940918E-1,-1.917512512E-1,-9.883048096E0
6.086800000E-2,1.799258423E-1,-1.910028076E-1,-9.892179108E0
8.046000000E-2,1.901046753E-1,-1.917512512E-1,-9.878407745E0
1.000780000E-1,1.676513672E-1,-1.860630798E-1,-9.891730042E0
1.197000000E-1,1.589694214E-1,-1.929487610E-1,-9.886341248E0
1.393290000E-1,1.917512512E-1,-1.766326904E-1,-9.891131287E0
1.589210000E-1,1.799258423E-1,-1.832189941E-1,-9.887538757E0
1.785440000E-1,1.791773987E-1,-1.847158813E-1,-9.893526306E0
1.981670000E-1,1.835183716E-1,-1.860630798E-1,-9.901459808E0
2.177890000E-1,1.618135071E-1,-1.913021851E-1,-9.903854828E0
2.373820000E-1,1.833686829E-1,-1.728904724E-1,-9.884844360E0
2.570040000E-1,1.966909790E-1,-1.838177490E-1,-9.885443115E0
2.766210000E-1,1.962419128E-1,-1.990859985E-1,-9.883347473E0
2.962500000E-1,1.541793823E-1,-1.872605896E-1,-9.883497162E0
3.158720000E-1,1.745370483E-1,-1.728904724E-1,-9.889035645E0
3.354960000E-1,1.775308228E-1,-1.920506287E-1,-9.880054321E0
3.550960000E-1,1.929487610E-1,-1.998344421E-1,-9.871671753E0
3.747100000E-1,1.844165039E-1,-1.823208618E-1,-9.861343231E0
3.943330000E-1,1.815724182E-1,-2.013313293E-1,-9.881102142E0
4.139560000E-1,1.670526123E-1,-1.910028076E-1,-9.869576111E0
4.335780000E-1,1.716929626E-1,-1.875599670E-1,-9.893226929E0
4.532010000E-1,1.672023010E-1,-1.904040527E-1,-9.850715332E0
4.728240000E-1,1.728904724E-1,-1.923500061E-1,-9.857451324E0
4.924170000E-1,1.817221069E-1,-1.926493835E-1,-9.853110352E0
5.120400000E-1,2.026785278E-1,-1.796264648E-1,-9.834548950E0
5.316460000E-1,1.764830017E-1,-2.029779053E-1,-9.849966888E0
5.512850000E-1,1.707948303E-1,-1.883084106E-1,-9.832303619E0
5.708880000E-1,1.905537415E-1,-1.872605896E-1,-9.863588562E0
5.905000000E-1,1.842668152E-1,-1.996847534E-1,-9.843979340E0
6.101220000E-1,1.916015625E-1,-1.877096558E-1,-9.828112335E0
6.297320000E-1,1.922003174E-1,-1.862127686E-1,-9.852062531E0
6.493690000E-1,1.820214844E-1,-1.791773987E-1,-9.836045837E0
6.689910000E-1,1.929487610E-1,-2.005828857E-1,-9.825268250E0
6.885830000E-1,1.860630798E-1,-1.927990723E-1,-9.837093658E0
7.082070000E-1,1.842668152E-1,-1.972897339E-1,-9.829309845E0
7.278280000E-1,1.962419128E-1,-1.950444031E-1,-9.816137238E0
7.474520000E-1,1.803749084E-1,-1.872605896E-1,-9.820927277E0
7.670870000E-1,1.910028076E-1,-1.856140137E-1,-9.820627899E0
7.867110000E-1,1.706451416E-1,-2.046244812E-1,-9.828112335E0
8.063200000E-1,2.053729248E-1,-1.923500061E-1,-9.815837860E0
8.259260000E-1,1.784289551E-1,-1.947450256E-1,-9.799970856E0
8.455650000E-1,1.880090332E-1,-1.942959595E-1,-9.810598755E0
8.651890000E-1,1.829196167E-1,-1.884580994E-1,-9.803563385E0
8.847820000E-1,2.047741699E-1,-1.790277100E-1,-9.799072723E0
9.044040000E-1,1.716929626E-1,-1.821711731E-1,-9.812395020E0
9.240270000E-1,1.835183716E-1,-1.904040527E-1,-9.796378326E0
9.436500000E-1,1.688488770E-1,-1.936972046E-1,-9.810748444E0
9.632730000E-1,1.987866211E-1,-1.874102783E-1,-9.801916809E0
9.828950000E-1,1.740879822E-1,-1.974394226E-1,-9.795779572E0
1.002518000E0,1.866618347E-1,-1.907034302E-1,-9.807754669E0
1.022141000E0,2.017803955E-1,-1.962419128E-1,-9.803713074E0
1.041764000E0,1.924996948E-1,-1.969903564E-1,-9.804611206E0
1.061386000E0,2.210902405E-1,-1.767823792E-1,-9.788295135E0
1.080979000E0,1.703457642E-1,-1.959425354E-1,-9.798174591E0
1.100602000E0,1.793270874E-1,-1.701960754E-1,-9.791737976E0
1.120225000E0,1.857637024E-1,-1.908531189E-1,-9.805209961E0
1.139847000E0,1.817221069E-1,-1.824705505E-1,-9.791887665E0
1.159469000E0,1.878593445E-1,-2.023791504E-1,-9.793833618E0
1.179082000E0,1.862127686E-1,-1.927990723E-1,-9.816137238E0
1.198685000E0,1.975891113E-1,-2.083666992E-1,-9.771829376E0
1.218308000E0,1.715432739E-1,-1.842668152E-1,-9.782756653E0
1.237931000E0,1.933978271E-1,-2.011816406E-1,-9.809401245E0
1.257554000E0,1.984872437E-1,-1.865121460E-1,-9.782008209E0
1.277179000E0,1.942959595E-1,-1.769320679E-1,-9.794582062E0
1.296798000E0,1.895059204E-1,-2.073188782E-1,-9.783954163E0
1.316404000E0,1.923500061E-1,-1.890568542E-1,-9.796827393E0
1.336027000E0,1.823208618E-1,-1.936972046E-1,-9.790690155E0
1.355637000E0,2.005828857E-1,-1.996847534E-1,-9.774823151E0
1.375281000E0,1.836680603E-1,-1.975891113E-1,-9.779613190E0
1.394882000E0,1.716929626E-1,-1.908531189E-1,-9.801318054E0
1.414506000E0,1.875599670E-1,-2.032772827E-1,-9.773176575E0
1.434128000E0,1.995350647E-1,-1.983375549E-1,-9.797725525E0
1.453751000E0,1.941462708E-1,-1.845661926E-1,-9.784852295E0
1.473351000E0,1.968406677E-1,-1.951940918E-1,-9.795929260E0
1.492997000E0,1.779798889E-1,-1.932481384E-1,-9.799072723E0
1.512619000E0,1.589694214E-1,-1.890568542E-1,-9.793384552E0
1.532212000E0,1.721420288E-1,-1.930984497E-1,-9.811945953E0
1.551834000E0,1.913021851E-1,-1.963916016E-1,-9.790091400E0
1.571458000E0,1.913021851E-1,-1.920506287E-1,-9.767787781E0
1.591079000E0,1.913021851E-1,-2.071691895E-1,-9.796677704E0
1.610703000E0,1.924996948E-1,-1.960922241E-1,-9.787247314E0
1.630326000E0,1.936972046E-1,-1.848655701E-1,-9.791438599E0
1.649948000E0,1.896556091E-1,-1.890568542E-1,-9.800120544E0
1.669572000E0,1.754351807E-1,-1.962419128E-1,-9.794132996E0
1.689164000E0,1.820214844E-1,-1.922003174E-1,-9.799671478E0
