"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,9.020312130E-2,4.037973657E-2,-8.206264116E-3
2.177300000E-2,9.264822304E-2,3.666676208E-2,-6.848089863E-3
4.351800000E-2,9.270036221E-2,3.667999059E-2,-9.257799014E-3
6.527699999E-2,9.273526073E-2,3.965213150E-2,-1.262836345E-2
8.703600000E-2,8.898328245E-2,3.592937812E-2,-9.032351896E-3
1.088080000E-1,9.269070625E-2,3.593076020E-2,-1.013417263E-2
1.305850000E-1,9.395363182E-2,3.840926662E-2,-1.256603096E-2
1.523440000E-1,9.014990926E-2,3.961945325E-2,-7.878175937E-3
1.741030000E-1,9.630737454E-2,3.837935999E-2,-8.883169852E-3
1.958630000E-1,9.148494899E-2,3.840122744E-2,-1.384005602E-2
2.176090000E-1,9.624162316E-2,3.835778683E-2,-7.678844500E-3
2.393800000E-1,9.511574358E-2,3.713744506E-2,-1.370941009E-2
2.611390000E-1,9.253380448E-2,4.081429914E-2,-1.024872810E-2
2.828980000E-1,9.128069878E-2,3.833594173E-2,-1.022713911E-2
3.046580000E-1,9.134694189E-2,3.958176076E-2,-1.507504657E-2
3.264160000E-1,9.374071658E-2,3.831901029E-2,-1.377370302E-2
3.481760000E-1,9.000692517E-2,3.830515966E-2,-1.267218683E-2
3.699340000E-1,9.728637338E-2,3.950607404E-2,-1.129015535E-2
3.917240000E-1,8.743469417E-2,3.826195002E-2,-1.274226140E-2
4.134750000E-1,9.221880883E-2,4.069145769E-2,-1.025243755E-2
4.352420000E-1,9.098160267E-2,3.944003955E-2,-1.266890299E-2
4.570010000E-1,9.083586186E-2,3.815975785E-2,-9.027069435E-3
4.787600000E-1,9.446933120E-2,3.812977672E-2,-1.012965757E-2
5.005190000E-1,9.319194406E-2,4.058403894E-2,-1.022088900E-2
5.222780000E-1,9.190724790E-2,3.808119521E-2,-1.140462421E-2
5.440370000E-1,8.941306174E-2,3.682148457E-2,-1.385581121E-2
5.657960000E-1,8.931077272E-2,3.677730635E-2,-1.385690179E-2
5.875550000E-1,9.155993909E-2,4.042432457E-2,-1.025981922E-2
