"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
0.000000000E0,4.675937815E1,1.203270098E1,1.062200195E3,-1.000000000E0,-1.000000000E0,1.416339479E2,1.416339479E2
3.577209711E-1,4.675939169E1,1.203273126E1,1.059364502E3,-1.000000000E0,-1.000000000E0,1.417811700E2,1.417811700E2
1.811547041E0,4.675942307E1,1.203268918E1,1.054589111E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
