"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,9.146893024E-2,3.938229382E-2,-1.336134505E-2
2.174200000E-2,9.137638658E-2,3.565138578E-2,-8.457449265E-3
4.353300000E-2,9.120520204E-2,3.607606143E-2,-9.090713225E-3
6.529100000E-2,8.636814356E-2,3.733653948E-2,-1.287089847E-2
8.705000000E-2,8.875313401E-2,3.484722972E-2,-9.131358005E-3
1.088090000E-1,9.124568850E-2,3.609444574E-2,-1.150079258E-2
1.305810000E-1,9.237180650E-2,3.606330976E-2,-7.852209732E-3
1.523270000E-1,9.115035087E-2,3.852548078E-2,-9.147791192E-3
1.740860000E-1,9.369491786E-2,3.482553735E-2,-1.260879636E-2
1.958440000E-1,9.245020151E-2,3.481716663E-2,-1.264325343E-2
2.176360000E-1,8.871217072E-2,3.605255485E-2,-1.157014072E-2
2.393940000E-1,8.988659829E-2,3.481649235E-2,-1.030335855E-2
2.611530000E-1,8.984403312E-2,3.728812933E-2,-1.036038809E-2
2.829120000E-1,9.116709232E-2,3.607385233E-2,-1.511730254E-2
3.046640000E-1,9.104432166E-2,3.479306027E-2,-1.147500519E-2
3.264300000E-1,8.981652558E-2,3.600731865E-2,-1.394742820E-2
3.481890000E-1,8.976770937E-2,3.475440294E-2,-1.391975302E-2
3.699710000E-1,9.211242199E-2,3.473193198E-2,-1.144220121E-2
3.917190000E-1,9.322976321E-2,3.718898073E-2,-1.026060898E-2
4.134970000E-1,9.067780524E-2,3.469482437E-2,-9.069052525E-3
4.352560000E-1,9.074337035E-2,3.593360260E-2,-1.391681097E-2
4.570160000E-1,8.824003488E-2,3.465692326E-2,-1.516262162E-2
4.787740000E-1,9.053712338E-2,3.707416728E-2,-1.274164300E-2
5.005390000E-1,8.678308129E-2,3.582735360E-2,-1.402256917E-2
5.223220000E-1,8.662347496E-2,3.579939157E-2,-1.161440369E-2
5.440810000E-1,8.901919425E-2,3.206881136E-2,-1.025677100E-2
5.658400000E-1,9.263556451E-2,3.449724615E-2,-1.262084488E-2
5.875990000E-1,9.374192357E-2,3.443324193E-2,-1.258750074E-2
6.093530000E-1,8.989112824E-2,3.683694825E-2,-1.154332608E-2
6.311170000E-1,8.733890951E-2,3.556779772E-2,-1.037971582E-2
6.528760000E-1,8.845570683E-2,3.430308402E-2,-1.152365748E-2
6.746660000E-1,9.081275016E-2,3.426940367E-2,-1.386632398E-2
6.964120000E-1,8.938339353E-2,3.667838126E-2,-1.275412645E-2
7.181840000E-1,8.671043068E-2,3.411832824E-2,-9.153283201E-3
7.399430000E-1,9.152585268E-2,3.404336050E-2,-1.142675895E-2
7.617160000E-1,8.890474588E-2,3.396927193E-2,-1.149694622E-2
7.834610000E-1,8.517929167E-2,3.518352285E-2,-1.403870434E-2
8.052200000E-1,8.619692922E-2,3.265042603E-2,-1.274512429E-2
8.270100000E-1,8.477727324E-2,3.506104648E-2,-1.283780672E-2
8.487690000E-1,8.819620311E-2,3.497014567E-2,-9.122168645E-3
8.705160000E-1,8.800446987E-2,3.362513334E-2,-1.271098573E-2
8.922820000E-1,8.292397112E-2,3.231647238E-2,-1.402688678E-2
9.140460000E-1,8.390273154E-2,3.470383584E-2,-1.284621656E-2
9.358050000E-1,8.388648927E-2,3.222762793E-2,-1.158494502E-2
9.575640000E-1,8.496475965E-2,3.217618540E-2,-1.516740955E-2
9.793530000E-1,8.463437855E-2,3.206999227E-2,-1.035042852E-2
1.001093000E0,8.573666215E-2,3.446901590E-2,-1.519403514E-2
1.022872000E0,8.750273287E-2,3.608730063E-2,-1.353948470E-2
1.044631000E0,8.497758955E-2,3.730034083E-2,-1.363708172E-2
1.066390000E0,8.737790585E-2,3.480485454E-2,-1.351258811E-2
