,Time (s),X (µT),Y (µT),Z (µT)
9,195831000.0,-17.59461975,-19.03595734,39.28824615
10,217579000.0,-17.5795269,-19.08323669,39.27206421
11,239349000.0,-17.59707832,-19.04559135,39.28248215
12,261108000.0,-17.62334251,-18.97084618,39.30685806
13,282867000.0,-17.5873642,-19.05864143,39.28050232
14,304626000.0,-17.56181526,-19.11060333,39.26668167
15,326383000.0,-17.57357025,-19.07154655,39.28041077
16,348144000.0,-17.59911537,-18.99675179,39.3052063
17,369903000.0,-17.59808159,-19.00528908,39.30154419
18,391662000.0,-17.58889198,-19.0389328,39.28937149
19,413419000.0,-17.55803299,-19.09860039,39.27421188
20,435710375.0,-17.54092598,-19.13171768,39.26573944
21,457455375.0,-17.52907181,-19.15685463,39.25878143
22,479229375.0,-17.52397346,-19.15289307,39.26298523
23,500975375.0,-17.51901245,-19.1601181,39.26167297
24,522757375.0,-17.52445984,-19.14037323,39.26887131
25,544493375.0,-17.51916504,-19.1437397,39.2695961
26,566252375.0,-17.5151825,-19.14794159,39.26931763
27,588017375.0,-17.5410347,-19.0735302,39.29398727
28,609774375.0,-17.55173874,-19.0251503,39.3126564
29,631560375.0,-17.57815361,-18.94842339,39.33790207
30,653319375.0,-17.60690117,-18.87390327,39.36086655
31,675078375.0,-17.62681198,-18.81915092,39.37815857
32,696837375.0,-17.61582375,-18.83141708,39.37722015
33,718583375.0,-17.58030128,-18.90661812,39.35705185
34,740355375.0,-17.58414459,-18.88150787,39.36738968
35,762114375.0,-17.61170578,-18.80639076,39.3910141
36,783874375.0,-17.57333374,-18.89603806,39.365242
37,805633375.0,-17.55155182,-18.95502663,39.34659958
38,827387375.0,-17.53461456,-18.98799133,39.33825684
39,849141375.0,-17.56090355,-18.91237831,39.36294556
40,870910375.0,-17.55139351,-18.92321396,39.36198044
41,892668375.0,-17.52790642,-18.95135689,39.35890961
42,914414375.0,-17.530056,-18.93452644,39.36604691
43,936186375.0,-17.52427673,-18.94282722,39.36462402
44,957946375.0,-17.51125526,-18.98791122,39.34870148
45,979719375.0,-17.54445076,-18.8950901,39.37858582
46,1001464375.0,-15.09456825,-22.74802971,42.6715889
47,1023223375.0,-15.12772369,-22.66275787,42.70521164
48,1044983375.0,-15.20252323,-22.55230141,42.73711395
49,1066741375.0,-15.10863113,-22.62454224,42.73222733
50,1088501375.0,-15.01574707,-22.7316761,42.70809555
51,1110271375.0,-15.01796246,-22.66775131,42.74128342
52,1132012375.0,-15.00655556,-22.6130619,42.77424622
53,1153777375.0,-15.04071426,-22.52749062,42.80739212
54,1175536375.0,-15.09974575,-22.44137764,42.83183289
55,1197295375.0,-15.20600128,-22.31436539,42.86059189
56,1219065375.0,-15.35674477,-22.1661644,42.88373947
57,1240843375.0,-15.56935406,-21.93001938,42.92845917
58,1262602375.0,-15.69334888,-21.6845665,43.00792694
59,1284362375.0,-15.62961006,-21.56314659,43.09210587
60,1306108375.0,-15.99059296,-21.43787575,43.02211761
61,1327882375.0,-17.25226974,-20.76037979,42.86665344
62,1349639375.0,-19.21899986,-19.91692734,42.42794037
63,1371398375.0,-21.70923615,-19.11203957,41.58873749
64,1393157375.0,-23.79758263,-19.02153206,40.47270966
65,1414902375.0,-25.59597778,-19.40921974,39.17029572
66,1436675375.0,-28.33851242,-20.15578842,36.83553696
67,1458442375.0,-31.06316185,-20.85947227,34.14888
68,1480193375.0,-34.25006866,-20.9000721,30.9241581
69,1501952375.0,-38.93802261,-20.20627022,25.33221245
70,1523711375.0,-41.96998215,-19.76259613,20.35053825
71,1545470375.0,-43.51406479,-19.88515091,16.65204239
72,1567229375.0,-44.85828018,-20.52775955,11.51215267
73,1588989375.0,-45.8744812,-21.00161362,4.543967247
74,1610744375.0,-45.68581772,-20.70071793,-7.104216099
75,1632506375.0,-44.92671967,-20.81045341,-10.70974827
76,1654265375.0,-42.54222488,-21.77766418,-16.79512024
77,1676024375.0,-40.20817184,-22.24045372,-21.32718086
78,1697783375.0,-37.09517288,-22.21994591,-26.38950729
79,1719561375.0,-32.62279892,-22.16600227,-31.79001808
80,1741301375.0,-28.24784851,-22.11884117,-35.76310349
81,1763060375.0,-25.83489799,-22.17709732,-37.50890732
82,1784819375.0,-19.24768066,-22.68988609,-40.99853134
83,1806577375.0,-12.88677502,-23.78656006,-42.82889557
84,1828369375.0,-10.99205303,-24.37973022,-43.02309799
85,1850128375.0,-4.024681091,-26.68497086,-42.87071228
86,1871886375.0,-1.362318993,-27.51664734,-42.51072693
87,1893645375.0,-0.2057237625,-27.0943718,-42.80229187
88,1915385375.0,1.360975266,-26.30736351,-43.26955032
89,1937163375.0,2.826752663,-25.3401947,-43.77291107
90,1958922375.0,4.067773819,-24.41922951,-44.19658661
91,1980681375.0,5.741774559,-23.01291466,-44.76183319
92,2002422375.0,7.190995216,-22.75330353,-44.68512344
93,2024199375.0,9.15567112,-23.4577179,-43.95557785
94,2045958375.0,10.65015984,-24.45820999,-43.06452942
95,2067717375.0,12.08220291,-26.06871033,-41.72081375
96,2089476375.0,12.95646,-27.37663078,-40.60583878
97,2111235375.0,13.76831055,-27.80741501,-40.04204178
98,2132995375.0,15.63192749,-27.23384476,-39.75102997
99,2154753375.0,16.84664345,-26.4765377,-39.76640701
100,2176512375.0,17.62957191,-26.13633728,-39.65190506
101,2198271375.0,18.57773972,-26.3739109,-39.05724335
102,2220030375.0,19.71029663,-27.52837563,-37.68124771
103,2241789375.0,21.03019333,-29.3463707,-35.53456116
104,2263549375.0,22.04451561,-31.25624847,-33.21550751
105,2285308375.0,21.97758102,-32.57379913,-31.9705677
106,2307089375.0,21.68608284,-33.00907516,-31.72220802
107,2328831375.0,21.78430367,-32.84039307,-31.82980537
108,2350585375.0,22.50942802,-31.87465668,-32.3034935
109,2372374375.0,23.03701401,-31.46833992,-32.32991028
110,2394133375.0,23.52840805,-31.39887619,-32.04228973
111,2415893375.0,25.66504288,-31.66930389,-30.07564163
112,2437651375.0,26.46497726,-31.69284248,-29.34880066
113,2459387375.0,27.19287872,-31.44820023,-28.94377136
114,2481170375.0,27.76600456,-31.07216263,-28.805439
115,2502916375.0,28.15001106,-30.77760315,-28.748909
116,2524688375.0,28.1795063,-30.58920097,-28.920578
117,2546446375.0,28.09214783,-30.6193924,-28.97356796
118,2568206375.0,27.92168617,-30.89354134,-28.84704971
119,2589966375.0,27.73641014,-31.25915146,-28.63111496
120,2611708375.0,28.1315155,-31.50173759,-27.97216415
121,2633484375.0,28.36536026,-31.52827263,-27.70483971
122,2655242375.0,28.87937164,-31.62524033,-27.05567932
123,2677001375.0,29.05387115,-31.89417839,-26.54840088
124,2698773375.0,29.14956665,-32.32710266,-25.91225433
125,2720519375.0,29.26599884,-32.93858337,-24.99468994
126,2742278375.0,29.49105263,-33.26116943,-24.29312897
127,2764037375.0,29.94270706,-33.29396057,-23.68818283
128,2785796375.0,30.52376556,-33.14047241,-23.15584183
129,2807573375.0,30.98378754,-33.02891541,-22.69976616
130,2829314375.0,31.34774399,-33.08478546,-22.11106873
131,2851072375.0,31.51135254,-33.37915039,-21.42546463
132,2872832375.0,31.70841217,-33.63067245,-20.73012543
133,2894622375.0,31.73089981,-33.99482727,-20.09192848
134,2916381375.0,31.69571114,-34.382164,-19.47902107
135,2938140375.0,31.79359818,-34.63565063,-18.86060715
136,2959899375.0,31.94927216,-34.6480751,-18.57252502
137,2981659375.0,32.22596741,-34.43213272,-18.49590683
138,3003418375.0,32.30313873,-34.4077301,-18.40649414
139,3025176375.0,32.27600861,-34.59203339,-18.10619736
140,3046936375.0,32.22241211,-34.7609787,-17.87664032
141,3068694375.0,32.27218246,-34.81099701,-17.68854713
142,3090453375.0,32.47814178,-34.66688538,-17.59435272
143,3112217375.0,32.6356163,-34.58528137,-17.46307182
144,3133971375.0,32.56889725,-34.5937233,-17.5705719
145,3155730375.0,32.60350037,-34.62827301,-17.43784142
146,3177489375.0,32.77548981,-34.48107147,-17.40709496
