"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-1.391231332E-2,1.572109809E-2,-7.337921713E-2
2.175900000E-2,-3.791177028E-2,1.292201883E-2,-1.026369986E-1
4.352700000E-2,-2.670343674E-2,2.780674238E-2,-1.140131952E-1
6.527700000E-2,-3.086110400E-2,4.207876111E-2,-8.348408743E-2
8.703600000E-2,-3.436548196E-2,7.991288220E-2,-8.760660287E-2
1.087920000E-1,-3.907585956E-2,7.267786645E-2,-8.317434945E-2
1.305550000E-1,-2.253562594E-2,8.283279897E-2,-6.977400212E-2
1.523130000E-1,-3.582936894E-2,9.689791077E-2,-6.136123380E-2
1.740730000E-1,-4.737123131E-2,9.633402904E-2,-7.585051998E-2
1.958320000E-1,-4.752662564E-2,1.342204690E-1,-6.284046973E-2
2.175920000E-1,-4.559917322E-2,1.405070664E-1,-7.065911982E-2
2.393750000E-1,-4.476584906E-2,1.418832268E-1,-5.456326088E-2
2.611090000E-1,-7.105758016E-2,1.477121700E-1,-5.328814304E-2
2.828990000E-1,-6.407855369E-2,1.814539025E-1,-4.663854321E-2
3.046570000E-1,-7.433478921E-2,1.760230086E-1,-2.987570427E-2
3.264170000E-1,-8.321180818E-2,1.645233992E-1,-5.864005841E-2
3.481750000E-1,-8.240994478E-2,1.774291726E-1,-4.774156563E-2
3.699340000E-1,-7.148230271E-2,1.840426110E-1,-2.426914722E-2
3.916930000E-1,-8.193380783E-2,1.844768216E-1,-3.552893169E-2
4.134520000E-1,-7.819185477E-2,2.058616424E-1,-3.523488526E-2
4.352090000E-1,-8.631945712E-2,2.072290869E-1,-3.181968649E-2
4.569710000E-1,-8.997272437E-2,2.096057059E-1,-2.733945164E-2
4.787130000E-1,-9.130255479E-2,2.194098969E-1,-4.622572522E-2
5.004700000E-1,-7.610371813E-2,2.111123872E-1,-2.372600941E-2
5.222480000E-1,-1.013108227E-1,2.118354503E-1,-1.622474207E-2
5.440070000E-1,-1.149209023E-1,2.440287396E-1,-4.108168750E-2
5.657670000E-1,-9.249633696E-2,2.602039471E-1,-2.389197897E-2
5.875250000E-1,-8.482367540E-2,2.666770523E-1,-1.941436395E-2
6.092850000E-1,-1.026526216E-1,2.607896919E-1,-1.240034555E-2
6.310420000E-1,-1.056238843E-1,2.707181179E-1,-3.547711303E-3
6.528030000E-1,-1.270799589E-1,2.858329511E-1,-1.278112149E-2
6.745610000E-1,-1.157799314E-1,2.927395543E-1,-6.384734085E-3
6.963200000E-1,-1.238115389E-1,2.780443867E-1,-1.849415268E-2
7.180790000E-1,-1.318267834E-1,2.941908698E-1,-2.520078284E-3
7.398440000E-1,-1.098574237E-1,2.987454305E-1,-1.261370468E-3
7.615970000E-1,-1.318308033E-1,2.966986857E-1,-5.284567897E-3
7.833560000E-1,-1.183508699E-1,3.049990094E-1,-1.348343262E-2
8.051150000E-1,-1.326960085E-1,3.119733306E-1,1.211637073E-2
8.268750000E-1,-1.229179656E-1,3.121762656E-1,2.381252879E-4
8.486390000E-1,-1.427794040E-1,3.237190713E-1,-1.708447464E-2
8.704230000E-1,-1.442449264E-1,3.375702481E-1,-1.549157889E-2
8.921820000E-1,-1.402888921E-1,3.307773549E-1,4.480168324E-3
9.139410000E-1,-1.305421318E-1,3.453690450E-1,3.959541436E-3
9.356810000E-1,-1.185969189E-1,3.343959774E-1,-3.432553702E-3
9.574590000E-1,-1.364863382E-1,3.218136830E-1,6.967168155E-3
9.792140000E-1,-1.448625111E-1,3.214348199E-1,-5.811520656E-4
1.000977000E0,-1.503243222E-1,3.420320025E-1,-3.099248420E-3
1.022736000E0,-1.432909257E-1,3.926756874E-1,-1.173741862E-2
1.044474000E0,-1.467814577E-1,3.598890337E-1,-1.596813953E-2
1.066254000E0,-1.359551003E-1,3.304948613E-1,-2.305321873E-2
1.088013000E0,-1.442387959E-1,3.580135027E-1,1.000775013E-3
1.109772000E0,-1.573934140E-1,3.978212738E-1,7.390567667E-3
1.131532000E0,-1.746266021E-1,3.855208882E-1,1.752438282E-2
1.153290000E0,-1.705650347E-1,4.075791438E-1,1.377562438E-2
1.175049000E0,-1.587227785E-1,3.812048756E-1,-7.060897766E-3
1.196808000E0,-1.640557133E-1,3.827307431E-1,1.366078712E-2
1.218567000E0,-1.630543776E-1,3.885590284E-1,-1.094890274E-3
1.240325000E0,-1.552378563E-1,3.829161363E-1,7.543385562E-3
1.262086000E0,-1.840085327E-1,4.166627933E-1,2.082854161E-3
1.283845000E0,-1.912375185E-1,3.967405621E-1,6.798508532E-3
1.305603000E0,-1.840994204E-1,3.802461150E-1,7.874722834E-3
1.327361000E0,-1.575166807E-1,3.834177909E-1,1.562005775E-2
1.349121000E0,-1.584099159E-1,4.081281973E-1,-5.405425391E-3
1.370880000E0,-1.644665167E-1,4.365760709E-1,9.153913177E-3
1.392670000E0,-1.580299017E-1,4.458796854E-1,1.545951057E-2
1.414429000E0,-1.793411755E-1,4.197821367E-1,4.458461393E-3
1.436188000E0,-1.543742591E-1,4.104454855E-1,-1.108029550E-2
1.457947000E0,-1.551993377E-1,3.974166099E-1,1.460007836E-2
1.479706000E0,-1.523741276E-1,4.090944132E-1,9.153448369E-3
1.501465000E0,-1.483920915E-1,4.129578878E-1,-9.154083911E-3
1.523223000E0,-1.754935797E-1,4.124297015E-1,5.096062573E-3
1.544983000E0,-1.706198707E-1,4.310887880E-1,-8.539533552E-3
1.566743000E0,-1.741814463E-1,4.178946920E-1,4.069255244E-4
1.588502000E0,-1.927235701E-1,4.118842294E-1,-5.409114733E-3
1.610260000E0,-1.711054088E-1,3.833964486E-1,2.110506880E-4
1.632032000E0,-1.616482501E-1,3.838464284E-1,-7.325083991E-3
1.653778000E0,-1.685370742E-1,4.120867623E-1,-1.165386168E-2
1.675537000E0,-1.494268568E-1,4.348493516E-1,-2.020768722E-2
1.697296000E0,-1.625092527E-1,4.227319473E-1,-3.044979578E-2
1.719055000E0,-1.994482335E-1,4.239727996E-1,-1.672852710E-3
1.740827000E0,-1.820910662E-1,4.018026794E-1,-1.561863820E-2
1.762573000E0,-1.723928195E-1,4.265108201E-1,-1.552508732E-2
1.784333000E0,-1.606075006E-1,4.261791368E-1,-2.853442380E-2
1.806099458E0,2.396023791E-1,4.143373556E-1,-1.729668631E-2
1.827852458E0,5.512771362E-1,6.438796733E-1,-4.560978957E-2
1.849637458E0,1.196841561E-2,6.785883068E-1,-7.747875941E-3
1.871376458E0,4.380904267E-1,8.811693323E-1,-3.087073820E-2
1.893135458E0,1.350330986E0,7.646259190E-1,1.481808608E-1
1.914924458E0,-1.915163539E0,-5.888065032E-1,-1.179563747E-1
1.936683458E0,-1.666999375E0,3.738237160E-1,-1.758769378E-1
1.958437458E0,-1.166733220E-1,5.128769362E-1,-5.987963615E-1
1.980184458E0,4.077541217E0,-3.292471386E-1,6.945384879E-1
2.001960458E0,2.000526456E0,6.928122436E-1,-1.915420525E0
2.023717458E0,1.510585041E0,1.484310431E0,-2.494552006E0
2.045478458E0,1.329801832E-1,8.863732081E-1,-2.440727655E0
2.067237458E0,-1.213637848E0,3.099568452E-1,-3.304857689E0
2.088997458E0,-2.422661512E0,6.663265860E-2,-3.460982147E0
2.110757458E0,-2.743020079E0,-4.189511377E-1,-2.871696830E0
2.132529458E0,-2.097712735E0,2.932083731E-1,-2.551574345E0
2.154274458E0,-3.282003262E0,-3.930989528E-1,-2.962293882E0
2.176033458E0,-2.657339366E0,-5.568080175E-1,-3.609863368E0
2.197792458E0,-2.098510588E0,5.432023872E-1,-3.803702660E0
2.219563458E0,-2.784412665E-1,1.255036281E0,-3.221577258E0
2.241325458E0,-1.199788279E0,2.255819436E-1,-3.824748835E0
2.263069458E0,-4.619442891E-1,-4.459462340E-1,-4.685669187E0
2.284822458E0,-3.309545621E-1,-7.453611707E-1,-5.313721544E0
2.306587458E0,1.809607264E-1,-6.738679227E-1,-2.931479933E0
2.328356458E0,-5.658558894E-1,-6.088404162E-1,-2.258418049E0
2.350105458E0,1.896067118E-1,-1.048820553E0,-1.566074825E0
2.371864458E0,6.056591289E-1,-7.394716358E-1,-1.006003367E0
2.393653458E0,-3.026583507E-1,-4.774008190E-1,-1.907143206E0
2.415413458E0,-1.767714522E-1,-3.759726774E-1,-1.991295749E0
2.437173458E0,2.082812385E-1,-2.584162157E-1,-2.129945219E0
2.458931458E0,3.232167223E-1,2.640970963E-1,-1.965467282E0
2.480691458E0,-4.434699382E-1,4.749681580E-1,-4.810850765E-1
2.502450458E0,1.293365072E0,-1.195727827E0,1.632476646E-1
2.524185458E0,5.345828787E-2,-4.434360243E-1,-1.492643499E-1
2.545967458E0,-5.797489834E-1,7.754887301E-1,-1.034438742E0
2.567726458E0,-2.868892688E-1,7.128991836E-1,-1.868928144E0
2.589485458E0,1.682335306E0,1.277906642E0,-5.320594946E-1
2.611244458E0,1.183995681E0,6.830748023E-1,-1.353838146E0
2.633013458E0,7.599441996E-1,-7.205691157E-3,-1.289678403E0
2.654763458E0,1.523289432E0,-2.557327457E-1,-1.120401802E0
2.676521458E0,9.490726823E-1,4.339090097E-1,1.675520522E0
2.698280458E0,7.619445321E-1,-6.075570620E-1,9.512326437E-1
2.720037458E0,1.054038901E0,-3.513929197E-1,7.442097808E-1
2.741798458E0,8.803339845E-1,2.058400260E-1,-7.352910228E-2
2.763557458E0,8.830003148E-1,1.271228976E0,-3.194551720E-1
2.785316458E0,1.508045595E0,8.232202093E-1,-1.767536986E0
2.807075458E0,1.782810351E0,1.138923680E-1,-8.376577156E-1
2.828848458E0,-1.485082318E-1,9.321695513E-1,2.545528324E-1
2.850613458E0,6.672387151E-1,5.250403507E-1,1.113047978E0
2.872364458E0,3.305721907E-1,-7.291282345E-4,1.432581137E0
2.894142458E0,7.505990334E-1,1.819215335E-1,2.107666158E-1
2.915885458E0,5.795607031E-1,6.150121889E-1,-8.266648771E-1
2.937660458E0,9.721537803E-2,1.174199402E0,-1.047035179E0
2.959419458E0,4.401365867E-1,8.695436789E-1,1.456927335E-1
2.981185458E0,7.137423521E-1,3.485728818E-3,2.709527009E-1
3.002937458E0,7.576015858E-1,-1.892442666E-2,3.219239030E-1
3.024705458E0,3.920224073E-1,3.083950539E-1,-5.342550875E-1
3.046455458E0,2.581230326E-1,6.871232682E-1,-9.843702766E-1
3.068215458E0,7.233827113E-2,8.607577258E-1,-1.203978467E0
3.089973458E0,2.079460834E-1,7.444691049E-1,-7.576202238E-1
3.111734458E0,4.730713578E-1,1.043250532E-1,2.554313583E-1
3.133491458E0,4.532678982E-1,-2.463962955E-1,3.799118004E-1
3.155251458E0,2.347867950E-1,-7.024877775E-1,-1.213519808E-1
3.177009458E0,3.389848357E-1,-7.155363509E-1,-4.874536445E-1
3.198769458E0,1.201803376E0,-2.789528979E-1,-5.991587792E-1
3.220525458E0,1.095206369E0,-5.558314594E-1,-7.471395282E-1
3.242285458E0,1.895321050E-1,-7.386584252E-2,-3.120868032E-1
3.264045458E0,2.316935631E-1,1.403234227E-2,-3.478743942E-1
3.285835458E0,3.865599384E-1,-4.493461341E-1,-5.757269396E-1
3.307594458E0,3.476293593E-1,-2.793165581E-1,-4.170246629E-1
3.329353458E0,-9.450273592E-2,-1.530547069E-1,-6.749978971E-1
3.351112458E0,5.894969497E-1,-8.842552735E-1,-9.553574158E-1
3.372857458E0,8.931202371E-1,-3.631133346E-1,-8.754211539E-1
3.394630458E0,9.011409359E-1,-3.373016142E-2,-2.744020282E-1
3.416377458E0,1.633840692E-1,-4.425563473E-1,-1.434769951E-1
3.438148458E0,5.205880249E-1,-3.767882178E-1,1.731717052E-1
3.459908458E0,5.108534341E-1,-2.548373908E-1,-2.755836363E-2
3.481666458E0,3.226076252E-1,-3.437631072E-1,-8.191097628E-1
3.503425458E0,6.637361598E-1,-1.568918874E-1,-2.047093206E-1
3.525180458E0,8.657826767E-1,-5.565611463E-2,-2.115201026E-1
3.546943458E0,8.078412281E-1,-5.201814241E-1,-5.279725101E-1
3.568702458E0,-1.973797079E-1,-6.387889411E-1,3.750275115E-1
3.590461458E0,-3.065312357E-1,-7.488921580E-1,2.181747822E-1
3.612224458E0,2.709030178E-1,-3.069035754E-1,2.352004307E-1
3.633979458E0,8.371391407E-1,-1.392812067E-1,-3.414952647E-1
3.655738458E0,7.893605183E-1,-4.791003853E-1,-5.174658310E-1
3.677497458E0,6.998159654E-1,-7.108131163E-2,2.792399596E-1
3.699257458E0,1.953313004E-1,-8.559944560E-2,2.786429954E-1
3.721036458E0,-3.858967271E-2,-3.234367238E-1,1.480943129E-1
3.742805458E0,1.210306306E-1,-4.809215737E-1,1.736729943E-1
3.764565458E0,3.895841914E-1,-3.863462592E-1,1.877958474E-1
3.786324458E0,7.232293133E-1,-2.882356085E-1,1.499908208E-1
3.808068458E0,5.062791938E-1,-7.178333382E-2,3.502792352E-2
3.829841458E0,4.188038244E-1,-2.771675054E-1,2.302922596E-1
3.851600458E0,1.637697479E-1,-4.912896372E-1,5.103105201E-1
3.873344458E0,4.041035588E-1,-3.198988295E-1,3.071755440E-1
3.895118458E0,3.777572111E-1,1.694249693E-2,-1.730724122E-1
3.916878458E0,2.755967057E-1,-1.029986946E-1,-1.994179879E-2
3.938636458E0,5.927284820E-3,-4.646111311E-1,6.472269849E-1
