"Time (s)","X (µT)","Y (µT)","Z (µT)"
0.000000000E0,-1.634004593E1,-1.909730530E1,3.908364868E1
2.174000000E-2,-1.632957268E1,-1.912163544E1,3.907612991E1
4.351800000E-2,-1.633028030E1,-1.912195206E1,3.907567596E1
6.527300000E-2,-1.632597160E1,-1.911989212E1,3.907848740E1
8.703600000E-2,-1.632155037E1,-1.911867332E1,3.908092499E1
1.087950000E-1,-1.634847069E1,-1.904693031E1,3.910469818E1
1.305330000E-1,-1.634924698E1,-1.903993416E1,3.910778427E1
1.523130000E-1,-1.635368156E1,-1.902387238E1,3.911374283E1
1.740720000E-1,-1.635072708E1,-1.902148819E1,3.911614227E1
1.958310000E-1,-1.636603737E1,-1.896812439E1,3.913565063E1
2.175910000E-1,-1.635668373E1,-1.898220825E1,3.913272095E1
2.393490000E-1,-1.636486244E1,-1.895035172E1,3.914474487E1
2.611080000E-1,-1.639171219E1,-1.887718391E1,3.916885757E1
2.828670000E-1,-1.637414551E1,-1.891606140E1,3.915744781E1
3.046260000E-1,-1.637032890E1,-1.891290283E1,3.916056442E1
3.263840000E-1,-1.636065674E1,-1.893123817E1,3.915575027E1
3.481450000E-1,-1.638630104E1,-1.885899925E1,3.917987823E1
3.699040000E-1,-1.638321114E1,-1.885937500E1,3.918098831E1
3.916620000E-1,-1.636257744E1,-1.888413811E1,3.917768860E1
4.134200000E-1,-1.634684181E1,-1.890497398E1,3.917419815E1
4.351800000E-1,-1.635994339E1,-1.885819244E1,3.919128036E1
4.569390000E-1,-1.638753319E1,-1.878613663E1,3.921434784E1
4.787290000E-1,-1.636100578E1,-1.884987068E1,3.919483566E1
5.004880000E-1,-1.635035133E1,-1.886993027E1,3.918964005E1
5.222470000E-1,-1.632765961E1,-1.891715813E1,3.917632675E1
5.440060000E-1,-1.631640816E1,-1.894073105E1,3.916961670E1
5.657650000E-1,-1.630421829E1,-1.895920181E1,3.916575241E1
5.875240000E-1,-1.629627609E1,-1.898122978E1,3.915839386E1
6.092820000E-1,-1.631034279E1,-1.894190788E1,3.917157745E1
6.310420000E-1,-1.630238914E1,-1.895396423E1,3.916905594E1
6.528020000E-1,-1.629668617E1,-1.895898438E1,3.916900253E1
6.745610000E-1,-1.628484917E1,-1.897429848E1,3.916651154E1
6.963190000E-1,-1.628869629E1,-1.894431305E1,3.917942047E1
7.180910000E-1,-1.630177116E1,-1.890067291E1,3.919505692E1
7.398370000E-1,-1.628989029E1,-1.892394066E1,3.918877029E1
7.615960000E-1,-1.627530098E1,-1.894647980E1,3.918394089E1
7.833550000E-1,-1.627788925E1,-1.894066620E1,3.918567657E1
8.051140000E-1,-1.630227852E1,-1.886880302E1,3.921019363E1
8.268860000E-1,-1.628426933E1,-1.888787651E1,3.920849609E1
8.486320000E-1,-1.626650238E1,-1.891628075E1,3.920217896E1
8.703920000E-1,-1.623537636E1,-1.896489906E1,3.919158936E1
8.921584583E-1,-1.616326904E1,-1.904580498E1,3.918215179E1
9.139114583E-1,-1.616956329E1,-1.912905502E1,3.913898849E1
9.356964583E-1,-1.623640251E1,-1.914366531E1,3.910415268E1
9.574354583E-1,-1.630685997E1,-1.905171013E1,3.911974335E1
9.791944583E-1,-1.632277298E1,-1.900290108E1,3.913683701E1
1.000983458E0,-1.633440590E1,-1.897517395E1,3.914543915E1
1.022742458E0,-1.642888260E1,-1.896479797E1,3.911091995E1
1.044496458E0,-1.633279800E1,-1.886258507E1,3.920048523E1
1.066243458E0,-1.636673355E1,-1.883765030E1,3.919832230E1
1.088019458E0,-1.523207092E1,-2.178744507E1,4.295266724E1
1.109776458E0,-1.755714035E1,-2.135506248E1,4.227704620E1
1.131537458E0,-1.987832069E1,-2.147982979E1,4.117170715E1
1.153296458E0,-2.165282440E1,-2.206644821E1,3.994831085E1
1.175056458E0,-2.380096245E1,-2.323400879E1,3.801756668E1
1.196816458E0,-2.670864105E1,-2.444341850E1,3.522510910E1
1.218588458E0,-3.136873627E1,-2.558888054E1,3.021343803E1
1.240333458E0,-3.322086334E1,-2.587218285E1,2.790420532E1
1.262092458E0,-3.820763779E1,-2.588754845E1,2.053416252E1
1.283851458E0,-4.142390823E1,-2.498434448E1,1.454244518E1
1.305622458E0,-4.413857269E1,-2.366778755E1,6.577415466E0
1.327384458E0,-4.497912979E1,-2.297141838E1,-9.122714996E-1
1.349128458E0,-4.414048386E1,-2.306945419E1,-8.429609299E0
1.370881458E0,-4.261079788E1,-2.324942017E1,-1.397943687E1
1.392646458E0,-3.973900986E1,-2.305708504E1,-2.099577141E1
1.414415458E0,-3.659526443E1,-2.283401680E1,-2.628753281E1
1.436164458E0,-3.302778244E1,-2.342312241E1,-3.020203972E1
