,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
69,1501437000.0,-0.1856240453,0.4387984514,-0.01561757611
70,1523217000.0,-0.1742395164,0.4554273115,-0.007635773282
71,1544977000.0,-0.1804500817,0.4491893191,-0.0218511157
72,1566736000.0,-0.1767643259,0.4720164835,-0.0155815986
73,1588495000.0,-0.2011269692,0.5059171781,-0.02140494802
74,1610237000.0,-0.2133885073,0.5007141794,-0.0165319573
75,1632013000.0,-0.2025475502,0.4612034469,-0.02076651887
76,1653772000.0,-0.2027316644,0.4319063749,-0.02598347776
77,1675531000.0,-0.1758500772,0.4621357854,-0.007090451901
78,1697305000.0,-0.1734897389,0.4917292748,-0.03319237975
79,1719050000.0,-0.2093848822,0.5112504235,-0.03196190859
80,1740802000.0,-0.2098292889,0.4850745586,-0.004035914124
81,1762561000.0,-0.2200143345,0.4540974354,-0.02784772771
82,1784321000.0,-0.1916403003,0.4669057612,-0.04379464025
83,1806085000.0,-0.1890017077,0.4961318262,-0.03257952074
84,1827844000.0,-0.1635318576,0.4942459164,-0.02435333342
85,1849622000.0,-0.2027139035,0.5016267836,-0.02985165303
86,1871363000.0,-0.214069379,0.4929677881,-0.02292501624
87,1893140000.0,-0.1998349172,0.4828107725,-0.04163690804
88,1914880000.0,-0.2111979393,0.4831021832,-0.04242219367
89,1936670000.0,-0.2205102515,0.4742682097,-0.01506993525
90,1958429000.0,-0.1850755947,0.5093206596,-0.05508000857
91,1980188000.0,-0.170626796,0.5205474233,-0.03923590881
92,2001923000.0,-0.1842874266,0.496564045,-0.04344665326
93,2023706000.0,-0.2170316333,0.4733428513,-0.03630595584
94,2045465000.0,-0.2316663187,0.4967494749,-0.03402204255
95,2067224000.0,-0.194636505,0.5425775757,-0.06656703274
96,2088970000.0,-0.1808315394,0.5052990178,-0.01356102357
97,2110743000.0,-0.1713300698,0.4803785136,-0.0173606665
98,2132501000.0,-0.2061971081,0.4707513288,-0.04101457243
