"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
0.000000000E0,4.675940852E1,1.203276950E1,1.053592285E3,-1.000000000E0,-1.000000000E0,3.032868634E2,3.032868634E2
2.871298790E-2,4.675940852E1,1.203276950E1,1.053592285E3,-1.000000000E0,-1.000000000E0,3.032868634E2,3.032868634E2
2.710620165E-1,4.675937342E1,1.203295774E1,1.053166260E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
5.965099335E-1,4.675937330E1,1.203295836E1,1.053079224E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
2.253477931E0,4.675937757E1,1.203293549E1,1.052998657E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
