"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,9.275454283E-2,3.594033048E-2,-1.262622699E-2
2.176800000E-2,9.270065278E-2,3.592647985E-2,-1.021661144E-2
4.352700000E-2,9.811063111E-2,3.487393260E-2,-1.319111511E-2
6.528700000E-2,9.316346049E-2,3.610599041E-2,-1.215201896E-2
8.704500000E-2,8.812376112E-2,3.855243698E-2,-7.526804693E-3
1.087990000E-1,9.184607863E-2,3.484824672E-2,-8.543924429E-3
1.305640000E-1,9.810657054E-2,3.486527130E-2,-1.439634338E-2
1.523230000E-1,9.069374949E-2,3.609170765E-2,-1.342599280E-2
1.740860000E-1,9.310285747E-2,3.607544675E-2,-1.215270441E-2
1.958710000E-1,9.062666446E-2,3.606699780E-2,-1.222160738E-2
2.176310000E-1,9.424590319E-2,3.851968795E-2,-1.097054314E-2
2.393890000E-1,9.551683068E-2,3.976252675E-2,-1.457925793E-2
2.611480000E-1,9.183851629E-2,3.728908673E-2,-1.583103649E-2
2.828960000E-1,9.177941084E-2,3.479366750E-2,-1.457019895E-2
3.046660000E-1,9.046484530E-2,3.847092390E-2,-1.348482817E-2
3.264250000E-1,9.279591590E-2,3.719226643E-2,-9.773924947E-3
3.481850000E-1,9.524768591E-2,3.717636317E-2,-1.211539749E-2
3.699570000E-1,9.524793178E-2,3.469261155E-2,-1.446922682E-2
3.917330000E-1,9.145697951E-2,3.712651879E-2,-1.342457533E-2
4.134920000E-1,8.893847466E-2,3.957022727E-2,-1.475531328E-2
4.352646667E-1,9.501053393E-2,3.581999242E-2,-1.449959353E-2
4.570286667E-1,9.242182225E-2,3.947933763E-2,-1.344898622E-2
4.787986667E-1,8.491571248E-2,3.573191166E-2,-1.116185170E-2
5.005586667E-1,9.222574532E-2,3.816962987E-2,-1.342285238E-2
5.223126667E-1,8.960905671E-2,3.810554743E-2,-1.349313371E-2
5.440646667E-1,8.943238854E-2,3.927384689E-2,-1.111280918E-2
5.658426667E-1,8.814344555E-2,3.676303476E-2,-1.350151002E-2
5.875826667E-1,9.039694071E-2,3.420889378E-2,-9.763057344E-3
6.093726667E-1,8.789852262E-2,3.541092947E-2,-1.468061283E-2
6.311206667E-1,8.892177790E-2,3.533764184E-2,-1.223810017E-2
6.528906667E-1,8.755546808E-2,3.775803372E-2,-1.353529282E-2
6.746356667E-1,8.739939332E-2,3.645595908E-2,-1.350861229E-2
6.964086667E-1,9.343019128E-2,3.516060114E-2,-1.571987011E-2
7.181676667E-1,8.823801577E-2,4.001695290E-2,-1.235753484E-2
7.399266667E-1,8.682709932E-2,3.375421092E-2,-1.104761474E-2
7.616916667E-1,9.035866708E-2,3.862373158E-2,-1.346883085E-2
7.834486667E-1,9.001868218E-2,3.354856744E-2,-9.744129144E-3
8.052036667E-1,8.871392906E-2,3.475359082E-2,-1.101248804E-2
8.269946667E-1,8.734998107E-2,3.592942655E-2,-1.469160523E-2
8.487526667E-1,8.462429792E-2,3.706720099E-2,-1.238094736E-2
8.705116667E-1,8.326783031E-2,3.452827409E-2,-1.597541384E-2
8.922706667E-1,8.773004264E-2,3.560310230E-2,-1.105027273E-2
9.140296667E-1,9.245757759E-2,3.180883080E-2,-1.203520130E-2
9.357886667E-1,8.609936386E-2,3.296976909E-2,-1.344242599E-2
9.575476667E-1,8.580376953E-2,3.285838664E-2,-1.103518996E-2
9.793066667E-1,8.436708897E-2,3.400579840E-2,-1.350996457E-2
1.001065667E0,8.534200490E-2,3.265855461E-2,-1.344993059E-2
1.022854667E0,8.504524827E-2,3.580265120E-2,-1.108709630E-2
1.044613667E0,8.752590418E-2,3.455746174E-2,-1.460520923E-2
1.066375667E0,8.877047151E-2,3.454840928E-2,-1.818592846E-2
1.088132667E0,9.108146280E-2,3.326607496E-2,-1.447522175E-2
1.109891667E0,8.978231251E-2,3.942232206E-2,-1.585625112E-2
1.131650667E0,8.598677814E-2,3.567750007E-2,-1.346574258E-2
1.153403667E0,8.961874247E-2,3.563900664E-2,-1.577337272E-2
1.175178667E0,9.197550267E-2,3.559739143E-2,-1.450057514E-2
1.196927667E0,8.816151321E-2,3.555727005E-2,-1.219473686E-2
1.218686667E0,8.812873811E-2,3.800715506E-2,-1.466156170E-2
1.240475667E0,8.811193705E-2,3.675353155E-2,-1.704368740E-2
1.262230667E0,8.929276466E-2,3.549262509E-2,-1.818666235E-2
1.283993667E0,8.788128197E-2,3.420183808E-2,-1.337429229E-2
1.305752667E0,8.654580265E-2,3.416191414E-2,-1.220462937E-2
1.327512667E0,9.268999845E-2,3.290671855E-2,-1.561986003E-2
1.349271667E0,8.523037285E-2,3.534675017E-2,-1.588325575E-2
