"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,9.538350999E-2,3.750529885E-2,-1.203482505E-2
2.175300000E-2,9.170012921E-2,3.750819713E-2,-1.213787682E-2
4.351200000E-2,9.526950866E-2,3.871387616E-2,-7.243818603E-3
6.527100000E-2,9.663835913E-2,4.245468229E-2,-1.452311873E-2
8.703000000E-2,9.166851640E-2,4.120618105E-2,-1.222279761E-2
1.087870000E-1,9.862151742E-2,4.028966650E-2,-1.219688077E-2
1.305490000E-1,9.128093719E-2,3.906381875E-2,-1.357962750E-2
1.523070000E-1,9.746172279E-2,4.030262679E-2,-1.584580541E-2
1.740660000E-1,9.507522732E-2,4.031920433E-2,-1.952910610E-2
1.958250000E-1,9.618888795E-2,4.028995335E-2,-1.467558928E-2
2.175840000E-1,9.610725194E-2,4.273874685E-2,-1.232263073E-2
2.393430000E-1,9.365560859E-2,4.149923101E-2,-1.356826816E-2
2.611020000E-1,9.977889806E-2,4.024904594E-2,-1.336854324E-2
2.828610000E-1,9.245791286E-2,4.273489118E-2,-1.724588312E-2
3.046350000E-1,9.490822256E-2,3.778271005E-2,-1.706463471E-2
3.263790000E-1,9.729054570E-2,4.146631062E-2,-1.587621868E-2
3.481390000E-1,9.350594133E-2,4.144035652E-2,-1.236507762E-2
3.699280000E-1,9.604661167E-2,3.774126992E-2,-1.703142747E-2
3.916880000E-1,9.348371625E-2,4.017924145E-2,-1.474746875E-2
4.134460000E-1,9.462999552E-2,3.644088283E-2,-1.221934892E-2
4.352050000E-1,9.340144694E-2,3.767185286E-2,-1.469226554E-2
4.569640000E-1,9.342230111E-2,3.890579566E-2,-1.833571866E-2
4.787230000E-1,9.442950785E-2,3.884317726E-2,-1.107331272E-2
5.004720000E-1,9.566741437E-2,4.131099954E-2,-1.350549981E-2
5.222410000E-1,9.073416144E-2,3.758608177E-2,-1.476383861E-2
5.440000000E-1,9.425276518E-2,4.124105722E-2,-1.113197021E-2
5.657600000E-1,9.057353437E-2,4.122974351E-2,-1.485047303E-2
5.875180000E-1,9.665929526E-2,3.873243183E-2,-1.341793872E-2
6.092860000E-1,9.170529991E-2,3.994500637E-2,-1.599441655E-2
6.310250000E-1,8.785719424E-2,3.988335654E-2,-1.489449479E-2
6.527950000E-1,9.631074220E-2,3.982197493E-2,-1.224550884E-2
6.745550000E-1,8.884875476E-2,3.978938237E-2,-1.245290227E-2
6.963230000E-1,9.498275071E-2,3.728841618E-2,-1.584035158E-2
7.180730000E-1,9.363938123E-2,3.971375525E-2,-1.593253948E-2
7.398290000E-1,9.481583536E-2,3.845224530E-2,-1.587068848E-2
