"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,9.372569621E-2,4.033819214E-2,-8.743163198E-4
2.175900000E-2,9.253525734E-2,3.787583113E-2,-2.057026140E-3
4.351800000E-2,9.212582558E-2,4.041168094E-2,-8.804176003E-3
6.527000000E-2,9.212809801E-2,3.917349875E-2,-8.776023053E-3
8.703600000E-2,9.573484957E-2,4.409535602E-2,-6.376280449E-3
1.087950000E-1,9.697881341E-2,4.038956761E-2,-6.257237867E-3
1.305590000E-1,9.581406415E-2,3.545832634E-2,-8.588531986E-3
1.523130000E-1,9.454320371E-2,3.915772215E-2,-7.502760738E-3
1.740720000E-1,9.090240300E-2,4.164351895E-2,-1.007191185E-2
1.958310000E-1,9.082703292E-2,4.038943723E-2,-6.429241039E-3
2.175900000E-1,9.457846731E-2,3.915945068E-2,-9.912691079E-3
2.393490000E-1,9.567727894E-2,3.789152205E-2,-3.826036118E-3
2.611090000E-1,8.839784563E-2,3.790955245E-2,-1.005698834E-2
2.828670000E-1,9.202218056E-2,4.159278795E-2,-1.003931556E-2
3.046260000E-1,9.313164651E-2,3.785504028E-2,-3.896202659E-3
3.263850000E-1,9.572742879E-2,3.664996102E-2,-9.823333472E-3
3.481320000E-1,9.190208465E-2,4.155107960E-2,-7.630788255E-3
3.698940000E-1,9.185100347E-2,3.905730322E-2,-6.370018702E-3
3.916580000E-1,8.923228085E-2,3.776727989E-2,-2.797423163E-3
4.134210000E-1,9.295398742E-2,4.023641720E-2,-7.571045309E-3
4.351800000E-1,9.046924114E-2,3.898499906E-2,-8.817330003E-3
4.569330000E-1,9.664697945E-2,4.269718006E-2,-1.113987248E-2
4.786980000E-1,9.166499972E-2,4.021244869E-2,-7.606390864E-3
5.004580000E-1,9.770181030E-2,4.016665369E-2,-6.231025327E-3
5.222160000E-1,9.019981325E-2,3.889208287E-2,-4.000712186E-3
5.439860000E-1,9.263452888E-2,4.011163116E-2,-5.165720824E-3
5.657350000E-1,9.272587299E-2,3.766098991E-2,-8.723704144E-3
5.874940000E-1,9.013221413E-2,3.884247690E-2,-7.617492229E-3
6.092530000E-1,8.643760532E-2,4.131548852E-2,-7.777014747E-3
6.310270000E-1,9.141399711E-2,3.885419294E-2,-9.992765263E-3
6.527920000E-1,8.637031168E-2,3.880425543E-2,-1.013233699E-2
6.745300000E-1,9.729707241E-2,3.874042630E-2,-9.825131856E-3
6.962900000E-1,8.989422023E-2,3.872032836E-2,-1.123700291E-2
7.180480000E-1,9.594279528E-2,4.116564617E-2,-7.507245988E-3
7.398070000E-1,8.853174746E-2,3.868943825E-2,-5.247287452E-3
7.615650000E-1,8.968929946E-2,3.739149868E-2,-1.241737977E-2
7.833250000E-1,9.553508461E-2,4.099034518E-2,-6.308435928E-3
8.050840000E-1,9.171175957E-2,4.093333706E-2,-6.413659081E-3
8.268430000E-1,8.923007548E-2,3.843058646E-2,-1.124739554E-2
8.486260000E-1,8.902022243E-2,3.714454547E-2,-1.580653712E-3
8.703870000E-1,9.160535038E-2,3.840928152E-2,-7.564243861E-3
8.921510000E-1,9.155300260E-2,3.713938221E-2,-8.742167614E-3
9.139100000E-1,8.890476823E-2,3.706096858E-2,-7.608597632E-3
9.356690000E-1,9.118618071E-2,3.947610408E-2,-3.983174916E-3
9.574280000E-1,9.243946522E-2,3.326160461E-2,-1.103908103E-2
9.791870000E-1,9.344284236E-2,3.688983247E-2,-8.682100102E-3
1.000941000E0,9.328866750E-2,3.436614200E-2,-5.012485664E-3
1.022705000E0,9.396730363E-2,3.987314552E-2,-1.412682887E-2
1.044449000E0,9.378055483E-2,4.105466232E-2,-8.131715469E-3
1.066223000E0,9.022486210E-2,3.737564757E-2,-1.417449489E-2
1.087983000E0,9.503304958E-2,3.857233003E-2,-1.165637188E-2
1.109741000E0,9.509776533E-2,4.229622707E-2,-1.535550226E-2
1.131491000E0,9.502764046E-2,3.980233520E-2,-1.288980991E-2
1.153243000E0,9.873849154E-2,3.980553150E-2,-1.399155986E-2
1.175018000E0,9.376209974E-2,4.226682335E-2,-1.177581027E-2
1.196778000E0,9.371271729E-2,3.977506608E-2,-1.051503699E-2
1.218536000E0,9.860231727E-2,3.604455665E-2,-1.149871387E-2
1.240301000E0,9.238385409E-2,4.096947238E-2,-1.057905331E-2
1.262054000E0,9.491518885E-2,4.222142324E-2,-1.415301487E-2
1.283813000E0,9.480863065E-2,3.971692920E-2,-1.048265304E-2
1.305572000E0,9.230558574E-2,4.093012586E-2,-1.178545412E-2
1.327331000E0,9.355645627E-2,3.968503699E-2,-1.533828210E-2
1.349085000E0,9.226933867E-2,4.090822861E-2,-1.299123839E-2
1.370849000E0,8.987250179E-2,3.968823329E-2,-1.544134691E-2
1.392608000E0,9.471844882E-2,3.966075554E-2,-1.409967989E-2
1.414367000E0,9.225086123E-2,3.841208667E-2,-1.655080356E-2
1.436126000E0,9.339791536E-2,3.714908287E-2,-1.407909207E-2
1.457886000E0,9.462279081E-2,4.208532721E-2,-1.656781323E-2
1.479644000E0,9.077312797E-2,4.079883173E-2,-1.182441320E-2
1.501415000E0,9.324506670E-2,3.709197789E-2,-1.167101506E-2
1.523163000E0,9.184537828E-2,4.198164865E-2,-8.204926737E-3
1.544937000E0,9.309466183E-2,3.704095259E-2,-8.057653904E-3
1.566681000E0,9.076252580E-2,3.954485804E-2,-1.420689281E-2
1.588440000E0,9.317804873E-2,3.952419013E-2,-1.413879357E-2
1.610199000E0,9.180068225E-2,3.824096173E-2,-1.053150371E-2
1.631971000E0,9.538490325E-2,4.067739099E-2,-8.075893857E-3
1.653729000E0,9.298805147E-2,3.945739940E-2,-1.052600238E-2
1.675506000E0,9.059653431E-2,3.700249642E-2,-1.294788159E-2
1.697265000E0,9.413556755E-2,3.941822425E-2,-1.049293578E-2
1.719024000E0,9.053526819E-2,4.066378996E-2,-1.785409637E-2
1.740755000E0,9.161624312E-2,3.567645326E-2,-1.168323215E-2
1.762526000E0,9.411002696E-2,3.939182684E-2,-1.410883944E-2
1.784301000E0,8.667582273E-2,3.937389329E-2,-1.311072893E-2
1.806061000E0,9.518814087E-2,4.180568084E-2,-1.292768028E-2
1.827820000E0,9.271998703E-2,4.178919643E-2,-1.540714502E-2
1.849558000E0,9.259082377E-2,4.052232951E-2,-9.354844689E-3
1.871337000E0,9.389416873E-2,4.177534580E-2,-1.296316180E-2
1.893097000E0,9.389071167E-2,3.805245459E-2,-1.528901979E-2
1.914857000E0,9.246075153E-2,3.799490258E-2,-9.300054982E-3
1.936620000E0,9.611287713E-2,3.797794133E-2,-9.197453037E-3
1.958368000E0,9.250543267E-2,3.675040230E-2,-1.529730950E-2
1.980133000E0,8.875706792E-2,3.796900064E-2,-1.422416512E-2
2.001905000E0,9.236827493E-2,4.040824994E-2,-1.417852659E-2
2.023651000E0,9.611645341E-2,3.848339990E-2,-1.464158017E-2
2.045415000E0,9.117762744E-2,3.848126903E-2,-1.357418578E-2
2.067169000E0,9.608703107E-2,4.094495624E-2,-1.469828282E-2
2.088928000E0,8.988597989E-2,3.845952079E-2,-1.240425557E-2
2.110687000E0,9.607969224E-2,3.846697882E-2,-1.464210916E-2
2.132460000E0,9.359683096E-2,3.846271709E-2,-1.350600459E-2
2.154205000E0,9.476035833E-2,4.091868177E-2,-1.111848094E-2
2.175964000E0,9.483014047E-2,3.722674400E-2,-1.344342064E-2
2.197723000E0,9.473416954E-2,4.090644047E-2,-1.111881714E-2
2.219482000E0,9.608106315E-2,3.968741372E-2,-1.828583516E-2
2.241258000E0,9.468168765E-2,3.840319812E-2,-1.226848271E-2
2.263000000E0,9.836564213E-2,3.840000182E-2,-1.216541883E-2
2.284759000E0,9.231761843E-2,3.718693182E-2,-1.712845266E-2
2.306519000E0,9.462140501E-2,3.837715462E-2,-1.226925850E-2
2.328278000E0,9.210278094E-2,3.835719824E-2,-1.113366801E-2
2.350067000E0,9.576012939E-2,4.328640178E-2,-1.234871987E-2
2.371796000E0,9.700646996E-2,4.452014342E-2,-1.475260314E-2
2.393573000E0,9.450523555E-2,4.203390703E-2,-1.356036775E-2
2.415344000E0,9.334012121E-2,3.957206383E-2,-1.715309359E-2
2.437092000E0,9.698322415E-2,3.955662996E-2,-1.584537700E-2
2.458862000E0,9.082174301E-2,3.832065687E-2,-1.478410792E-2
2.480621000E0,9.932013601E-2,3.828600794E-2,-1.092945598E-2
2.502377000E0,9.068617225E-2,3.951412812E-2,-1.119864173E-2
2.524139000E0,9.563201666E-2,3.703982383E-2,-1.341476571E-2
2.545887000E0,8.948677778E-2,3.828005865E-2,-1.361476909E-2
2.567657000E0,9.439870715E-2,3.827579692E-2,-1.347734965E-2
2.589411000E0,9.685896337E-2,3.950712830E-2,-1.464191545E-2
2.611175000E0,9.434920549E-2,3.949647769E-2,-1.230099704E-2
2.632927000E0,9.064682573E-2,4.072285816E-2,-1.363771968E-2
2.654693000E0,9.314359725E-2,3.949057311E-2,-1.595067605E-2
2.676452000E0,9.307520837E-2,3.823318332E-2,-1.351319719E-2
2.698211000E0,9.659703076E-2,4.189281911E-2,-8.676015772E-3
2.719971000E0,9.457378834E-2,3.951874375E-2,-2.917055413E-2
2.741731000E0,9.833150357E-2,3.735359386E-2,-8.687645942E-2
2.763495000E0,9.111035615E-2,3.833816573E-2,-3.888390213E-2
