,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
0,0.0,46.75949443,12.03333155,1038.484009,-1.0,-1.0,556.0377447,556.0377447
1,84143996.24,46.75949446,12.03333155,1038.484009,-1.0,-1.0,556.0448102,556.0448102
2,836938023.6,46.75949476,12.03333157,1038.484009,-1.0,-1.0,556.6102934,556.6102934
3,858178973.2,46.75949477,12.03333157,1038.484009,-1.0,-1.0,556.610748,556.610748
