"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-4.978865870E-3,-4.254504458E-2,-9.517088081E-2
2.177200000E-2,-1.959133359E-2,4.383021747E-3,-1.221035581E-1
4.353100000E-2,-2.591379540E-2,7.203112786E-2,-9.582077142E-2
6.529000000E-2,-1.481146976E-3,3.528773861E-2,-1.222662477E-1
8.708000000E-2,-4.879197681E-3,6.830246350E-2,-7.994417394E-2
1.088130000E-1,-3.870186616E-2,5.564238737E-2,-7.760764483E-2
1.305800000E-1,-4.374017435E-2,1.139315169E-1,-1.182908994E-1
1.523570000E-1,-5.897379738E-2,1.273493693E-1,-1.137284815E-1
1.741160000E-1,-5.177084539E-2,1.640842916E-1,-9.639755356E-2
1.958760000E-1,-5.378928139E-2,1.833554718E-1,-8.871020087E-2
2.176340000E-1,-4.947726591E-2,1.056807484E-1,-7.554029779E-2
2.394060000E-1,-6.086377279E-2,1.044719188E-1,-9.281195870E-2
2.611520000E-1,-3.768856881E-2,1.156248706E-1,-4.543312144E-2
2.829420000E-1,-4.251131802E-2,1.500579267E-1,-9.203551241E-2
3.046920000E-1,-5.256990395E-2,1.854401686E-1,-5.088162550E-2
3.264600000E-1,-5.149286967E-2,1.794479969E-1,-7.212648315E-2
3.482190000E-1,-4.089184942E-2,1.121300720E-1,-5.820460530E-2
3.699840000E-1,-6.630739352E-2,1.672539758E-1,-4.508951072E-2
3.917370000E-1,-1.028900917E-1,2.194144833E-1,-8.068740073E-2
4.135090000E-1,-7.548629327E-2,2.118081694E-1,-4.502524617E-2
4.352550000E-1,-9.310420984E-2,2.154076970E-1,-4.086953864E-2
4.570440000E-1,-7.756831317E-2,2.136606769E-1,-6.502999617E-2
4.788040000E-1,-8.530285472E-2,2.029958489E-1,-3.050162358E-2
5.005680000E-1,-9.819037383E-2,2.419235958E-1,-4.047902229E-2
5.223210000E-1,-8.356479728E-2,2.559579731E-1,-4.884423173E-2
5.440810000E-1,-8.813486226E-2,2.319432757E-1,-7.950257554E-3
