"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-4.796564076E-4,-1.834408937E-2,-6.184349205E-2
2.173300000E-2,9.551970948E-3,1.423773485E-2,-7.530991292E-2
4.350100000E-2,-1.509896006E-2,4.750278910E-2,-6.808248485E-2
6.527600000E-2,4.567152795E-3,3.804275248E-2,-6.644736581E-2
8.703500000E-2,-1.305839257E-2,5.554891415E-2,-6.000188407E-2
1.087820000E-1,-4.486805257E-3,4.790357462E-2,-6.993570961E-2
1.305230000E-1,-2.807610260E-2,8.998720536E-2,-5.344009298E-2
1.523070000E-1,-5.052855874E-2,1.029772243E-1,-5.740217088E-2
1.740410000E-1,-5.475054081E-2,1.064994683E-1,-6.916682359E-2
1.963298750E-1,-5.239307593E-2,1.334186787E-1,-7.986453303E-2
2.181088750E-1,-3.421638252E-2,1.223540382E-1,-5.274502350E-2
2.398478750E-1,-3.448527907E-2,1.276344485E-1,-3.390231624E-2
2.616068750E-1,-6.409985034E-2,1.416483241E-1,-3.954825520E-2
2.833618750E-1,-5.820652848E-2,1.594901525E-1,-3.810087518E-2
3.051248750E-1,-8.143683105E-2,1.883975807E-1,-3.745605748E-2
3.268838750E-1,-7.509483132E-2,1.909245463E-1,-1.682136706E-2
3.486428750E-1,-5.253374715E-2,1.996295886E-1,-2.151531650E-2
3.704018750E-1,-7.371577921E-2,1.827480740E-1,-2.880962210E-2
3.921608750E-1,-7.680529721E-2,2.121906138E-1,-2.450106698E-2
4.139278750E-1,-1.110353545E-1,2.200940394E-1,-2.595330065E-2
4.356898750E-1,-1.007570183E-1,2.318924598E-1,-9.435214499E-3
4.574378750E-1,-9.392463815E-2,2.390220794E-1,-2.636563899E-2
4.791978750E-1,-1.008795083E-1,2.423778331E-1,-3.272794180E-2
5.009558750E-1,-1.011248447E-1,2.440954709E-1,-8.469316714E-3
5.227208750E-1,-8.224043948E-2,2.480767122E-1,-1.441064684E-2
5.444738750E-1,-1.026415393E-1,2.554975414E-1,-9.719326368E-3
5.662328750E-1,-1.200336438E-1,2.629297363E-1,2.964490370E-3
5.879928750E-1,-1.141784247E-1,2.744679373E-1,-2.056050730E-2
6.097478750E-1,-1.162753824E-1,2.972881947E-1,-6.609377943E-3
6.315098750E-1,-1.217352749E-1,2.977922978E-1,7.798404107E-3
6.532698750E-1,-1.122883031E-1,2.775481957E-1,5.118650869E-3
6.750308750E-1,-1.077852162E-1,2.864019034E-1,-9.492955754E-3
6.967878750E-1,-1.145348582E-1,2.918198055E-1,9.832432875E-4
7.185468750E-1,-1.036205734E-1,2.918689587E-1,-2.834795387E-4
7.403058750E-1,-1.403606028E-1,3.055381409E-1,-9.668413908E-4
7.620648750E-1,-1.216433183E-1,2.996828853E-1,7.407376128E-3
7.838248750E-1,-1.272518122E-1,3.071719626E-1,1.194106004E-3
8.055678750E-1,-1.117054728E-1,3.132577446E-1,1.438624271E-2
8.273428750E-1,-1.160162046E-1,3.292776903E-1,3.032332633E-3
8.491008750E-1,-1.420618501E-1,3.350371611E-1,-2.232711788E-2
8.708598750E-1,-1.425898994E-1,3.106833618E-1,-7.727442092E-3
8.925878750E-1,-1.438712710E-1,3.242001875E-1,2.644350974E-2
9.143668750E-1,-1.401451237E-1,3.451109635E-1,2.510439228E-2
9.361058750E-1,-1.360557547E-1,3.454281384E-1,-9.798431658E-3
9.578648750E-1,-1.454691689E-1,3.535178344E-1,8.572420714E-3
9.796238750E-1,-1.427350383E-1,3.604781772E-1,1.311080053E-2
1.001394875E0,-1.385940219E-1,3.312090987E-1,-1.212366033E-2
1.023141875E0,-1.356907331E-1,3.075464768E-1,1.511384990E-2
1.044912875E0,-1.349787250E-1,3.162717285E-1,3.990424099E-2
1.066660875E0,-1.350391340E-1,3.536299548E-1,7.292033518E-3
1.088419875E0,-1.506344804E-1,3.710948570E-1,-9.568437940E-3
1.110176875E0,-1.402951962E-1,3.536430744E-1,1.822434936E-2
1.131937875E0,-1.474955215E-1,3.494700263E-1,1.235547388E-2
1.153696875E0,-1.500086913E-1,3.638081665E-1,8.299520767E-3
1.175474875E0,-1.463448808E-1,3.491243096E-1,-1.096258374E-2
1.197209875E0,-1.359726877E-1,3.679146660E-1,1.976792178E-2
1.218973875E0,-1.487925344E-1,3.593868675E-1,-1.431700231E-2
1.240732875E0,-1.667646004E-1,3.666920863E-1,-3.355152898E-3
1.262491875E0,-1.454558573E-1,3.714797134E-1,1.475617275E-2
1.284250875E0,-1.535260839E-1,3.794370430E-1,1.600642851E-2
1.305997875E0,-1.594862422E-1,3.741669841E-1,1.622634892E-2
1.327768875E0,-1.703958675E-1,3.790839808E-1,1.318505331E-2
1.349527875E0,-1.673429083E-1,3.823184047E-1,8.652831920E-3
