,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
0,0.0,46.75984955,12.03239073,1057.497437,-1.0,-1.0,148.2622779,148.2622779
1,135605931.3,46.75984955,12.03239073,1057.497437,-1.0,-1.0,148.2869979,148.2869979
2,459732890.1,46.75938302,12.03294166,1054.031494,-1.0,-1.0,65.0,65.0
3,681682944.3,46.75937646,12.03294941,1053.547852,-1.0,-1.0,65.0,65.0
4,2302253962.0,46.75937731,12.03293493,1053.312866,-1.0,-1.0,65.0,65.0
5,2650149226.0,46.75936374,12.03276423,1050.81979,1.970000029,-1.0,50.0,50.0
