,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
105,2061203000.0,0.1588197327,-0.1204994202,-9.819580078
106,2080812000.0,0.1556762695,-0.1199006653,-9.830058289
107,2100435000.0,0.1646575928,-0.07080276489,-9.817783813
108,2120058000.0,0.1478924561,-0.07394622803,-9.807904358
109,2139680000.0,0.1992356873,-0.1002914429,-9.817484436
110,2159273000.0,0.1850152588,-0.1169068909,-9.818532257
111,2178896000.0,0.1845661926,-0.1065783691,-9.827663269
112,2198519000.0,0.1345701599,-0.1005908203,-9.756261749
113,2218111000.0,0.1486408997,-0.07319778442,-9.830357666
114,2237733000.0,0.1499880981,-0.09849517822,-9.823771362
115,2257357000.0,0.1511856079,-0.07634124756,-9.831555176
116,2276949000.0,0.1582209778,-0.04326004028,-9.797276459
117,2296572000.0,0.1481918335,-0.06256988525,-9.836345215
118,2316195000.0,0.1886077881,-0.06092330933,-9.813293152
119,2335817000.0,0.1517843628,-0.05598358154,-9.836794281
120,2355410000.0,0.1658551025,0.01556762695,-9.809401245
121,2375032000.0,3.1744487,-1.323697357,-9.748627625
122,2394654000.0,3.337459717,-1.126856689,-9.768536224
123,2414268000.0,2.52973938,-0.3484753418,-9.811646576
124,2433869000.0,2.220632172,-0.123792572,-9.717342682
125,2453490000.0,0.6143225098,0.106129303,-9.859846344
126,2473116000.0,-4.643493805,0.4132905579,-9.941277008
127,2492708000.0,-4.051774292,0.7412585449,-10.72804092
128,2512336000.0,1.895807648,0.84948349,-10.18467087
129,2531954000.0,0.9550140381,-1.137783966,-9.435927887
130,2551576000.0,4.925207977,0.8144563293,-5.701194305
131,2571168000.0,5.064867554,0.1386117554,-11.06214615
132,2590791000.0,2.533780975,0.7111711121,-13.77465546
133,2610425000.0,1.810934143,0.4665797424,-12.72309219
134,2630527042.0,2.897225189,-0.219743042,-12.81694702
135,2650121042.0,5.101840668,-0.5956114197,-13.64846786
136,2669744042.0,6.170767822,-2.063009949,-13.3812735
137,2689366042.0,5.157375183,-1.300944672,-10.54152878
138,2708977042.0,4.217180328,-0.5813909912,-9.429940338
139,2728611042.0,5.344486084,0.6792874146,-10.53703812
