"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,9.169676900E-2,3.576892987E-2,-1.349948905E-2
2.175900000E-2,9.566310048E-2,4.082628340E-2,-1.401478425E-2
4.351800000E-2,9.566671401E-2,3.959095478E-2,-1.398658473E-2
6.527700000E-2,9.322288632E-2,3.588696569E-2,-1.397065353E-2
8.704700000E-2,9.686729312E-2,3.710914031E-2,-1.269108243E-2
1.088250000E-1,9.309775382E-2,3.585626930E-2,-9.151609614E-3
1.305840000E-1,9.689684957E-2,3.711449727E-2,-1.510099042E-2
1.523430000E-1,9.566115588E-2,3.463995457E-2,-1.507909130E-2
1.740970000E-1,9.811435640E-2,3.587158769E-2,-1.624369808E-2
1.958620000E-1,9.191416949E-2,3.709382191E-2,-1.523916423E-2
2.176210000E-1,9.055421501E-2,3.953250125E-2,-1.051084418E-2
2.393810000E-1,9.538485110E-2,3.579680249E-2,-7.879593410E-3
2.611400000E-1,9.295672178E-2,3.703777865E-2,-1.159150340E-2
2.829020000E-1,9.173408151E-2,3.703246638E-2,-1.403597184E-2
3.046570000E-1,9.541454911E-2,3.825388476E-2,-1.637125574E-2
3.264100000E-1,9.393321723E-2,3.818557784E-2,-7.972577587E-3
3.481740000E-1,9.031008929E-2,3.695018962E-2,-1.527735218E-2
3.699340000E-1,9.392362088E-2,3.568926826E-2,-1.514690742E-2
3.917060000E-1,9.255228192E-2,3.564923257E-2,-1.277263276E-2
4.134520000E-1,9.248982370E-2,4.056487232E-2,-1.529616490E-2
4.352410000E-1,9.366507083E-2,3.436502069E-2,-1.391643193E-2
4.569870000E-1,9.596945345E-2,3.801599890E-2,-1.272868831E-2
4.787600000E-1,9.579327703E-2,3.672571853E-2,-1.029225066E-2
5.005190000E-1,9.206569940E-2,3.547450528E-2,-1.398303360E-2
5.222780000E-1,9.320326895E-2,3.543978557E-2,-1.274451613E-2
5.440380000E-1,9.428159893E-2,3.785158694E-2,-1.276806556E-2
5.657970000E-1,9.292685986E-2,3.779517487E-2,-1.400881819E-2
5.875510000E-1,9.282619506E-2,3.527178615E-2,-1.636370458E-2
6.093140000E-1,9.504862875E-2,3.642005473E-2,-1.391538046E-2
6.310730000E-1,8.634891361E-2,3.886185959E-2,-1.421331149E-2
6.528320000E-1,8.985581249E-2,3.508014232E-2,-1.402759552E-2
6.745910000E-1,9.085828811E-2,3.624357656E-2,-1.281880029E-2
6.963500000E-1,9.193659574E-2,3.493794426E-2,-1.516806148E-2
7.181020000E-1,8.919405192E-2,3.360544145E-2,-1.159637049E-2
7.398680000E-1,8.898915350E-2,3.724125400E-2,-1.288824715E-2
7.616270000E-1,9.237683564E-2,3.713272884E-2,-9.173059836E-3
7.833990000E-1,9.110468626E-2,3.338822722E-2,-1.153353043E-2
8.051750000E-1,8.724460006E-2,3.702409938E-2,-1.533832215E-2
8.269300000E-1,8.926550299E-2,3.562853113E-2,-1.283594221E-2
8.486940000E-1,9.154962003E-2,3.554306552E-2,-1.638439484E-2
8.704530000E-1,8.864518255E-2,3.416980803E-2,-7.994059473E-3
8.922130000E-1,8.603840321E-2,3.780660033E-2,-1.417445857E-2
9.139710000E-1,8.940425515E-2,3.645388037E-2,-1.163649093E-2
9.357300000E-1,8.176726848E-2,3.635273874E-2,-1.184557565E-2
9.574980000E-1,8.995831758E-2,3.619845584E-2,-1.281462796E-2
9.792650000E-1,8.975941688E-2,3.487354890E-2,-1.640402898E-2
1.001007000E0,8.696926385E-2,3.474638239E-2,-1.406628732E-2
1.022766000E0,9.039474279E-2,3.526955098E-2,-1.482360531E-2
1.044525000E0,9.277381748E-2,3.770945966E-2,-1.481210534E-2
1.066285000E0,8.901268244E-2,3.397435695E-2,-1.362640690E-2
1.088052000E0,9.142644703E-2,3.395146877E-2,-1.476327702E-2
1.109828000E0,9.140329063E-2,3.516988084E-2,-1.720193215E-2
1.131592000E0,9.250156581E-2,3.760338202E-2,-1.361002773E-2
1.153351000E0,8.623607457E-2,3.632960841E-2,-1.134479698E-2
1.175111000E0,9.351015091E-2,3.381458297E-2,-9.878259152E-3
1.196869000E0,8.973693103E-2,3.625542670E-2,-1.003864128E-2
1.218628000E0,9.469982982E-2,3.996481374E-2,-1.480561309E-2
1.240387000E0,8.973914385E-2,3.747393191E-2,-1.609229669E-2
