"Time (s)","X (µT)","Y (µT)","Z (µT)"
0.000000000E0,-1.717261314E1,-2.331585884E1,4.180577850E1
2.177200000E-2,-1.718209839E1,-2.328426361E1,4.181948853E1
4.351800000E-2,-1.719207764E1,-2.325620270E1,4.183099365E1
6.530700000E-2,-1.720946312E1,-2.320250893E1,4.185365677E1
8.705300000E-2,-1.721371651E1,-2.317383003E1,4.186779785E1
1.088260000E-1,-1.722333717E1,-2.314699936E1,4.187868118E1
1.305850000E-1,-1.723152733E1,-2.312146568E1,4.188941193E1
1.523440000E-1,-1.724111557E1,-2.309385872E1,4.190069199E1
1.741040000E-1,-1.724803734E1,-2.305921555E1,4.191692734E1
1.958630000E-1,-1.725484467E1,-2.303416634E1,4.192789078E1
2.176170000E-1,-1.725924683E1,-2.301285934E1,4.193778229E1
2.393800000E-1,-1.726443863E1,-2.297135925E1,4.195838928E1
2.611390000E-1,-1.728050041E1,-2.292204857E1,4.197873688E1
2.828980000E-1,-1.728404999E1,-2.290606117E1,4.198600769E1
3.046570000E-1,-1.728373909E1,-2.290808868E1,4.198502350E1
3.264160000E-1,-1.728660965E1,-2.289251709E1,4.199233627E1
3.481680000E-1,-1.728830528E1,-2.287693214E1,4.200013351E1
3.699340000E-1,-1.729156303E1,-2.285985565E1,4.200809097E1
3.916930000E-1,-1.729626656E1,-2.284439659E1,4.201456833E1
4.134650000E-1,-1.731355286E1,-2.279460144E1,4.203448868E1
4.352410000E-1,-1.731331825E1,-2.278029823E1,4.204233932E1
4.569960000E-1,-1.730790329E1,-2.278306198E1,4.204306030E1
4.787600000E-1,-1.730818748E1,-2.277042198E1,4.204979706E1
5.005190000E-1,-1.730987549E1,-2.275824165E1,4.205569839E1
5.222790000E-1,-1.731036377E1,-2.274712563E1,4.206150818E1
5.440370000E-1,-1.730638313E1,-2.275551987E1,4.205861282E1
5.657960000E-1,-1.730691910E1,-2.274239922E1,4.206547928E1
5.875640000E-1,-1.730319214E1,-2.274727631E1,4.206438065E1
6.093310000E-1,-1.730462456E1,-2.273715782E1,4.206925201E1
6.310730000E-1,-1.730347061E1,-2.272430611E1,4.207667160E1
6.528320000E-1,-1.730363083E1,-2.270741844E1,4.208572388E1
6.745910000E-1,-1.730911255E1,-2.268187523E1,4.209724426E1
6.963510000E-1,-1.730780983E1,-2.266615295E1,4.210624695E1
7.181180000E-1,-1.731510353E1,-2.263146973E1,4.212190247E1
7.398940000E-1,-1.731369972E1,-2.261725616E1,4.213011551E1
7.616580000E-1,-1.732831764E1,-2.256947708E1,4.214971542E1
7.834170000E-1,-1.732571793E1,-2.256019783E1,4.215575409E1
8.051770000E-1,-1.732313728E1,-2.255309486E1,4.216061783E1
8.269350000E-1,-1.731886864E1,-2.254195595E1,4.216832733E1
8.486940000E-1,-1.731727982E1,-2.253655243E1,4.217186356E1
8.704530000E-1,-1.733172226E1,-2.249377632E1,4.218877029E1
8.922120000E-1,-1.732704544E1,-2.249420547E1,4.219046783E1
9.139610000E-1,-1.731527328E1,-2.251067352E1,4.218651962E1
9.357300000E-1,-1.731417656E1,-2.250676727E1,4.218904877E1
9.574890000E-1,-1.731170273E1,-2.250266647E1,4.219224930E1
9.792480000E-1,-1.730914116E1,-2.249877357E1,4.219537354E1
1.001007000E0,-1.730540085E1,-2.249339294E1,4.219977951E1
1.022780000E0,-1.731512833E1,-2.245529938E1,4.221606827E1
1.044555000E0,-1.731290054E1,-2.245657539E1,4.221630478E1
1.066315000E0,-1.730980682E1,-2.245462990E1,4.221860504E1
1.088074000E0,-1.730233955E1,-2.245523643E1,4.222134399E1
1.109814000E0,-1.730450058E1,-2.243545723E1,4.223097992E1
1.131592000E0,-1.729925919E1,-2.243574905E1,4.223296738E1
1.153351000E0,-1.729286385E1,-2.243516159E1,4.223590088E1
1.175111000E0,-1.728530884E1,-2.243276787E1,4.224026108E1
1.196870000E0,-1.728000069E1,-2.242934227E1,4.224425507E1
1.218634000E0,-1.727330971E1,-2.242965698E1,4.224682617E1
1.240387000E0,-1.726871109E1,-2.243155861E1,4.224769211E1
1.262146000E0,-1.726475334E1,-2.242967606E1,4.225030899E1
