,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
105,2062226000.0,0.1727407837,-0.1196012878,-9.837842102
106,2081840000.0,0.2032772827,-0.1172062683,-9.845925293
107,2101463000.0,0.1821711731,-0.1456471252,-9.852661285
108,2121073000.0,0.1664538574,-0.1610650635,-9.82287323
109,2140707000.0,0.1613644409,-0.1252894592,-9.83110611
110,2160331000.0,0.1480421448,-0.09864486694,-9.819580078
111,2179922000.0,0.1707948303,-0.1137634277,-9.846823425
112,2199561000.0,0.1438508606,-0.144150238,-9.834249573
113,2219170000.0,0.1703457642,-0.1751358032,-9.841284943
114,2238792000.0,0.1374142456,-0.1663041687,-9.832453308
115,2258419000.0,0.1372645569,-0.1312770081,-9.84158432
116,2278038000.0,0.1582209778,-0.1181044006,-9.838141479
117,2297660000.0,0.1637594604,-0.135617981,-9.840985565
118,2317280000.0,0.1654060364,-0.1673519897,-9.834998016
119,2336905000.0,0.1654060364,-0.1520837402,-9.829459534
120,2356528000.0,0.1642085266,-0.1549278259,-9.824370117
121,2376151000.0,0.1454974365,-0.1164578247,-9.844877472
122,2395774000.0,0.1402583313,-0.110919342,-9.814340973
123,2415379000.0,0.144150238,-0.1510359192,-9.864037628
124,2434989000.0,0.1660047913,-0.1793270874,-9.816586304
125,2454612000.0,0.1447489929,-0.1615141296,-9.839638367
126,2474235000.0,0.1615141296,-0.1454974365,-9.854906616
127,2493852000.0,0.1454974365,-0.1347198486,-9.834399261
128,2513475000.0,0.1577719116,-0.1336720276,-9.837991791
129,2533103000.0,0.152233429,-0.0975970459,-9.855205994
130,2553263125.0,0.1496887207,-0.1327738953,-9.841135254
131,2572886125.0,0.1502874756,-0.1398092651,-9.827663269
132,2592509125.0,0.160765686,-0.1883084106,-9.849517822
133,2612132125.0,0.1766326904,-0.1782792664,-9.838889923
134,2631754125.0,0.1872605896,-0.1511856079,-9.830657043
135,2651346125.0,0.170944519,-0.1538800049,-9.849368134
136,2670983125.0,0.1658551025,-0.1396595764,-9.825118561
137,2690597125.0,0.1044827271,-0.1146615601,-9.857750702
138,2710218125.0,0.1231938171,-0.1434017944,-9.850565643
139,2729838125.0,0.1480421448,-0.1472937012,-9.849667511
140,2749460125.0,0.1628613281,-0.1646575928,-9.83574646
141,2769069125.0,0.1701960754,-0.2155517578,-9.877509613
142,2788705125.0,0.157023468,-0.1453477478,-9.845775604
143,2808321125.0,0.1434017944,-0.1309776306,-9.84742218
144,2827952125.0,0.1296304321,-0.1296304321,-9.858199768
145,2847574125.0,0.1419049072,-0.1218466187,-9.852661285
146,2867201125.0,0.1583706665,-0.1787283325,-9.855505371
147,2886820125.0,0.154329071,-0.1737886047,-9.824519806
